合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,隐含波动率(%),Delta
IC1511                        ,6641,6868,6582.6,10294,1385004.316,12019,287.0,6668.8,6687.4,6809.6,-140.8,-122.2,--,--
IC1512                        ,6444.2,6574,6330.2,1501,193378.984,5271,-5.0,6406.4,6412.8,6552.8,-146.4,-140.0,--,--
IC1603                        ,6026,6182.4,5951,76,9149.404,951,14.0,6022.2,6015.6,6161.4,-139.2,-145.8,--,--
IC1606                        ,5781,5844.4,5781,13,1505.46,82,7.0,5782,5785.4,5900,-118.0,-114.6,--,--
小计,,,,11884,1589038.164,18323.0,303.0,,,,,,
IF1511                        ,3390,3459,3362.4,14270,1461264.756,23606,100.0,3403,3398.4,3447.6,-44.6,-49.2,--,--
IF1512                        ,3309,3357.2,3257.6,2717,270239.826,19064,-225.0,3299.8,3302.4,3353.4,-53.6,-51.0,--,--
IF1603                        ,3199.6,3237,3156,162,15482.328,1538,9.0,3169.6,3175,3219.4,-49.8,-44.4,--,--
IF1606                        ,3077,3141,3055,60,5585.37,299,28.0,3092.8,3085.4,3129.2,-36.4,-43.8,--,--
小计,,,,17209,1752572.280,44507.0,-88.0,,,,,,
IH1511                        ,2255.8,2293.6,2253.2,4709,321556.5,9145,169.0,2266.6,2269,2293.4,-26.8,-24.4,--,--
IH1512                        ,2251,2271,2225.6,892,60293.196,7973,-125.0,2243.8,2248.8,2272.4,-28.6,-23.6,--,--
IH1603                        ,2210,2220,2204.2,26,1726.134,668,-12.0,2208.2,2211.8,2231.2,-23.0,-19.4,--,--
IH1606                        ,2212.8,2212.8,2172,7,459.9,28,0.0,2180,2186.2,2216.6,-36.6,-30.4,--,--
小计,,,,5634,384035.730,17814.0,32.0,,,,,,
T1512                         ,98.895,99.17,98.705,20079,1985789.94,17708,-1.0,98.805,98.84,98.84,-0.035,0.00,--,--
T1603                         ,98.86,99.15,98.755,1182,116924.76,7845,248.0,98.885,98.87,98.85,0.035,0.02,--,--
T1606                         ,99.07,99.115,98.85,137,13561.815,1061,113.0,98.97,98.905,98.83,0.14,0.075,--,--
小计,,,,21398,2116276.515,26614.0,360.0,,,,,,
TF1512                        ,99.95,100.165,99.82,75239,7520678.54,17872,-68.0,99.945,99.93,99.93,0.015,0.00,--,--
TF1603                        ,99.95,100.155,99.855,1643,164274.43,4857,-79.0,99.97,99.965,99.94,0.03,0.025,--,--
TF1606                        ,100.1,100.135,99.9,97,9699.45,1238,39.0,100.04,100.04,100.005,0.035,0.035,--,--
小计,,,,76979,7694652.42,23967.0,-108.0,,,,,,
合计,,,,133104,13536575.109,131225.0,499.0,,,,,,
