合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2205                        ,5966,6077.4,5919.8,67566,8121402.924,98149,-2571.0,6051,6049.8,6035.6,15.4,14.2,--
IC2206                        ,5920,6035.2,5882,26275,3138248.036,126801,-1243.0,6009,6008,5995,14.0,13.0,--
IC2209                        ,5825,5922.8,5772.6,11437,1341169.24,103043,35.0,5902,5901.2,5888.6,13.4,12.6,--
IC2212                        ,5747,5828.4,5681.6,3439,397523.256,3337,3337.0,5809.4,5808.8,5888.6,-79.2,-79.8,--
小计,,,,108717,12998343.456,331330.0,-442.0,,,,,,
IF2205                        ,4138.2,4164.8,4114,77885,9678498.468,76909,214.0,4158.2,4152.4,4186.8,-28.6,-34.4,--
IF2206                        ,4120,4150,4102,25258,3128076.186,82300,-1286.0,4144.2,4139,4169.2,-25.0,-30.2,--
IF2209                        ,4080,4098.8,4057,10466,1279618.986,42752,3212.0,4094.6,4087.4,4114.8,-20.2,-27.4,--
IF2212                        ,4030,4082,4030,2081,253370.832,2052,2052.0,4076.6,4065.6,4114.8,-38.2,-49.2,--
小计,,,,115690,14339564.472,204013.0,4192.0,,,,,,
IH2205                        ,2904.4,2911.8,2877.6,39128,3396153.42,36425,2260.0,2893.8,2888.4,2944.4,-50.6,-56.0,--
IH2206                        ,2908.2,2908.6,2874.6,16431,1424472.318,39433,1584.0,2889.4,2883.8,2939.6,-50.2,-55.8,--
IH2209                        ,2872.2,2877.6,2836.8,8449,723376.602,26910,1691.0,2854.6,2848.2,2903.8,-49.2,-55.6,--
IH2212                        ,2848.2,2866.8,2831.2,1431,122201.376,1390,1390.0,2851,2842,2903.8,-52.8,-61.8,--
小计,,,,65439,5666203.716,104158.0,6925.0,,,,,,
IO2205-C-3550                 ,585.6,601.4,583.6,5,30.442,122,-1.0,601.4,610.8,636.8,-35.4,-26.0,0.9460
IO2205-C-3600                 ,,,,0,0,52,0.0,608.8,562.4,587.8,21.0,-25.4,0.9370
IO2205-C-3650                 ,,,,0,0,54,0.0,560.4,514.4,539.4,21.0,-25.0,0.9250
IO2205-C-3700                 ,439.8,458,439.8,10,44.418,65,5.0,458,467,491.2,-33.2,-24.2,0.9100
IO2205-C-3750                 ,394.2,422.2,387.8,8,32.154,43,-2.0,417.4,420.2,444,-26.6,-23.8,0.8920
IO2205-C-3800                 ,362.6,377.2,345.6,17,60.23,70,9.0,354.8,374.4,401,-46.2,-26.6,0.8690
IO2205-C-3850                 ,304.8,333,295.6,29,94.128,74,1.0,329.8,329.8,351.6,-21.8,-21.8,0.8410
IO2205-C-3900                 ,292,292,254.6,83,227.244,272,15.0,283.8,285.8,307.4,-23.6,-21.6,0.8080
IO2205-C-3950                 ,230,249.2,212.4,95,214.852,190,27.0,239.4,243.4,264.4,-25.0,-21.0,0.7680
IO2205-C-4000                 ,200,209.2,176,627,1220.774,775,143.0,203.6,203.6,226,-22.4,-22.4,0.7180
IO2205-C-4050                 ,156.4,172.4,143.4,902,1412.57,1228,296.0,166,166,185.6,-19.6,-19.6,0.6590
IO2205-C-4100                 ,130,138,112.6,3066,3822.712,1991,410.0,134.8,134.8,151.6,-16.8,-16.8,0.5890
IO2205-C-4150                 ,108.2,108.2,87,6938,6805.198,2515,769.0,103.8,103.8,116.8,-13.0,-13.0,0.5150
IO2205-C-4200                 ,84.4,84.4,66,10140,7572.734,5042,1127.0,78.8,78.8,93.2,-14.4,-14.4,0.4370
IO2205-C-4250                 ,59.2,61.4,48.2,3923,2137.604,2857,325.0,58,58,69,-11.0,-11.0,0.3580
IO2205-C-4300                 ,44,44.6,34.6,5120,2011.414,4174,322.0,41.4,41.4,51.6,-10.2,-10.2,0.2830
IO2205-C-4350                 ,25.6,31,24,2051,562.588,2064,327.0,29.2,29.2,36.8,-7.6,-7.6,0.2190
IO2205-C-4400                 ,20.2,21.2,16.8,1945,366.118,2802,601.0,19.8,19.8,26,-6.2,-6.2,0.1620
IO2205-C-4450                 ,12.2,14.4,11.4,1067,134.708,2050,312.0,13.4,13.4,18.2,-4.8,-4.8,0.1180
IO2205-C-4500                 ,12.4,12.4,8.2,2379,226.192,5998,261.0,9.6,9.6,13.8,-4.2,-4.2,0.0880
IO2205-C-4550                 ,6.2,6.6,5.2,754,45.376,1913,158.0,6,6,9.2,-3.2,-3.2,0.0600
IO2205-C-4600                 ,5.8,5.8,4,815,37.456,2040,126.0,4.2,4.2,6.6,-2.4,-2.4,0.0430
IO2205-C-4650                 ,4,4,2.8,358,11.752,788,-17.0,3,3,5,-2.0,-2.0,0.0320
IO2205-C-4700                 ,2.6,2.8,2.2,221,5.47,1121,79.0,2.2,2.2,3.8,-1.6,-1.6,0.0240
IO2205-C-4750                 ,2,2.4,1.6,90,1.718,715,5.0,1.8,1.6,3,-1.2,-1.4,0.0180
IO2205-C-4800                 ,1.6,1.8,1.4,83,1.324,759,27.0,1.4,1.2,2.4,-1.0,-1.2,0.0140
IO2205-C-4850                 ,1.2,1.2,1,50,0.634,503,30.0,1,1,1.8,-0.8,-0.8,0.0110
IO2205-C-4900                 ,1.4,1.4,1,51,0.572,490,4.0,1,1,1.4,-0.4,-0.4,0.0100
IO2205-C-4950                 ,1,1,1,37,0.376,442,20.0,1,.8,1.2,-0.2,-0.4,0.0090
IO2205-C-5000                 ,1,1,1,41,0.412,622,26.0,1,.8,1.2,-0.2,-0.4,0.0090
IO2205-C-5100                 ,.8,.8,.8,25,0.206,388,10.0,.8,.8,1,-0.2,-0.2,0.0070
IO2205-C-5200                 ,1,1,.8,34,0.326,615,12.0,.8,.8,.4,0.4,0.4,0.0070
IO2205-P-3550                 ,6,6,3.8,533,25.71,2119,135.0,4,4,4.6,-0.6,-0.6,-0.0290
IO2205-P-3600                 ,8.6,8.6,5.2,597,39.712,1138,86.0,5.6,5.6,6,-0.4,-0.4,-0.0390
IO2205-P-3650                 ,9,10.2,7.2,597,51.424,685,18.0,7.2,7.2,7.8,-0.6,-0.6,-0.0500
IO2205-P-3700                 ,13.4,14.8,9.6,644,71.18,1310,-27.0,9.6,9.6,9.8,-0.2,-0.2,-0.0650
IO2205-P-3750                 ,16.6,17.4,12.4,372,53.506,1492,43.0,12.8,12.4,12.6,0.2,-0.2,-0.0830
IO2205-P-3800                 ,21.8,23.2,16.6,1136,221.05,3208,97.0,16.6,16.6,16.4,0.2,0.2,-0.1080
IO2205-P-3850                 ,26.8,29,21.4,995,244.43,2067,90.0,21.4,21.6,20.2,1.2,1.4,-0.1380
IO2205-P-3900                 ,35,37.4,27.8,2002,628.702,2880,-25.0,28,28,26,2.0,2.0,-0.1740
IO2205-P-3950                 ,40,47.4,34.8,1126,447.532,1329,259.0,35.6,35.6,32.8,2.8,2.8,-0.2170
IO2205-P-4000                 ,52.6,61,45.6,3301,1684.142,2573,348.0,46.2,46.2,41.2,5.0,5.0,-0.2710
IO2205-P-4050                 ,68,76.8,56,3210,2106.65,2204,166.0,56,56,54,2.0,2.0,-0.3280
IO2205-P-4100                 ,86,96.8,74.2,7953,6597.952,4567,275.0,75,75,67.4,7.6,7.6,-0.4040
IO2205-P-4150                 ,103.6,121.2,93.6,5830,6090.386,2781,-84.0,96.2,96.2,87.8,8.4,8.4,-0.4840
IO2205-P-4200                 ,123.4,149.2,117.4,4972,6564.068,3363,213.0,121,121,107.6,13.4,13.4,-0.5670
IO2205-P-4250                 ,160,180,145.6,1042,1661.648,2067,3.0,147.6,147.6,134.4,13.2,13.2,-0.6550
IO2205-P-4300                 ,186,217.8,179.4,500,982.51,1913,-3.0,181.8,182.4,165.4,16.4,17.0,-0.7330
IO2205-P-4350                 ,241,257,216,638,1474.14,435,-157.0,222.2,219.8,200,22.2,19.8,-0.8050
IO2205-P-4400                 ,270.8,298.8,257.4,183,493.392,702,5.0,261.2,261.2,240.4,20.8,20.8,-0.8650
IO2205-P-4450                 ,325,333.6,302.6,25,78.2,333,-8.0,308.6,304.4,280,28.6,24.4,-0.9170
