合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2002                        ,5625,5740,5576,40902,4609907.872,18878,-18116.0,5704.8,5696.4,5608.6,96.2,87.8,--
IC2003                        ,5590,5698.8,5545,90551,10168943.488,113491,24874.0,5667.8,5666.6,5574.4,93.4,92.2,--
IC2006                        ,5490.2,5596.8,5446.4,19454,2144978.6,45355,3329.0,5567,5564.6,5474.4,92.6,90.2,--
IC2009                        ,5403.8,5509,5363.2,6719,729361.972,14430,1447.0,5477.6,5477,5392.4,85.2,84.6,--
小计,,,,157626,17653191.932,192154.0,11534.0,,,,,,
IF2002                        ,4062,4155,4049,33338,4087619.964,14293,-16183.0,4134,4132.6,4050.4,83.6,82.2,--
IF2003                        ,4067.8,4158.8,4051.2,90567,11135444.67,98298,22726.0,4138.4,4137.6,4050.6,87.8,87.0,--
IF2006                        ,4050.2,4138.8,4040,10884,1333236.45,26560,2105.0,4123.2,4119.6,4035.6,87.6,84.0,--
IF2009                        ,4017,4100.6,4004.6,2599,316055.994,7659,252.0,4089.4,4080.8,4002.6,86.8,78.2,--
小计,,,,137388,16872357.078,146810.0,8900.0,,,,,,
IH2002                        ,2929.2,2981.8,2917.2,15836,1397410.56,7939,-5725.0,2971.6,2969.4,2921.4,50.2,48.0,--
IH2003                        ,2927.4,2982.6,2914.6,27551,2434115.64,40839,8648.0,2973.6,2969,2918.8,54.8,50.2,--
IH2006                        ,2917.2,2972.6,2906.8,4662,410706.702,12525,1093.0,2963.6,2958.8,2908.8,54.8,50.0,--
IH2009                        ,2895.2,2949.8,2885.8,1211,105927.306,4344,-160.0,2943,2940.2,2888.4,54.6,51.8,--
小计,,,,49260,4348160.208,65647.0,3856.0,,,,,,
IO2002-C-3300                 ,774.2,834.4,774.2,9,72.248,71,6.0,834.4,833,750.8,83.6,82.2,0.9960
IO2002-C-3350                 ,712.8,712.8,711.6,4,28.476,60,2.0,711.6,782.8,700.4,11.2,82.4,0.9960
IO2002-C-3400                 ,,,,0,0,51,0.0,664.8,732.8,650.4,14.4,82.4,0.9970
IO2002-C-3450                 ,639.8,639.8,614.4,5,30.694,39,-2.0,614.4,682.6,600.4,14.0,82.2,0.9980
IO2002-C-3500                 ,580.4,600.2,561.6,14,79.312,40,6.0,600.2,632.6,550.4,49.8,82.2,0.9980
IO2002-C-3550                 ,530.4,543.4,511.4,11,57.688,74,5.0,543.4,582.6,500.4,43.0,82.2,0.9980
IO2002-C-3600                 ,473.8,547.4,453,53,259.182,100,1.0,547.4,532.6,450.4,97.0,82.2,0.9990
IO2002-C-3650                 ,436.6,496.4,407,68,290.736,157,-21.0,496.4,482.6,400.4,96.0,82.2,0.9990
IO2002-C-3700                 ,366.4,449.4,350,149,583.098,175,-41.0,435,432.6,350.4,84.6,82.2,0.9990
IO2002-C-3750                 ,312.2,397.4,310.8,105,353.382,83,-11.0,383.2,382.6,300.4,82.8,82.2,0.9990
IO2002-C-3800                 ,267,346.6,253.2,118,336.692,186,-27.0,346.6,332.6,250.6,96.0,82.0,0.9980
IO2002-C-3850                 ,218,297.6,203.2,195,457.808,162,-41.0,288.4,282.6,200.8,87.6,81.8,0.9970
IO2002-C-3900                 ,159,251.4,155,314,597.93,331,-97.0,236.8,232.6,151.8,85.0,80.8,0.9940
IO2002-C-3950                 ,117,197.4,104.4,259,349.066,182,-89.0,186,183,103.8,82.2,79.2,0.9850
