合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2002                        ,5075,5279.2,5048.6,89274,9246604.76,69925,6216.0,5250.4,5242.6,5062,188.4,180.6,--
IC2003                        ,5044.4,5232.2,5009.2,36296,3723229.544,65078,1983.0,5210.4,5197.8,5024.8,185.6,173.0,--
IC2006                        ,4969.4,5127.8,4930,18524,1865802.148,40487,1651.0,5118,5097.2,4945.4,172.6,151.8,--
IC2009                        ,4929.2,5065.6,4869.2,6855,681049.34,9989,2277.0,5048,5030.4,4883,165.0,147.4,--
小计,,,,150949,15516685.792,185479.0,12127.0,,,,,,
IF2002                        ,3815,3917.4,3789,92820,10722360.87,68280,3845.0,3891.8,3889.2,3798.2,93.6,91.0,--
IF2003                        ,3811.6,3916,3789.2,32708,3778431.534,48053,1957.0,3892.6,3889.4,3795.4,97.2,94.0,--
IF2006                        ,3815,3906.6,3784.8,9432,1087450.194,23462,377.0,3889,3882.4,3789.2,99.8,93.2,--
IF2009                        ,3800,3887.2,3767,1882,215692.29,5665,328.0,3866,3862.8,3772.2,93.8,90.6,--
小计,,,,136842,15803934.888,145460.0,6507.0,,,,,,
IH2002                        ,2812.8,2864.6,2795,31160,2638105.938,26828,569.0,2846.8,2845.8,2791.8,55.0,54.0,--
IH2003                        ,2802.8,2864.4,2793,11363,962027.736,24819,-134.0,2847.6,2846.4,2789.6,58.0,56.8,--
IH2006                        ,2797.2,2859.2,2782.8,4347,367852.674,10862,-91.0,2840.6,2844.4,2780.6,60.0,63.8,--
IH2009                        ,2793.4,2847,2775,1382,116303.262,2828,236.0,2829.2,2830.2,2773.6,55.6,56.6,--
小计,,,,48252,4084289.610,65337.0,580.0,,,,,,
IO2002-C-3300                 ,523.6,609.8,518.6,40,221.652,83,0.0,588.8,591.4,507.6,81.2,83.8,0.9770
IO2002-C-3350                 ,480,556.6,480,34,172.228,61,21.0,522.8,542.4,459.4,63.4,83.0,0.9690
IO2002-C-3400                 ,416.2,508,416.2,37,169.572,52,31.0,474,493.2,410.8,63.2,82.4,0.9620
IO2002-C-3450                 ,367.6,433.6,367.6,28,115.478,36,16.0,423.6,445.6,363.8,59.8,81.8,0.9450
IO2002-C-3500                 ,332.6,421.8,325.4,36,131.542,82,5.0,375.6,397.4,318.6,57.0,78.8,0.9320
IO2002-C-3550                 ,262.6,354,262.6,88,273.562,61,-9.0,335.4,349,271.4,64.0,77.6,0.9160
IO2002-C-3600                 ,235.2,317,225.2,172,449.602,165,13.0,299.4,304,227.8,71.6,76.2,0.8830
IO2002-C-3650                 ,187,279.8,179.2,477,1032.856,266,55.0,258.2,257.4,183.2,75.0,74.2,0.8540
IO2002-C-3700                 ,158,236.8,138,690,1198.918,422,-76.0,211.8,212,144.2,67.6,67.8,0.8150
IO2002-C-3750                 ,120,191.6,103.2,768,1030.64,325,-15.0,169.8,169.8,109.2,60.6,60.6,0.7580
IO2002-C-3800                 ,90,155.6,71.4,2016,2145.922,678,17.0,130,130,79,51.0,51.0,0.6850
