合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2002                        ,5271,5337.8,5256,74190,7866706.448,66762,383.0,5326.4,5320.4,5276.6,49.8,43.8,--
IC2003                        ,5236.8,5292.4,5214,26878,2825796.336,63139,21.0,5276.6,5272.8,5232.6,44.0,40.2,--
IC2006                        ,5120.2,5639.6,5103,13892,1429181.936,38654,-1157.0,5160,5156.2,5127,33.0,29.2,--
IC2009                        ,5081,5102.2,5034.4,5030,510389.944,10203,1178.0,5088.6,5084.2,5060.6,28.0,23.6,--
小计,,,,119990,12632074.664,178758.0,425.0,,,,,,
IF2002                        ,3865.8,3915,3855.8,74000,8630223.738,62874,403.0,3891.4,3895,3880.6,10.8,14.4,--
IF2003                        ,3869,3912.2,3858,27237,3175004.058,49340,1578.0,3889.8,3891.2,3881.8,8.0,9.4,--
IF2006                        ,3858,3903.8,3855.2,8597,1000258.5,23599,103.0,3880,3881.8,3876,4.0,5.8,--
IF2009                        ,3839.8,3878.2,3837.8,2258,260936.652,6392,770.0,3851.2,3852.8,3853.2,-2.0,-0.4,--
小计,,,,112092,13066422.948,142205.0,2854.0,,,,,,
IH2002                        ,2818.8,2845.6,2813,23058,1957458.96,25127,466.0,2834.4,2834.6,2833.4,1.0,1.2,--
IH2003                        ,2822.6,2845,2815.2,8327,706802.742,24509,-209.0,2831,2831.6,2832.8,-1.8,-1.2,--
IH2006                        ,2814.8,2837,2810,2916,246775.782,10515,-343.0,2819,2820.2,2823.8,-4.8,-3.6,--
IH2009                        ,2799.6,2825.2,2797.2,1039,87567.996,3077,322.0,2808.6,2807.6,2813.4,-4.8,-5.8,--
小计,,,,35340,2998605.480,63228.0,236.0,,,,,,
IO2002-C-3300                 ,567,604,567,35,207.824,85,0.0,596,594.6,596.6,-0.6,-2.0,0.9980
IO2002-C-3350                 ,517.8,546.6,517.8,10,53.86,69,2.0,546.6,545,548.2,-1.6,-3.2,0.9940
IO2002-C-3400                 ,468.8,510.2,468.8,35,173.92,64,6.0,498.8,495.2,498.6,0.2,-3.4,0.9910
