合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2011                        ,6276.4,6358.6,6253,65871,8301924.656,89540,-5391.0,6356.4,6338.8,6262.2,94.2,76.6,--
IC2012                        ,6202.2,6287.2,6190.8,18566,2315623.872,80373,-2130.0,6282,6267.8,6194.6,87.4,73.2,--
IC2103                        ,6050,6104.8,6015.2,7040,853071.728,43003,-1433.0,6097.4,6085,6016,81.4,69.0,--
IC2106                        ,5829.6,5932.8,5829.6,4015,472828.136,5685,1532.0,5923.8,5909,5847.2,76.6,61.8,--
小计,,,,95492,11943448.392,218601.0,-7422.0,,,,,,
IF2011                        ,4728.4,4768,4720.2,60583,8622118.23,73451,-8969.0,4762,4758,4726,36.0,32.0,--
IF2012                        ,4705.8,4742.6,4695.6,15778,2234384.202,78521,-1850.0,4737.4,4733.8,4702.8,34.6,31.0,--
IF2103                        ,4649.6,4681,4637.8,3701,517675.152,22750,29.0,4674,4672.4,4644.8,29.2,27.6,--
IF2106                        ,4581,4608.2,4568.4,937,129145.662,1649,400.0,4598.4,4601.6,4578.8,19.6,22.8,--
小计,,,,80999,11503323.246,176371.0,-10390.0,,,,,,
IH2011                        ,3342,3351.8,3333.2,23385,2345888.808,29648,-3352.0,3348.2,3347.4,3345.6,2.6,1.8,--
IH2012                        ,3315.2,3335.6,3315.2,7465,745382.322,33034,-1063.0,3331.8,3331.2,3332.6,-0.8,-1.4,--
IH2103                        ,3305.4,3308.8,3292.8,1854,183651.612,8886,-265.0,3304.8,3304.8,3304.8,0.0,0.0,--
IH2106                        ,3269,3283.2,3267,147,14454.954,320,62.0,3279.6,3278.4,3280,-0.4,-1.6,--
小计,,,,32851,3289377.696,71888.0,-4618.0,,,,,,
IO2011-C-4100                 ,636.2,651.6,636.2,16,101.854,43,-2.0,651.6,667.8,627,24.6,40.8,0.9430
IO2011-C-4150                 ,,,,0,0,8,0.0,576.4,618.8,577.8,-1.4,41.0,0.9360
IO2011-C-4200                 ,571.6,571.6,571.6,1,5.716,37,0.0,571.6,560.6,534.2,37.4,26.4,0.9680
IO2011-C-4250                 ,496.6,496.6,496.6,6,29.796,35,6.0,496.6,512.2,484.8,11.8,27.4,0.9570
IO2011-C-4300                 ,442.4,476.2,442.4,5,22.702,83,-4.0,476.2,471.6,432.8,43.4,38.8,0.9130
IO2011-C-4350                 ,422,422,422,1,4.22,86,0.0,422,424.6,386,36.0,38.6,0.8950
IO2011-C-4400                 ,344.2,380,344.2,24,85.99,207,-15.0,380,380,344.4,35.6,35.6,0.8690
IO2011-C-4450                 ,298.2,335.2,298,43,134.616,261,-11.0,333.4,333,301.4,32.0,31.6,0.8480
IO2011-C-4500                 ,256.4,296.4,252.8,735,2047.122,468,68.0,296.4,293,256.6,39.8,36.4,0.8040
IO2011-C-4550                 ,220,254,218.4,120,277.78,381,-44.0,250.4,250.4,216.6,33.8,33.8,0.7650
IO2011-C-4600                 ,181.6,217,179.6,1849,3683.062,1752,110.0,214,214,181.6,32.4,32.4,0.7110
