合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,隐含波动率(%),Delta
IC1707                        ,6177.6,6209.6,6144.2,10530,1300802.096,19791,-228.0,6165,6176.6,6186.2,-21.2,-9.6,--,--
IC1708                        ,6139,6162.4,6095.8,827,101359.324,1903,396.0,6116.2,6126.8,6136,-19.8,-9.2,--,--
IC1709                        ,6104,6125.6,6057.6,830,101097.708,8990,48.0,6073.8,6093.6,6098.4,-24.6,-4.8,--,--
IC1712                        ,5980,5999.8,5940,197,23523.284,2380,27.0,5955.2,5967.8,5977.6,-22.4,-9.8,--,--
小计,,,,12384,1526782.412,33064.0,243.0,,,,,,
IF1707                        ,3622,3649.6,3621.2,12756,1391903.394,25170,22.0,3634,3637.2,3630.4,3.6,6.8,--,--
IF1708                        ,3607.2,3633.6,3607.2,734,79738.8,2352,282.0,3617.8,3620.6,3616,1.8,4.6,--,--
IF1709                        ,3600,3621.2,3597,1057,114443.088,10325,185.0,3604,3606.8,3604.8,-0.8,2.0,--,--
IF1712                        ,3570.6,3584.2,3566.2,252,27030.672,2865,68.0,3567.2,3575.4,3574.6,-7.4,0.8,--,--
小计,,,,14799,1613115.954,40712.0,557.0,,,,,,
IH1707                        ,2518.2,2542.8,2516.2,7488,569168.802,16592,-146.0,2536.2,2536.4,2524.8,11.4,11.6,--,--
IH1708                        ,2510.2,2534,2508.4,492,37281.312,1955,170.0,2526.2,2528,2516.2,10.0,11.8,--,--
IH1709                        ,2506,2529.2,2502.8,884,66848.01,6878,235.0,2523,2523,2511.8,11.2,11.2,--,--
IH1712                        ,2497.6,2517.4,2493.6,200,15027.222,2383,74.0,2507.2,2509.4,2499.2,8.0,10.2,--,--
小计,,,,9064,688325.346,27808.0,333.0,,,,,,
T1709                         ,95.15,95.3,95.05,39517,3760090.71,53528,-291.0,95.095,95.11,95.215,-0.120,-0.105,--,--
T1712                         ,95.15,95.25,95,932,88640.04,6587,19.0,95.035,95.04,95.18,-0.145,-0.14,--,--
T1803                         ,94.71,95.095,94.71,35,3326.39,155,2.0,95.005,95.025,95.125,-0.120,-0.100,--,--
小计,,,,40484,3852057.14,60270.0,-270.0,,,,,,
TF1709                        ,97.99,98.06,97.895,10920,1069732.01,50453,215.0,97.9,97.92,98.05,-0.15,-0.13,--,--
TF1712                        ,98.015,98.07,97.915,587,57520.87,4119,213.0,97.915,97.95,98.075,-0.160,-0.125,--,--
TF1803                        ,,,,0,0,10,0.0,97.855,97.86,97.99,-0.135,-0.13,--,--
小计,,,,11507,1127252.88,54582.0,428.0,,,,,,
合计,,,,88238,8807533.732,216436.0,1291.0,,,,,,
