合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,隐含波动率(%),Delta
IC1708                        ,6120,6195,6115.2,11414,1405092.504,18718,-422.0,6185.2,6182.4,6135.6,49.6,46.8,--,--
IC1709                        ,6065.2,6145,6064,1523,186060.72,10331,-243.0,6135.6,6133.2,6080.4,55.2,52.8,--,--
IC1712                        ,5910,5997.4,5910,476,56722.152,2761,23.0,5988,5986.2,5931.4,56.6,54.8,--,--
IC1803                        ,5814,5885,5806.6,78,9124.348,224,25.0,5883,5877.6,5816,67.0,61.6,--,--
小计,,,,13491,1656999.724,32034.0,-617.0,,,,,,
IF1708                        ,3687,3712,3684,11619,1290255.606,22029,-474.0,3708.4,3706.8,3694.4,14.0,12.4,--,--
IF1709                        ,3675.2,3701.6,3674.4,1287,142518.888,13960,-130.0,3698,3696.6,3684,14.0,12.6,--,--
IF1712                        ,3643.8,3667,3638,340,37308.396,3525,5.0,3661.6,3659.4,3649,12.6,10.4,--,--
IF1803                        ,3616.2,3640,3615.2,64,6975.576,242,-20.0,3637.2,3633.4,3622.4,14.8,11.0,--,--
小计,,,,13310,1477058.466,39756.0,-619.0,,,,,,
IH1708                        ,2628,2643,2620.4,7696,607853.916,14037,-535.0,2635.6,2634.8,2634.2,1.4,0.6,--,--
IH1709                        ,2627,2643.2,2622.2,884,69832.686,7568,-93.0,2636.6,2635.6,2636,0.6,-0.4,--,--
IH1712                        ,2626,2642.6,2623,308,24340.398,2977,-46.0,2635,2635.8,2635.4,-0.4,0.4,--,--
IH1803                        ,2625,2640.4,2623,66,5212.662,192,18.0,2635,2634.2,2631.4,3.6,2.8,--,--
小计,,,,8954,707239.662,24774.0,-656.0,,,,,,
T1709                         ,95.04,95.07,94.905,24772,2353036.335,45299,-1203.0,94.96,94.95,95,-0.04,-0.05,--,--
T1712                         ,95.05,95.075,94.92,4708,447296.565,16611,1327.0,95,95,94.995,0.005,0.005,--,--
T1803                         ,95.01,95.035,94.975,13,1235.27,247,-3.0,94.975,95.02,94.985,-0.010,0.035,--,--
小计,,,,29493,2801568.170,62157.0,121.0,,,,,,
TF1709                        ,97.51,97.55,97.435,7878,768081.625,42391,-1261.0,97.455,97.465,97.545,-0.090,-0.080,--,--
TF1712                        ,97.79,97.795,97.685,1995,194981.42,16004,840.0,97.695,97.71,97.755,-0.060,-0.045,--,--
TF1803                        ,,,,0,0,21,0.0,97.84,97.76,97.84,0.00,-0.08,--,--
小计,,,,9873,963063.045,58416.0,-421.0,,,,,,
合计,,,,75121,7605929.067,217137.0,-2192.0,,,,,,
