合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,隐含波动率(%),Delta
IC1707                        ,6173,6173,6092.2,11885,1459099.512,19294,-497.0,6108.4,6117.4,6176.6,-68.2,-59.2,--,--
IC1708                        ,6114.4,6119.6,6048.2,970,118057.332,2262,359.0,6058.8,6067.4,6126.8,-68.0,-59.4,--,--
IC1709                        ,6073.2,6080.2,6000,1170,141459.576,9012,22.0,6009.6,6027.4,6093.6,-84.0,-66.2,--,--
IC1712                        ,5958.8,5958.8,5888,227,26905.876,2350,-30.0,5895.8,5910.2,5967.8,-72.0,-57.6,--,--
小计,,,,14252,1745522.296,32918.0,-146.0,,,,,,
IF1707                        ,3631.8,3693,3631,16206,1779861.654,24684,-486.0,3661.8,3672.4,3637.2,24.6,35.2,--,--
IF1708                        ,3618,3674.4,3616.6,1109,121296.81,2766,414.0,3644.4,3657.8,3620.6,23.8,37.2,--,--
IF1709                        ,3604.2,3657.6,3602.8,1663,181181.958,10676,351.0,3630,3641.8,3606.8,23.2,35.0,--,--
IF1712                        ,3567.2,3620,3566,371,40031.862,2916,51.0,3594.2,3606.4,3575.4,18.8,31.0,--,--
小计,,,,19349,2122372.284,41042.0,330.0,,,,,,
IH1707                        ,2537,2586.6,2533,9687,744104.16,17359,767.0,2567,2574.2,2536.4,30.6,37.8,--,--
IH1708                        ,2528,2579,2528,1078,82651.494,2312,357.0,2561.2,2567.8,2528,33.2,39.8,--,--
IH1709                        ,2525.6,2574,2525.6,1440,110167.962,7004,126.0,2559.6,2564.8,2523,36.6,41.8,--,--
IH1712                        ,2506.6,2556.8,2506.6,334,25416.732,2457,74.0,2545.8,2550,2509.4,36.4,40.6,--,--
小计,,,,12539,962340.348,29132.0,1324.0,,,,,,
T1709                         ,95.075,95.35,95.06,45964,4376999.035,51666,-1862.0,95.19,95.23,95.11,0.08,0.12,--,--
T1712                         ,95.015,95.28,94.9,1071,101928.425,6685,98.0,95.15,95.19,95.04,0.11,0.15,--,--
T1803                         ,95.07,95.16,95.07,6,570.665,153,-2.0,95.16,95.16,95.025,0.135,0.135,--,--
小计,,,,47041,4479498.125,58504.0,-1766.0,,,,,,
TF1709                        ,97.9,98,97.87,9802,959991.4,51827,1374.0,97.9,97.935,97.92,-0.02,0.015,--,--
TF1712                        ,97.94,98.025,97.93,420,41145.96,4374,255.0,97.94,97.965,97.95,-0.01,0.015,--,--
TF1803                        ,97.905,97.915,97.905,2,195.82,11,1.0,97.915,97.91,97.86,0.055,0.05,--,--
小计,,,,10224,1001333.18,56212.0,1630.0,,,,,,
合计,,,,103405,10311066.233,217808.0,1372.0,,,,,,
