合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,隐含波动率(%),Delta
IC1510                        ,6080.8,6093.2,5903,9051,1087283.484,9004,261.0,5980.4,5998.4,6097.8,-117.4,-99.4,--,--
IC1511                        ,5811,5879,5686,208,24093.704,298,76.0,5762,5780.6,5911,-149.0,-130.4,--,--
IC1512                        ,5701,5762.4,5574.8,912,103585.964,3233,144.0,5625,5662,5809,-184.0,-147.0,--,--
IC1603                        ,5600,5600,5377,62,6805.132,752,-1.0,5449.2,5467.8,5593.8,-144.6,-126.0,--,--
小计,,,,10233,1221768.284,13287.0,480.0,,,,,,
IF1510                        ,3218.8,3220,3136,14619,1394836.464,24157,364.0,3161,3168,3242.4,-81.4,-74.4,--,--
IF1511                        ,3136.6,3150.4,3055.8,184,17154.306,248,37.0,3077.8,3087.6,3169.4,-91.6,-81.8,--,--
IF1512                        ,3079.8,3087.8,3005.2,1740,159220.284,12760,238.0,3027,3037.2,3112,-85.0,-74.8,--,--
IF1603                        ,3010,3017,2938.8,128,11422.632,1342,14.0,2960,2963.8,3027.8,-67.8,-64.0,--,--
小计,,,,16671,1582633.686,38507.0,653.0,,,,,,
IH1510                        ,2175,2184.8,2130,5830,377043.6,10544,813.0,2139.2,2143.6,2204,-64.8,-60.4,--,--
IH1511                        ,2147,2150.4,2106,53,3383.574,92,11.0,2111.4,2115.4,2168.8,-57.4,-53.4,--,--
IH1512                        ,2133.6,2133.6,2070,587,36976.242,4820,50.0,2077,2083.8,2148.6,-71.6,-64.8,--,--
IH1603                        ,2061.8,2095,2042.8,54,3353.958,559,9.0,2054,2058,2116.2,-62.2,-58.2,--,--
小计,,,,6524,420757.374,16015.0,883.0,,,,,,
T1512                         ,96.3,96.42,96.255,3321,319956.735,13128,-86.0,96.305,96.33,96.225,0.080,0.105,--,--
T1603                         ,96.36,96.45,96.34,608,58603.215,3734,-9.0,96.36,96.37,96.3,0.06,0.07,--,--
T1606                         ,96.495,96.525,96.495,8,772.03,115,0.0,96.51,96.51,96.41,0.10,0.10,--,--
小计,,,,3937,379331.980,16977.0,-95.0,,,,,,
TF1512                        ,98.675,98.73,98.57,8097,798776.115,12539,-301.0,98.65,98.65,98.565,0.085,0.085,--,--
TF1603                        ,98.62,98.725,98.59,294,29004.605,2871,13.0,98.635,98.63,98.57,0.065,0.06,--,--
TF1606                        ,98.815,98.82,98.74,53,5235.57,145,19.0,98.74,98.755,98.69,0.05,0.065,--,--
小计,,,,8444,833016.290,15555.0,-269.0,,,,,,
合计,,,,45809,4437507.614,100341.0,1652.0,,,,,,
