合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,隐含波动率(%),Delta
IC1705                        ,6175,6207.6,6136,8925,1101228.692,18310,251.0,6156.2,6157.8,6167.6,-11.4,-9.8,--,--
IC1706                        ,6141,6165.4,6100.2,1240,152000.308,10473,178.0,6116,6117.4,6127.6,-11.6,-10.2,--,--
IC1709                        ,6051.2,6073.8,6008.2,550,66426.048,5266,131.0,6025.4,6022.6,6043.6,-18.2,-21.0,--,--
IC1712                        ,5980,5991.8,5934.2,154,18371.08,1016,56.0,5945.4,5944.6,5969,-23.6,-24.4,--,--
小计,,,,10869,1338026.128,35065.0,616.0,,,,,,
IF1705                        ,3410,3419.6,3390.4,12320,1258093.446,26960,450.0,3396.8,3396.2,3407.6,-10.8,-11.4,--,--
IF1706                        ,3391.6,3400.4,3371.6,1283,130228.314,13884,150.0,3377.8,3376.4,3389.4,-11.6,-13.0,--,--
IF1709                        ,3334,3340.6,3311.6,791,78871.002,5879,194.0,3319,3316,3332.6,-13.6,-16.6,--,--
IF1712                        ,3311,3314,3284.4,244,24155.748,737,99.0,3291.8,3290.4,3311,-19.2,-20.6,--,--
小计,,,,14638,1491348.510,47460.0,893.0,,,,,,
IH1705                        ,2330.8,2337,2321.8,4775,333624.702,16127,228.0,2323.6,2324.4,2330.8,-7.2,-6.4,--,--
IH1706                        ,2320.4,2325.4,2311.4,725,50438.364,7762,320.0,2313.8,2314.6,2320.6,-6.8,-6.0,--,--
IH1709                        ,2268.4,2275.6,2261.4,190,12926.844,4767,-20.0,2262.2,2264,2270.8,-8.6,-6.8,--,--
IH1712                        ,2250.2,2260,2245.6,78,5269.824,377,46.0,2246.8,2247.4,2254.4,-7.6,-7.0,--,--
小计,,,,5768,402259.734,29033.0,574.0,,,,,,
T1706                         ,95.655,95.775,95.33,49962,4776700.815,42050,-1550.0,95.665,95.6,95.735,-0.070,-0.135,--,--
T1709                         ,94.97,95.06,94.77,12090,1147888.83,23264,2181.0,95.04,94.96,95.05,-0.01,-0.09,--,--
T1712                         ,94.4,94.465,94.23,231,21796.725,1591,45.0,94.455,94.405,94.465,-0.010,-0.060,--,--
小计,,,,62283,5946386.370,66905.0,676.0,,,,,,
TF1706                        ,98.215,98.26,98.005,8355,820062.72,20665,-356.0,98.155,98.125,98.21,-0.055,-0.085,--,--
TF1709                        ,97.825,97.92,97.695,942,92142.375,5017,202.0,97.845,97.81,97.88,-0.035,-0.07,--,--
TF1712                        ,97.52,97.545,97.47,11,1072.645,164,2.0,97.545,97.505,97.555,-0.010,-0.050,--,--
小计,,,,9308,913277.740,25846.0,-152.0,,,,,,
合计,,,,102866,10091298.482,204309.0,2607.0,,,,,,
