合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,隐含波动率(%),Delta
IC1705                        ,6180,6187.4,6153,7378,910522.608,18059,-467.0,6176,6167.6,6171.2,4.8,-3.6,--,--
IC1706                        ,6140,6153.8,6120,1295,158798.78,10295,-45.0,6135.6,6127.6,6136.2,-0.6,-8.6,--,--
IC1709                        ,6063.6,6080.4,6033,436,52755.588,5135,-57.0,6054.8,6043.6,6065.8,-11.0,-22.2,--,--
IC1712                        ,6000,6004.2,5944.8,280,33426.732,960,70.0,5974.6,5969,5993.8,-19.2,-24.8,--,--
小计,,,,9389,1155503.708,34449.0,-499.0,,,,,,
IF1705                        ,3413.8,3422,3404,10671,1092087.15,26510,-99.0,3407.4,3407.6,3417.8,-10.4,-10.2,--,--
IF1706                        ,3401,3405,3386.2,1072,109168.386,13734,-75.0,3390.4,3389.4,3403.6,-13.2,-14.2,--,--
IF1709                        ,3352.8,3352.8,3329.8,558,55878.966,5685,34.0,3332.4,3332.6,3350.2,-17.8,-17.6,--,--
IF1712                        ,3327.8,3329.4,3307,185,18384.27,638,65.0,3310.4,3311,3330,-19.6,-19.0,--,--
小计,,,,12486,1275518.772,46567.0,-75.0,,,,,,
IH1705                        ,2338,2342,2328.2,3993,279759.624,15899,-402.0,2328.6,2330.8,2336.6,-8.0,-5.8,--,--
IH1706                        ,2326.4,2332,2317,549,38300.148,7442,27.0,2317.2,2320.6,2326.6,-9.4,-6.0,--,--
IH1709                        ,2276.8,2281.2,2268,239,16314.99,4787,-5.0,2268,2270.8,2276.4,-8.4,-5.6,--,--
IH1712                        ,2263,2263.8,2253.6,105,7115.286,331,51.0,2253.8,2254.4,2259,-5.2,-4.6,--,--
小计,,,,4886,341490.048,28459.0,-329.0,,,,,,
T1706                         ,95.9,96.13,95.67,45897,4401372.005,43600,-992.0,95.775,95.735,95.885,-0.110,-0.150,--,--
T1709                         ,95.075,95.405,94.99,10234,974217.455,21083,941.0,95.045,95.05,95.1,-0.055,-0.05,--,--
T1712                         ,94.455,94.77,94.425,186,17595.31,1546,27.0,94.455,94.465,94.505,-0.050,-0.040,--,--
小计,,,,56317,5393184.770,66229.0,-24.0,,,,,,
TF1706                        ,98.3,98.43,98.165,8920,876878.31,21021,-540.0,98.26,98.21,98.28,-0.02,-0.07,--,--
TF1709                        ,97.915,98.075,97.84,959,93947.73,4815,98.0,97.885,97.88,97.925,-0.040,-0.045,--,--
TF1712                        ,97.595,97.905,97.545,30,2929.105,162,14.0,97.545,97.555,97.635,-0.090,-0.080,--,--
小计,,,,9909,973755.145,25998.0,-428.0,,,,,,
合计,,,,92987,9139452.443,201702.0,-1355.0,,,,,,
