合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,隐含波动率(%),Delta
IC1605                        ,5679,5705.6,5636.6,12254,1390141.22,21172,-1026.0,5650,5665,5685.8,-35.8,-20.8,--,--
IC1606                        ,5488,5550,5478.2,2632,290152.272,8432,487.0,5492,5504.2,5522,-30.0,-17.8,--,--
IC1609                        ,5160,5204,5131,712,73667.268,4255,92.0,5143,5156,5189.8,-46.8,-33.8,--,--
IC1612                        ,4871.4,4917.8,4841,422,41177.908,1897,160.0,4846,4858.2,4914.8,-68.8,-56.6,--,--
小计,,,,16020,1795138.668,35756.0,-287.0,,,,,,
IF1605                        ,3023,3063.8,3023,13761,1257073.464,28135,-1151.0,3035.2,3042,3040,-4.8,2.0,--,--
IF1606                        ,2979.2,3016.8,2974.8,2310,207886.374,12166,441.0,2992.6,2998.2,2992.4,0.2,5.8,--,--
IF1609                        ,2854,2910.2,2854,467,40534.578,4041,-8.0,2882.4,2891.8,2885.8,-3.4,6.0,--,--
IF1612                        ,2813.2,2829.4,2806.4,96,8110.974,908,10.0,2808.2,2813,2812.8,-4.6,0.2,--,--
小计,,,,16634,1513605.390,45250.0,-708.0,,,,,,
IH1605                        ,2050,2078,2050,4725,293108.67,11430,-531.0,2064.4,2068.4,2066.6,-2.2,1.8,--,--
IH1606                        ,2031,2055,2031,944,57936.27,4806,226.0,2042.6,2047.4,2045,-2.4,2.4,--,--
IH1609                        ,1996.6,2005.4,1983.6,212,12705.684,1963,22.0,1993.8,1999.4,1998.4,-4.6,1.0,--,--
IH1612                        ,1968,1983,1966.6,82,4860.018,488,40.0,1968.4,1974.2,1978.2,-9.8,-4.0,--,--
小计,,,,5963,368610.642,18687.0,-243.0,,,,,,
T1606                         ,100.26,100.545,100.205,9102,913605.545,13374,-2618.0,100.35,100.27,100.285,0.065,-0.015,--,--
T1609                         ,99.285,99.59,99.03,16980,1686320.85,23566,-269.0,99.24,99.15,99.115,0.125,0.035,--,--
T1612                         ,98.04,98.585,98.015,804,79010.5,2743,239.0,98.23,98.15,97.98,0.25,0.17,--,--
小计,,,,26886,2678936.895,39683.0,-2648.0,,,,,,
TF1606                        ,101.165,101.295,101.09,5653,572029.83,8242,-760.0,101.18,101.135,101.13,0.05,0.005,--,--
TF1609                        ,100.5,100.5,100.21,6548,657259.82,19881,534.0,100.335,100.3,100.27,0.065,0.03,--,--
TF1612                        ,99.595,99.815,99.57,229,22830.935,2484,16.0,99.66,99.6,99.555,0.105,0.045,--,--
小计,,,,12430,1252120.585,30607.0,-210.0,,,,,,
合计,,,,77933,7608412.180,169983.0,-4096.0,,,,,,
