合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2007                        ,6360,6513,6352.6,107994,13916816.376,83516,-1805.0,6400.4,6440,6321.6,78.8,118.4,--
IC2008                        ,6388,6490.8,6347.6,8162,1049534.952,9761,579.0,6386.4,6420.8,6303.4,83.0,117.4,--
IC2009                        ,6310,6476.6,6306.6,29345,3760524.36,60152,-304.0,6362.6,6399.6,6288.8,73.8,110.8,--
IC2012                        ,6250,6398,6238.4,22875,2890586.768,45433,2556.0,6255.4,6302,6186,69.4,116.0,--
小计,,,,168376,21617462.456,198862.0,1026.0,,,,,,
IF2007                        ,4786.2,4818,4701.2,144237,20627702.598,102659,-3736.0,4712.2,4741,4712.4,-0.2,28.6,--
IF2008                        ,4774,4828.2,4690.6,10764,1540230.936,10022,404.0,4706,4731.2,4697.4,8.6,33.8,--
IF2009                        ,4790,4832.6,4687.2,36601,5238066.792,50341,-495.0,4694.8,4731.4,4703.2,-8.4,28.2,--
IF2012                        ,4810,4829.8,4678,14002,2000295.42,24478,1421.0,4688,4722.6,4700.8,-12.8,21.8,--
小计,,,,205604,29406295.746,187500.0,-2406.0,,,,,,
IH2007                        ,3480,3523.8,3377,68969,7118452.866,47089,596.0,3379.4,3403.8,3415.6,-36.2,-11.8,--
IH2008                        ,3484.4,3546.4,3371,6289,650627.58,5867,1038.0,3374.8,3397,3401.2,-26.4,-4.2,--
IH2009                        ,3474,3552.8,3368,24023,2484592.404,25451,2854.0,3369.4,3397.6,3400.6,-31.2,-3.0,--
IH2012                        ,3466.8,3558.4,3365.2,8174,845783.514,11509,1022.0,3369.8,3394.2,3395.4,-25.6,-1.2,--
小计,,,,107455,11099456.364,89916.0,5510.0,,,,,,
IO2007-C-3400                 ,1407.6,1408.2,1329.8,30,415.922,59,-6.0,1335.8,1340.8,1334.8,1.0,6.0,0.9960
IO2007-C-3450                 ,,,,0,0,31,0.0,1177.8,1290.8,1285,-107.2,5.8,0.9960
IO2007-C-3500                 ,1306.4,1306.4,1306.4,1,13.064,17,-1.0,1306.4,1240.8,1212.6,93.8,28.2,0.9960
IO2007-C-3550                 ,,,,0,0,31,0.0,1078,1191,1162.6,-84.6,28.4,0.9950
IO2007-C-3600                 ,1179.8,1179.8,1179.8,2,23.154,28,-1.0,1179.8,1141,1135.6,44.2,5.4,0.9950
IO2007-C-3650                 ,1143.6,1143.6,1140,5,55.958,53,-3.0,1141,1091,1085.6,55.4,5.4,0.9950
IO2007-C-3700                 ,1105.6,1105.6,1063,13,138.136,111,-4.0,1086.8,1041.2,1036,50.8,5.2,0.9940
IO2007-C-3750                 ,1025.4,1045,991.4,54,551.326,220,-8.0,1041.4,991.2,987.2,54.2,4.0,0.9940
IO2007-C-3800                 ,1022.6,1022.6,922.8,105,1021.054,198,-43.0,922.8,941.4,940.6,-17.8,0.8,0.9930
IO2007-C-3850                 ,931.6,947.4,859.2,54,497.514,198,-22.0,859.2,891.4,891.2,-32.0,0.2,0.9920
IO2007-C-3900                 ,911.6,911.6,810.6,162,1409.798,399,-72.0,810.6,841.6,842.2,-31.6,-0.6,0.9900
IO2007-C-3950                 ,856.6,863.6,778.2,139,1150.204,494,-62.0,778.2,792,792.6,-14.4,-0.6,0.9880
IO2007-C-4000                 ,806,809.8,704.8,538,4097.744,740,-313.0,711,742.2,745,-34.0,-2.8,0.9860
IO2007-C-4050                 ,729.8,761.4,662.8,147,1066.216,552,-90.0,662.8,692.8,666,-3.2,26.8,0.9820
IO2007-C-4100                 ,715,715,611.4,770,5200.94,725,-453.0,611.4,643.4,617.2,-5.8,26.2,0.9780
IO2007-C-4150                 ,664.2,669.4,570.2,304,1917.848,556,-144.0,570.2,594.2,600,-29.8,-5.8,0.9720
IO2007-C-4200                 ,619.6,622.4,514.2,906,5236.012,617,-456.0,514.6,545.4,521.2,-6.6,24.2,0.9630
IO2007-C-4250                 ,572,572,467.2,319,1683.066,304,-140.0,467.2,497,474.4,-7.2,22.6,0.9520
IO2007-C-4300                 ,501.8,531.6,417.6,855,4110.742,553,-486.0,417.6,449.2,455.8,-38.2,-6.6,0.9370
IO2007-C-4350                 ,419.2,488,370.8,524,2250.638,554,-218.0,370.8,402.2,419.2,-48.4,-17.0,0.9170
IO2007-C-4400                 ,352,442,325.8,899,3542.968,686,-418.0,325.8,356.4,373.2,-47.4,-16.8,0.8910
IO2007-C-4450                 ,388.2,396.8,282,811,2776.778,489,-341.0,285,312.2,328.2,-43.2,-16.0,0.8570
IO2007-C-4500                 ,295.2,352.8,243.2,2117,6396.856,814,-500.0,246.4,246.4,292,-45.6,-45.6,0.9280
IO2007-C-4550                 ,288,322.6,205.4,1196,3216.708,498,-329.0,206.4,206.4,256.4,-50.0,-50.0,0.8480
IO2007-C-4600                 ,243.2,285,171.8,3789,8827.832,933,-337.0,175,175,218.6,-43.6,-43.6,0.7480
IO2007-C-4650                 ,243,251,140.4,1620,3270.796,672,-174.0,141.6,141.6,185,-43.4,-43.4,0.6670
IO2007-C-4700                 ,186,248,113.6,6414,10843.142,1256,-142.0,116.4,116.4,160.8,-44.4,-44.4,0.5780
IO2007-C-4750                 ,166.2,194,92,4557,6633.108,949,266.0,95,95,136.2,-41.2,-41.2,0.4960
IO2007-C-4800                 ,125,170.4,74.6,7762,9709.926,1943,505.0,79,79,115.2,-36.2,-36.2,0.4230
IO2007-C-4850                 ,122,149,59.6,2796,3026.924,565,58.0,62.2,62.2,97.6,-35.4,-35.4,0.3540
IO2007-C-4900                 ,112,132.8,47.6,10850,9926.326,2537,966.0,50,50,82.2,-32.2,-32.2,0.2960
IO2007-C-4950                 ,91.8,140,37.6,2464,1933.89,373,373.0,39.6,39.6,69.6,-30.0,-30.0,0.2440
IO2007-C-5000                 ,80,190,30.2,4018,2734.016,728,728.0,31,31,61.2,-30.2,-30.2,0.1990
IO2007-C-5100                 ,55,89,18.8,2701,1351.994,573,573.0,22.6,22.6,49.2,-26.6,-26.6,0.1440
