合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2006                        ,5709,5743.8,5691,50659,5790785.008,26164,-28368.0,5743.2,5731.8,5698.8,44.4,33.0,--
IC2007                        ,5605.6,5661.2,5605,57857,6518908.252,73532,25319.0,5659.6,5647.8,5612.6,47.0,35.2,--
IC2009                        ,5446.8,5492.4,5443,14758,1613233.508,58679,955.0,5492,5479.6,5448.4,43.6,31.2,--
IC2012                        ,5260,5297.2,5249.8,8963,945217.324,32057,4050.0,5294.8,5281.2,5254.2,40.6,27.0,--
小计,,,,132237,14868144.092,190432.0,1956.0,,,,,,
IF2006                        ,4000,4048,3991.8,47873,5772932.952,24807,-21757.0,4042,4037.6,4002.4,39.6,35.2,--
IF2007                        ,3930,3995,3930,57305,6822846.27,77908,28459.0,3992.4,3985.6,3940,52.4,45.6,--
IF2009                        ,3860,3920,3855,13729,1602792.828,42190,2804.0,3917.8,3909.8,3863.6,54.2,46.2,--
IF2012                        ,3802.4,3867.8,3799.2,4429,509948.85,11368,838.0,3866.2,3859.2,3805.6,60.6,53.6,--
小计,,,,123336,14708520.900,156273.0,10344.0,,,,,,
IH2006                        ,2863.4,2891.6,2851.6,17692,1524389.802,11254,-7005.0,2886.4,2884.8,2869.2,17.2,15.6,--
IH2007                        ,2811,2846,2802,18185,1542820.176,23628,9033.0,2844.2,2840.2,2820.6,23.6,19.6,--
IH2009                        ,2751.2,2788.8,2745.6,8209,682669.896,20957,1291.0,2785.2,2779.4,2760.2,25.0,19.2,--
IH2012                        ,2721.4,2753.6,2711.2,2133,174957.606,7046,292.0,2753,2745.8,2724,29.0,21.8,--
小计,,,,46219,3924837.480,62885.0,3611.0,,,,,,
IO2006-C-3150                 ,849.6,849.6,849.6,12,102.068,24,-2.0,849.6,888,855.4,-5.8,32.6,0.9960
IO2006-C-3200                 ,,,,0,0,29,0.0,813.4,837.8,805.8,7.6,32.0,0.9970
IO2006-C-3250                 ,,,,0,0,47,0.0,707.6,787.8,752.4,-44.8,35.4,0.9970
IO2006-C-3300                 ,713.8,713.8,713.8,1,7.138,93,0.0,713.8,737.6,702.4,11.4,35.2,0.9980
IO2006-C-3350                 ,,,,0,0,26,0.0,550.2,687.6,652.4,-102.2,35.2,0.9980
IO2006-C-3400                 ,,,,0,0,67,0.0,605.8,637.6,602.4,3.4,35.2,0.9980
IO2006-C-3450                 ,,,,0,0,21,0.0,551.8,587.6,552.4,-0.6,35.2,0.9990
IO2006-C-3500                 ,507.8,507.8,507.8,1,5.078,64,-1.0,507.8,537.6,502.4,5.4,35.2,0.9990
IO2006-C-3550                 ,474,489,474,12,58.49,32,1.0,489,487.6,452.4,36.6,35.2,0.9990
IO2006-C-3600                 ,411.6,437.2,411.6,17,73.514,110,-1.0,437,437.6,402.4,34.6,35.2,0.9990
IO2006-C-3650                 ,361.4,392.6,361.4,24,92.416,91,-5.0,392.6,387.6,352.4,40.2,35.2,0.9990
IO2006-C-3700                 ,295.6,340.2,295.6,27,86.534,159,-7.0,337.6,337.6,302.4,35.2,35.2,0.9980
IO2006-C-3750                 ,246.6,290.2,246.6,25,65.882,124,-3.0,290.2,287.6,252.6,37.6,35.0,0.9970
IO2006-C-3800                 ,196.8,242.8,194,123,276.288,445,-22.0,240,237.6,206.4,33.6,31.2,0.9950
IO2006-C-3850                 ,147,194.6,145.2,252,438.138,297,-37.0,191.6,191.6,156.4,35.2,35.2,0.9310
IO2006-C-3900                 ,102.2,146.8,93.6,1306,1641.274,861,-279.0,142.6,142.6,108.8,33.8,33.8,0.9030
IO2006-C-3950                 ,55,97,48.6,1792,1300.348,677,-343.0,93,93,61.8,31.2,31.2,0.8670
IO2006-C-4000                 ,19.4,49,15.2,5602,1798.798,1388,-690.0,45.4,45.4,24.2,21.2,21.2,0.7580
IO2006-C-4050                 ,5.6,16.2,3.6,4634,450.176,1203,-226.0,12,12,6.8,5.2,5.2,0.3910
IO2006-C-4100                 ,1.8,4,1,1608,38.054,1915,-95.0,2.4,2.4,2.2,0.2,0.2,0.1040
IO2006-C-4150                 ,.6,1.2,.4,549,3.958,754,-139.0,.6,.4,.8,-0.2,-0.4,0.0240
IO2006-C-4200                 ,.4,.6,.2,113,0.434,945,-76.0,.2,.2,.6,-0.4,-0.4,0.0090
IO2006-C-4250                 ,.4,.4,.2,434,1.114,613,-242.0,.2,.2,.6,-0.4,-0.4,0.0070
IO2006-C-4300                 ,.2,.2,.2,336,0.672,774,-291.0,.2,.2,.2,0.0,0.0,0.0060
IO2006-C-4350                 ,.2,.2,.2,28,0.056,293,-11.0,.2,.2,.2,0.0,0.0,0.0050
IO2006-C-4400                 ,.2,.2,.2,13,0.026,438,-5.0,.2,.2,.2,0.0,0.0,0.0050
IO2006-C-4450                 ,.2,.2,.2,11,0.022,141,-5.0,.2,.2,.2,0.0,0.0,0.0040
IO2006-C-4500                 ,.2,.2,.2,13,0.026,509,-9.0,.2,.2,.2,0.0,0.0,0.0040
IO2006-C-4600                 ,.2,.2,.2,14,0.028,713,-5.0,.2,.2,.2,0.0,0.0,0.0030
IO2006-C-4700                 ,.2,.2,.2,17,0.034,833,-2.0,.2,.2,.2,0.0,0.0,0.0030
