合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2108                        ,6982.2,7085.6,6982.2,49394,6957975.1,68571,-3275.0,7054.6,7063.4,7003.8,50.8,59.6,--
IC2109                        ,6927,7028,6926.6,23200,3241265.78,98744,840.0,6997.2,7006,6946.4,50.8,59.6,--
IC2112                        ,6771.6,6860,6767.6,8217,1120987.516,69380,-258.0,6831.6,6839.2,6787.2,44.4,52.0,--
IC2203                        ,6625,6705,6620.2,4870,649653.18,28603,764.0,6677.8,6684.4,6637.2,40.6,47.2,--
小计,,,,85681,11969881.576,265298.0,-1929.0,,,,,,
IF2108                        ,4962.8,4985.2,4940.2,57981,8627861.16,72723,-3267.0,4949,4953.8,4978,-29.0,-24.2,--
IF2109                        ,4940,4957.2,4912,22700,3357785.214,82019,386.0,4920,4924.8,4949,-29.0,-24.2,--
IF2112                        ,4880,4897.8,4853,6100,891044.49,33293,1281.0,4857.2,4863.2,4890.6,-33.4,-27.4,--
IF2203                        ,4849,4861.8,4817.8,1480,214648.656,6207,510.0,4827.4,4830.6,4856,-28.6,-25.4,--
小计,,,,88261,13091339.520,194242.0,-1090.0,,,,,,
IH2108                        ,3230.2,3247.8,3208.6,31658,3063412.602,39040,-1986.0,3213.4,3215.6,3244,-30.6,-28.4,--
IH2109                        ,3220,3235,3195,13640,1314344.634,36199,1158.0,3198,3202.8,3233,-35.0,-30.2,--
IH2112                        ,3192.8,3207,3166.2,3750,358170.546,15835,57.0,3170.4,3173.2,3203.8,-33.4,-30.6,--
IH2203                        ,3175,3192.4,3155.2,704,67011.174,2424,6.0,3159,3161.2,3189.8,-30.8,-28.6,--
小计,,,,49752,4802938.956,93498.0,-765.0,,,,,,
IO2108-C-4250                 ,,,,0,0,29,0.0,738.4,703.6,727.8,10.6,-24.2,0.9960
IO2108-C-4300                 ,682.6,682.6,682.6,1,6.826,54,0.0,682.6,653.8,677.8,4.8,-24.0,0.9960
IO2108-C-4350                 ,612.6,612.6,604,12,72.996,31,0.0,604,603.8,628,-24.0,-24.2,0.9950
IO2108-C-4400                 ,559.8,559.8,559.8,1,5.598,48,-1.0,559.8,553.8,578,-18.2,-24.2,0.9940
IO2108-C-4450                 ,511.6,517.6,504,9,45.918,34,1.0,504,504,528.2,-24.2,-24.2,0.9930
IO2108-C-4500                 ,462.2,465.6,453,15,69.278,152,2.0,465.6,454,478.4,-12.8,-24.4,0.9910
IO2108-C-4550                 ,424.4,424.4,402,9,36.816,136,-4.0,402,404.4,428.6,-26.6,-24.2,0.9870
