合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2208                        ,6251.2,6251.6,6060,94379,11632548.072,98466,12278.0,6167.4,6190.4,6307.4,-140.0,-117.0,--
IC2209                        ,6226.8,6226.8,6026,48376,5932311.164,137742,6221.0,6138.4,6160.8,6270.4,-132.0,-109.6,--
IC2212                        ,6111,6120,5925.2,16467,1984906.204,94724,1756.0,6055,6064.2,6170.2,-115.2,-106.0,--
IC2303                        ,6026,6026,5840,5827,692939.304,16847,1818.0,5963.4,5976.6,6083.6,-120.2,-107.0,--
小计,,,,165049,20242704.744,347779.0,22073.0,,,,,,
IF2208                        ,4120.4,4135.8,4063.2,81790,10067898.684,75070,5376.0,4109.4,4115.2,4171.6,-62.2,-56.4,--
IF2209                        ,4125,4127,4055.6,30845,3789091.08,82118,-600.0,4099.2,4106.6,4161,-61.8,-54.4,--
IF2212                        ,4100,4100,4030.2,11365,1386634.974,36317,553.0,4074.4,4080.4,4135,-60.6,-54.6,--
IF2303                        ,4077.6,4078.2,4013.6,2141,260261.736,4449,449.0,4054,4064.6,4116.2,-62.2,-51.6,--
小计,,,,126141,15503886.474,197954.0,5778.0,,,,,,
IH2208                        ,2755,2755,2703.6,39300,3214898.04,40575,3107.0,2731.8,2731.2,2776.4,-44.6,-45.2,--
IH2209                        ,2753.4,2753.4,2703.2,19295,1578042.144,40733,2207.0,2730.6,2731,2775.6,-45.0,-44.6,--
IH2212                        ,2739.4,2754.4,2704,6333,517954.524,17861,379.0,2733,2731.2,2776.2,-43.2,-45.0,--
IH2303                        ,2755,2755,2709,1167,95602.338,1922,34.0,2735,2734.6,2779.4,-44.4,-44.8,--
小计,,,,66095,5406497.046,101091.0,5727.0,,,,,,
IM2208                        ,7070,7075,6820.4,37753,5245061.592,31769,7620.0,6948.2,6975.4,7130,-181.8,-154.6,--
IM2209                        ,7015.2,7015.4,6774,14493,1999776.404,14621,3660.0,6905,6925.2,7079.2,-174.2,-154.0,--
IM2212                        ,6873.8,6873.8,6617.8,4260,574594.332,6575,1063.0,6767,6772,6923.2,-156.2,-151.2,--
IM2303                        ,6702.6,6706.6,6470,1853,244642.924,4517,208.0,6612,6630,6773.8,-161.8,-143.8,--
小计,,,,58359,8064075.252,57482.0,12551.0,,,,,,
IO2208-C-3550                 ,543.6,582.4,525.4,21,118.142,60,0.0,582.4,572.4,622.8,-40.4,-50.4,0.9510
IO2208-C-3600                 ,479.6,523.6,477.8,28,146.72,64,1.0,509.8,523.4,573.2,-63.4,-49.8,0.9440
IO2208-C-3650                 ,431.8,475,430,48,228.202,53,-2.0,468,474.8,524.8,-56.8,-50.0,0.9330
IO2208-C-3700                 ,422,426.4,382.8,36,149.252,79,9.0,418.4,418.4,475.8,-57.4,-57.4,0.9640
IO2208-C-3750                 ,336.4,379,336.4,38,137.238,74,10.0,372,369.8,426.8,-54.8,-57.0,0.9500
IO2208-C-3800                 ,315.8,339.6,290.2,156,496.978,153,51.0,325,325,378.6,-53.6,-53.6,0.9130
IO2208-C-3850                 ,250.2,290,245,91,258.792,76,10.0,286.2,281.8,331,-44.8,-49.2,0.8690
IO2208-C-3900                 ,249.2,252.2,203,549,1230.09,379,243.0,236,236,284.6,-48.6,-48.6,0.8350
IO2208-C-3950                 ,206,210,164.6,691,1273.616,522,348.0,196,197.2,240,-44.0,-42.8,0.7710
IO2208-C-4000                 ,164.2,169.6,130.6,2051,3097.908,1138,306.0,158.6,158.6,195.8,-37.2,-37.2,0.7050
IO2208-C-4050                 ,125.4,132.6,100,3019,3510.612,1343,483.0,122.4,122.4,155.2,-32.8,-32.8,0.6280
IO2208-C-4100                 ,108.6,108.6,74.4,8602,7531.514,3061,779.0,93.2,93.2,120,-26.8,-26.8,0.5380
IO2208-C-4150                 ,70,73.2,53,9758,6192.976,3008,380.0,68,68,87.6,-19.6,-19.6,0.4440
IO2208-C-4200                 ,45,50.6,37.4,10633,4712.13,5897,1215.0,47.4,47.4,63,-15.6,-15.6,0.3510
IO2208-C-4250                 ,31,33.6,25.2,6753,1972.888,4520,-76.0,32,32,41.2,-9.2,-9.2,0.2650
IO2208-C-4300                 ,21,21.6,16.6,7814,1497.326,7290,-170.0,20.4,20.4,26.2,-5.8,-5.8,0.1900
IO2208-C-4350                 ,11.6,13.6,10,3077,372.39,3775,-414.0,13.2,13.2,16.6,-3.4,-3.4,0.1330
IO2208-C-4400                 ,8.6,8.8,5.4,2600,201.276,5653,-75.0,8.6,8.6,9.8,-1.2,-1.2,0.0920
IO2208-C-4450                 ,3.2,5.6,3.2,1227,58.342,3284,45.0,5.4,5.4,5.8,-0.4,-0.4,0.0620
IO2208-C-4500                 ,3.4,4.2,2.2,2096,70.458,6737,-465.0,4.2,4.2,3.8,0.4,0.4,0.0480
IO2208-C-4550                 ,1.6,2.8,1.4,1024,22.638,2728,-186.0,2.8,2.8,2.4,0.4,0.4,0.0330
IO2208-C-4600                 ,1.2,2.2,1,1006,17.978,3214,-200.0,2.2,2.2,2,0.2,0.2,0.0260
IO2208-C-4650                 ,1.2,1.6,1,387,5.508,1735,-115.0,1.6,1.6,1.4,0.2,0.2,0.0190
IO2208-C-4700                 ,.8,1.6,.8,583,6.958,1935,-120.0,1.4,1.4,1.2,0.2,0.2,0.0160
IO2208-C-4750                 ,1.2,1.4,1,303,3.654,1325,-88.0,1.4,1.4,1,0.4,0.4,0.0150
IO2208-C-4800                 ,1,1.4,.8,440,4.792,1541,-192.0,1.2,1.2,1,0.2,0.2,0.0130
IO2208-C-4850                 ,1,1.2,.8,157,1.604,1440,-88.0,1,1,1,0.0,0.0,0.0100
IO2208-C-4900                 ,.8,.8,.6,51,0.394,761,-28.0,.8,.8,.8,0.0,0.0,0.0080
IO2208-C-4950                 ,.4,.8,.4,65,0.426,874,-24.0,.8,.8,.8,0.0,0.0,0.0080
IO2208-P-3550                 ,2.6,6.4,2.4,1192,50.704,961,70.0,6.2,6.2,1.4,4.8,4.8,-0.0410
IO2208-P-3600                 ,3.4,7.4,3.4,889,46.408,531,142.0,7.4,7.4,1.8,5.6,5.6,-0.0500
IO2208-P-3650                 ,4.2,9.6,4.2,959,63.644,518,66.0,9.6,9.6,2.4,7.2,7.2,-0.0640
IO2208-P-3700                 ,4.8,12.2,4.8,1572,138.842,822,45.0,12,12,3,9.0,9.0,-0.0800
IO2208-P-3750                 ,6.2,16.2,6.2,1415,162.826,717,-60.0,15,15,4.2,10.8,10.8,-0.1000
IO2208-P-3800                 ,8.6,22,8.6,2310,359.672,1456,84.0,19,19,6,13.0,13.0,-0.1260
IO2208-P-3850                 ,11.8,29.2,11.8,2645,546.826,1303,-44.0,25.2,25.2,8.6,16.6,16.6,-0.1610
IO2208-P-3900                 ,20.2,38.6,18,3631,1006.786,2759,181.0,32.6,32.6,12.2,20.4,20.4,-0.2030
IO2208-P-3950                 ,24,50.6,24,3066,1157.014,2290,-45.0,40.8,40.8,17.2,23.6,23.6,-0.2510
IO2208-P-4000                 ,30.8,66.4,30.8,8397,4134.312,3843,135.0,54,54,24.4,29.6,29.6,-0.3140
IO2208-P-4050                 ,44.6,85.2,44.6,5861,3816.416,2274,339.0,68.6,68.6,34.4,34.2,34.2,-0.3830
IO2208-P-4100                 ,57,109.6,57,12605,10649.688,3199,312.0,88.2,88.2,47.2,41.0,41.0,-0.4630
IO2208-P-4150                 ,84.6,138.4,84.6,8713,9469.288,2140,-544.0,108.2,108.2,65.8,42.4,42.4,-0.5500
IO2208-P-4200                 ,101.4,172.8,101.4,5935,8297.424,3302,-300.0,141.6,141.6,89.4,52.2,52.2,-0.6310
IO2208-P-4250                 ,126.4,209.6,126.4,2421,4202.344,3332,-146.0,175,175,117.6,57.4,57.4,-0.7100
IO2208-P-4300                 ,185.4,251.8,185.4,1721,3754.876,2829,-103.0,212.6,212.6,153,59.6,59.6,-0.7790
IO2208-P-4350                 ,226.8,288.8,226.8,312,811.26,1669,-109.0,256,256,192,64.0,64.0,-0.8260
IO2208-P-4400                 ,272.4,342.2,272.4,456,1375.858,2265,-233.0,303.2,301.6,235.8,67.4,65.8,-0.8600
IO2208-P-4450                 ,340.6,390,333.4,174,617.828,944,-85.0,349.4,348,282.2,67.2,65.8,-0.8880
IO2208-P-4500                 ,385,432.2,371.6,183,735.594,1071,-75.0,395.8,395.8,332.8,63.0,63.0,-0.9070
IO2208-P-4550                 ,440,481.2,424.2,44,195.66,373,-5.0,441.6,437.4,381.2,60.4,56.2,-0.9640
IO2208-P-4600                 ,486,527.8,480,57,278.052,524,-3.0,497,486.6,430.2,66.8,56.4,-0.9740
IO2208-P-4650                 ,548,580.2,529.6,28,150.884,252,-3.0,543.6,541.2,479.6,64.0,61.6,-0.9450
IO2208-P-4700                 ,590,627.2,579.6,29,171.292,277,2.0,592.8,585.6,529.2,63.6,56.4,-0.9850
IO2208-P-4750                 ,669,679.6,625,41,257.24,70,-6.0,625,635.4,578.8,46.2,56.6,-0.9870
IO2208-P-4800                 ,727,729.6,677,49,333.674,57,-5.0,686,689.8,628.6,57.4,61.2,-0.9600
IO2208-P-4850                 ,777,777,729,15,112.848,111,0.0,730.8,739.4,678.6,52.2,60.8,-0.9630
IO2208-P-4900                 ,827,827,784.4,24,184.83,34,-3.0,790.8,789.2,728.6,62.2,60.6,-0.9650
IO2208-P-4950                 ,877,877,835.8,3,25.898,37,1.0,835.8,838.6,778.4,57.4,60.2,-0.9690
