合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2208                        ,6190,6257.4,6081.2,72889,9023620.32,87360,-11106.0,6102.6,6123.6,6190.4,-87.8,-66.8,--
IC2209                        ,6161,6231,6051.6,33443,4121670.516,131905,-5837.0,6073.2,6097,6160.8,-87.6,-63.8,--
IC2212                        ,6064,6134,5956.2,12936,1567081.676,94738,14.0,5980.2,5991.8,6064.2,-84.0,-72.4,--
IC2303                        ,5975,6053.8,5854.2,6731,804070.404,18439,1592.0,5896.4,5907.4,5976.6,-80.2,-69.2,--
小计,,,,125999,15516442.916,332442.0,-15337.0,,,,,,
IF2208                        ,4128,4151.8,4048.8,73227,9011689.356,70938,-4132.0,4059.8,4069.2,4115.2,-55.4,-46.0,--
IF2209                        ,4117.4,4143.6,4041.4,26862,3297137.886,82188,70.0,4050.2,4059.8,4106.6,-56.4,-46.8,--
IF2212                        ,4093.4,4118,4015.2,8476,1033686.132,36423,106.0,4026.6,4039.4,4080.4,-53.8,-41.0,--
IF2303                        ,4076,4100.4,4000,1530,185827.476,4450,1.0,4012.2,4017,4064.6,-52.4,-47.6,--
小计,,,,110095,13528340.850,193999.0,-3955.0,,,,,,
IH2208                        ,2741,2755.2,2705.6,34269,2802841.44,37161,-3414.0,2713.6,2715,2731.2,-17.6,-16.2,--
IH2209                        ,2743,2754.8,2706.8,15343,1254760.518,40429,-304.0,2712.8,2714.6,2731,-18.2,-16.4,--
IH2212                        ,2740,2755.4,2708,4951,405167.496,17924,63.0,2714.6,2715.8,2731.2,-16.6,-15.4,--
IH2303                        ,2749.6,2759.2,2711.6,1440,117839.322,2411,489.0,2722.8,2721.2,2734.6,-11.8,-13.4,--
小计,,,,56003,4580608.776,97925.0,-3166.0,,,,,,
IM2208                        ,6990,7062,6860.8,32325,4520482.06,29243,-2526.0,6882.8,6914.6,6975.4,-92.6,-60.8,--
IM2209                        ,6935,7009.6,6816,12043,1673380.684,15381,760.0,6841.8,6868.8,6925.2,-83.4,-56.4,--
IM2212                        ,6781.4,6859.2,6665,3379,458791.092,6786,211.0,6688.8,6710.4,6772,-83.2,-61.6,--
IM2303                        ,6635,6715.8,6519.2,1829,242977.916,4919,402.0,6536.8,6562.4,6630,-93.2,-67.6,--
小计,,,,49576,6895631.752,56329.0,-1153.0,,,,,,
IO2208-C-3550                 ,568.2,569.2,515,18,99.826,67,7.0,515,522.8,572.4,-57.4,-49.6,0.9670
IO2208-C-3600                 ,496.4,507.8,480,10,49.478,69,5.0,480,473.6,523.4,-43.4,-49.8,0.9600
IO2208-C-3650                 ,447.8,470.8,447.8,7,32.386,53,0.0,470.8,424.8,474.8,-4.0,-50.0,0.9490
IO2208-C-3700                 ,431.6,431.6,370.8,24,96.994,84,5.0,370.8,376.4,418.4,-47.6,-42.0,0.9350
IO2208-C-3750                 ,390.2,390.2,348.6,9,33.052,74,0.0,373.8,320.2,369.8,4.0,-49.6,0.9780
IO2208-C-3800                 ,327.6,356.8,269,63,195.686,177,24.0,276.4,274.8,325,-48.6,-50.2,0.9320
IO2208-C-3850                 ,280.8,280.8,230.4,49,125.028,90,14.0,230.4,230.2,281.8,-51.4,-51.6,0.8830
IO2208-C-3900                 ,258,266.6,180.2,327,679.196,520,141.0,187,189.8,236,-49.0,-46.2,0.8140
IO2208-C-3950                 ,217.4,221.4,143.8,407,683.854,794,272.0,148.4,150.6,197.2,-48.8,-46.6,0.7390
IO2208-C-4000                 ,164.6,179.8,109.4,1466,2108.1,1278,140.0,113.8,114.2,158.6,-44.8,-44.4,0.6530
IO2208-C-4050                 ,126,141.4,78.8,2539,2681.316,1526,183.0,84.8,84.8,122.4,-37.6,-37.6,0.5500
IO2208-C-4100                 ,101.2,106.6,55.4,10163,7957.476,3643,582.0,60,60,93.2,-33.2,-33.2,0.4430
IO2208-C-4150                 ,75,77.6,37.2,8449,4781.902,4177,1169.0,39,39,68,-29.0,-29.0,0.3360
IO2208-C-4200                 ,50.2,55.2,24,9003,3473.426,6018,121.0,25.8,25.8,47.4,-21.6,-21.6,0.2450
IO2208-C-4250                 ,31.4,36.6,14.8,4497,1088.956,4770,250.0,15.6,15.6,32,-16.4,-16.4,0.1670
IO2208-C-4300                 ,22,24.4,9.4,5229,786.174,7265,-25.0,10,10,20.4,-10.4,-10.4,0.1140
IO2208-C-4350                 ,14,14.8,5.8,2692,263.88,4251,476.0,6.2,6.2,13.2,-7.0,-7.0,0.0760
IO2208-C-4400                 ,8.6,9.6,3.8,2236,148.422,5875,222.0,4.2,4.2,8.6,-4.4,-4.4,0.0530
IO2208-C-4450                 ,5.6,5.8,2.4,1371,52.792,3004,-280.0,3,3,5.4,-2.4,-2.4,0.0380
IO2208-C-4500                 ,4,4.2,2.2,1383,42.756,7002,265.0,2.4,2.4,4.2,-1.8,-1.8,0.0300
IO2208-C-4550                 ,2.8,3,1.6,667,14.762,2701,-27.0,1.8,1.8,2.8,-1.0,-1.0,0.0220
IO2208-C-4600                 ,2.4,2.4,1.4,565,10.596,3306,92.0,1.4,1.4,2.2,-0.8,-0.8,0.0170
IO2208-C-4650                 ,1.6,1.8,1,236,3.296,1729,-6.0,1.2,1.2,1.6,-0.4,-0.4,0.0140
IO2208-C-4700                 ,1.8,1.8,1,317,3.72,1775,-160.0,1.2,1.2,1.4,-0.2,-0.2,0.0130
IO2208-C-4750                 ,1.4,1.4,1,183,2.002,1214,-111.0,1,1,1.4,-0.4,-0.4,0.0110
IO2208-C-4800                 ,1,1.2,.8,435,3.908,1207,-334.0,.8,.8,1.2,-0.4,-0.4,0.0090
IO2208-C-4850                 ,1,1.2,.8,95,0.852,1357,-83.0,1,.8,1,0.0,-0.2,0.0060
IO2208-C-4900                 ,.8,.8,.8,2,0.016,760,-1.0,.8,.8,.8,0.0,0.0,0.0080
IO2208-C-4950                 ,.6,1,.6,178,1.204,817,-57.0,.8,.8,.8,0.0,0.0,0.0080
IO2208-P-3550                 ,.4,3.6,.4,880,22.5,892,-69.0,3.2,3.2,6.2,-3.0,-3.0,-0.0280
IO2208-P-3600                 ,1,5.2,1,673,19.15,509,-22.0,4.2,4.2,7.4,-3.2,-3.2,-0.0360
IO2208-P-3650                 ,1,7,1,574,26.502,512,-6.0,5.6,5.6,9.6,-4.0,-4.0,-0.0480
IO2208-P-3700                 ,8.4,8.8,4.2,948,59.53,889,67.0,7.8,7.8,12,-4.2,-4.2,-0.0660
IO2208-P-3750                 ,11,11.6,5.6,1216,98.588,781,64.0,10.6,10.6,15,-4.4,-4.4,-0.0890
IO2208-P-3800                 ,7.6,16.4,7.6,1325,145.342,1302,-154.0,15,15,19,-4.0,-4.0,-0.1210
IO2208-P-3850                 ,19.8,22.6,10.8,1403,232.744,1346,43.0,20.8,20.8,25.2,-4.4,-4.4,-0.1620
IO2208-P-3900                 ,24.8,30.8,15,3100,646.862,2331,-428.0,28.2,28.2,32.6,-4.4,-4.4,-0.2140
IO2208-P-3950                 ,31.6,42.8,20.6,2800,858.664,2244,-46.0,40.2,40.2,40.8,-0.6,-0.6,-0.2830
IO2208-P-4000                 ,45,58.6,28.4,6232,2635.438,3306,-537.0,55,55,54,1.0,1.0,-0.3630
IO2208-P-4050                 ,58.8,78.8,39,5724,3379.75,2524,250.0,74,74,68.6,5.4,5.4,-0.4530
IO2208-P-4100                 ,75.2,104,54.2,10146,7710.576,3227,28.0,99,99,88.2,10.8,10.8,-0.5490
IO2208-P-4150                 ,102.4,135.6,74.6,6235,6283.2,2351,211.0,132.4,132.4,108.2,24.2,24.2,-0.6360
IO2208-P-4200                 ,120.4,172.2,100.2,3914,5016.414,3210,-92.0,166.8,166.8,141.6,25.2,25.2,-0.7180
IO2208-P-4250                 ,152,213.2,131.8,1354,2282.916,3179,-153.0,206.2,206.2,175,31.2,31.2,-0.7860
IO2208-P-4300                 ,188.6,257.8,170.4,982,2032.846,2779,-50.0,250.2,250.2,212.6,37.6,37.6,-0.8330
IO2208-P-4350                 ,229,300.6,212.8,318,806.558,1518,-151.0,295.2,288.2,256,39.2,32.2,-0.9130
