合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2210                        ,5786,5816.4,5705.4,64713,7451769.364,101694,1709.0,5710.2,5726.6,5777.2,-67.0,-50.6,--
IC2211                        ,5772.2,5797.8,5687.4,5806,665451.536,10779,1259.0,5688.6,5700.8,5753.6,-65.0,-52.8,--
IC2212                        ,5750,5772,5667,21083,2409701.924,137660,-910.0,5671,5685.4,5732.8,-61.8,-47.4,--
IC2303                        ,5668.6,5694,5588.2,9649,1086700.356,73740,603.0,5596,5607.2,5653.2,-57.2,-46.0,--
小计,,,,101251,11613623.180,323873.0,2661.0,,,,,,
IF2210                        ,3849.2,3860.8,3804,64036,7357872.018,77657,-3518.0,3808.4,3814.4,3832,-23.6,-17.6,--
IF2211                        ,3839,3858,3804.2,2896,332544.942,4880,623.0,3809,3815.4,3830.4,-21.4,-15.0,--
IF2212                        ,3844.8,3860,3806.2,17134,1969330.044,73323,-317.0,3808.6,3815,3832.2,-23.6,-17.2,--
IF2303                        ,3837.6,3852,3800,3467,397685.358,22578,-64.0,3804,3808,3824.2,-20.2,-16.2,--
小计,,,,87533,10057432.362,178438.0,-3276.0,,,,,,
IH2210                        ,2620,2636.6,2608.4,36621,2879739.642,52913,-3438.0,2610,2614.4,2607.4,2.6,7.0,--
IH2211                        ,2624.4,2639,2611.2,2675,210496.35,3103,1.0,2612.6,2617.8,2609.6,3.0,8.2,--
IH2212                        ,2631,2643,2614.8,12093,953320.83,49869,-1340.0,2615,2620,2614.4,0.6,5.6,--
IH2303                        ,2636,2656.4,2627.6,2293,181685.016,13964,5.0,2630.4,2634.6,2626.8,3.6,7.8,--
小计,,,,53682,4225241.838,119849.0,-4772.0,,,,,,
IM2210                        ,6242,6247.4,6098.2,42514,5241919.696,42279,-2045.0,6103,6122.4,6215,-112.0,-92.6,--
IM2211                        ,6198.2,6205,6051.8,2932,358882.924,4202,-152.0,6065.2,6080.2,6172.4,-107.2,-92.2,--
IM2212                        ,6150.2,6163.4,6003.8,13626,1655452.028,28697,-715.0,6021,6030.8,6128,-107.0,-97.2,--
IM2303                        ,6020,6049.2,5886.6,5156,614371.26,25454,572.0,5893,5912,6012.6,-119.6,-100.6,--
小计,,,,64228,7870625.908,100632.0,-2340.0,,,,,,
