合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,隐含波动率(%),Delta
IC1612                        ,6535.2,6593.6,6531,7467,979288.748,25218,110.0,6593.6,6571.4,6515.6,78.0,55.8,--,--
IC1701                        ,6459,6502.4,6452.4,202,26145.228,223,12.0,6500.4,6482.8,6426.8,73.6,56.0,--,--
IC1703                        ,6301.8,6340,6294.6,531,67044.492,5993,80.0,6340,6320.8,6277,63.0,43.8,--,--
IC1706                        ,6098,6129,6076.8,262,31943.408,2195,68.0,6123.6,6104,6063.6,60.0,40.4,--,--
小计,,,,8462,1104421.876,33629.0,270.0,,,,,,
IF1612                        ,3420,3451,3419.2,9954,1026539.838,36529,-457.0,3450.8,3442.8,3409.2,41.6,33.6,--,--
IF1701                        ,3395,3426.8,3395,489,50103.3,484,280.0,3425.6,3417.8,3384,41.6,33.8,--,--
IF1703                        ,3355,3378,3354.6,603,60903.378,3735,116.0,3377.8,3369.2,3338.6,39.2,30.6,--,--
IF1706                        ,3291.8,3313.6,3286.4,158,15632.424,888,32.0,3313.6,3304.4,3274.6,39.0,29.8,--,--
小计,,,,11204,1153178.940,41636.0,-29.0,,,,,,
IH1612                        ,2325.2,2343,2325.2,4387,307371.6,20922,-72.0,2343,2337.8,2317.2,25.8,20.6,--,--
IH1701                        ,2318.8,2334.8,2316.4,456,31830.684,472,355.0,2331.6,2328,2306.2,25.4,21.8,--,--
IH1703                        ,2289,2307.2,2289,398,27466.932,2619,94.0,2305,2302,2282.2,22.8,19.8,--,--
IH1706                        ,2270.4,2275,2264,76,5175.102,464,12.0,2269.4,2270.8,2253.8,15.6,17.0,--,--
小计,,,,5317,371844.318,24477.0,389.0,,,,,,
T1612                         ,100.595,100.695,100.47,750,75449.525,1522,-233.0,100.535,100.515,100.495,0.040,0.020,--,--
T1703                         ,99.635,99.775,99.47,24110,2402192.505,50037,318.0,99.55,99.525,99.55,0.00,-0.025,--,--
T1706                         ,99.06,99.17,98.89,596,59023.145,5781,30.0,98.965,98.93,98.975,-0.010,-0.045,--,--
小计,,,,25456,2536665.175,57340.0,115.0,,,,,,
TF1612                        ,101.395,101.405,101.23,356,36059.945,1297,-137.0,101.26,101.245,101.265,-0.005,-0.020,--,--
TF1703                        ,100.515,100.595,100.37,7292,732801.785,19600,526.0,100.44,100.41,100.46,-0.02,-0.05,--,--
TF1706                        ,100.105,100.17,99.995,576,57651.06,2469,-21.0,100.07,100.025,100.065,0.005,-0.040,--,--
小计,,,,8224,826512.790,23366.0,368.0,,,,,,
合计,,,,58663,5992623.099,180448.0,1113.0,,,,,,
