合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,隐含波动率(%),Delta
IC1611                        ,6434,6488,6425,8041,1037654.228,16619,-789.0,6469,6456.8,6419.8,49.2,37.0,--,--
IC1612                        ,6354.4,6403,6344,1473,187623.196,11286,441.0,6384.6,6371.8,6338.4,46.2,33.4,--,--
IC1703                        ,6133.6,6175.2,6125.2,473,58146.996,4980,75.0,6150.2,6143.6,6118.8,31.4,24.8,--,--
IC1706                        ,5940.8,5971,5925.2,265,31514.608,1298,130.0,5948.8,5936.8,5922.8,26.0,14.0,--,--
小计,,,,10252,1314939.028,34183.0,-143.0,,,,,,
IF1611                        ,3352.6,3378.6,3348.6,8667,874267.506,25996,-46.0,3365.2,3362,3344.4,20.8,17.6,--,--
IF1612                        ,3331.2,3354.4,3325.4,1796,179843.988,14518,504.0,3339.8,3337.2,3320.8,19.0,16.4,--,--
IF1703                        ,3269.8,3288.8,3260.4,342,33597.456,2600,145.0,3274,3273.4,3256.2,17.8,17.2,--,--
IF1706                        ,3209.8,3231.4,3200.8,116,11192.148,584,46.0,3219.4,3215,3197.2,22.2,17.8,--,--
小计,,,,10921,1098901.098,43698.0,649.0,,,,,,
IH1611                        ,2274.8,2293.6,2270.4,3831,262008.054,14299,-144.0,2281,2278.8,2267.2,13.8,11.6,--,--
IH1612                        ,2264.8,2284,2260.4,1156,78720.444,8201,452.0,2269.6,2268.8,2257.4,12.2,11.4,--,--
IH1703                        ,2228.4,2251,2228.4,97,6518.508,1860,16.0,2241.2,2239,2228.2,13.0,10.8,--,--
IH1706                        ,2205,2219.2,2202.8,71,4708.146,279,30.0,2208,2209.8,2198,10.0,11.8,--,--
小计,,,,5155,351955.152,24639.0,354.0,,,,,,
T1612                         ,101.27,101.305,101.08,16705,1690179.86,20665,-4440.0,101.24,101.22,101.295,-0.055,-0.075,--,--
T1703                         ,100.56,100.585,100.33,12407,1246131.96,27272,3989.0,100.46,100.465,100.595,-0.135,-0.130,--,--
T1706                         ,100.05,100.095,99.91,933,93298.17,3902,155.0,100.055,100.025,100.11,-0.055,-0.085,--,--
小计,,,,30045,3029609.99,51839.0,-296.0,,,,,,
TF1612                        ,101.71,101.785,101.47,5647,574395.555,11780,-1275.0,101.77,101.755,101.775,-0.005,-0.020,--,--
TF1703                        ,101.225,101.33,101.205,2645,267817.935,11160,548.0,101.29,101.28,101.32,-0.03,-0.04,--,--
TF1706                        ,100.965,101,100.905,83,8378.985,1804,17.0,100.96,100.975,101.01,-0.05,-0.035,--,--
小计,,,,8375,850592.475,24744.0,-710.0,,,,,,
合计,,,,64748,6645997.743,179103.0,-146.0,,,,,,
