合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2211                        ,5889,5936.8,5780,79675,9333675.628,99185,3163.0,5863.6,5870.4,5881.8,-18.2,-11.4,--
IC2212                        ,5858,5914.8,5761.2,31831,3716020.2,148264,-2727.0,5844.6,5852.6,5859,-14.4,-6.4,--
IC2303                        ,5781.6,5839.8,5690.2,10406,1199394.788,76306,-700.0,5770,5779.8,5783.6,-13.6,-3.8,--
IC2306                        ,5696.4,5757,5602,5519,625818.604,7117,2431.0,5685.6,5691.4,5692.2,-6.6,-0.8,--
小计,,,,127431,14874909.220,330872.0,2167.0,,,,,,
IF2211                        ,3632,3684.8,3599.2,84952,9258529.758,73609,-3055.0,3626.6,3632,3628,-1.4,4.0,--
IF2212                        ,3623.8,3681.4,3595,29393,3201948.642,84891,-4433.0,3626,3631.6,3621.4,4.6,10.2,--
IF2303                        ,3619.2,3672.8,3587,7828,850752.366,29128,143.0,3618.4,3625.2,3613.2,5.2,12.0,--
IF2306                        ,3591.8,3651.6,3563.8,2927,315990.072,3375,436.0,3596,3602.6,3591.4,4.6,11.2,--
小计,,,,125100,13627220.838,191003.0,-6909.0,,,,,,
IH2211                        ,2389.8,2437,2378.6,51572,3715730.424,48988,-5491.0,2394.8,2399,2389.8,5.0,9.2,--
IH2212                        ,2388,2435,2377.2,24769,1784790.9,63480,-3513.0,2394,2399,2388.4,5.6,10.6,--
IH2303                        ,2393.4,2441.2,2383.6,5525,398962.908,18120,-846.0,2402,2406.6,2395.6,6.4,11.0,--
IH2306                        ,2387.8,2437,2378.2,1871,134849.298,2153,216.0,2399.2,2402,2390.8,8.4,11.2,--
小计,,,,83737,6034333.530,132741.0,-9634.0,,,,,,
IM2211                        ,6340,6389,6212.4,51852,6536715.272,43255,958.0,6340.8,6342.4,6332.2,8.6,10.2,--
IM2212                        ,6283,6342.6,6170,21318,2668476.664,34255,-2230.0,6300.2,6301.2,6279,21.2,22.2,--
IM2303                        ,6146,6206,6041.8,7110,871089.524,22948,-1854.0,6168.2,6172.2,6140.4,27.8,31.8,--
IM2306                        ,6011.6,6080.4,5908,2688,321741.604,2778,904.0,6033.8,6032.4,6014,19.8,18.4,--
小计,,,,82968,10398023.064,103236.0,-2222.0,,,,,,
IO2211-C-3250                 ,401.6,428.4,381.8,20,80.366,17,17.0,386.8,392.4,388.4,-1.6,4.0,0.9190
IO2211-C-3300                 ,345.6,388.8,322.6,101,345.906,166,38.0,339.6,345,347.4,-7.8,-2.4,0.9000
IO2211-C-3350                 ,299.8,326.4,291,21,63.556,35,8.0,302.4,295.6,301.8,0.6,-6.2,0.8860
IO2211-C-3400                 ,259.6,280.4,242.2,140,358.008,180,51.0,252,252,256.6,-4.6,-4.6,0.8440
IO2211-C-3450                 ,223.6,251.6,198,211,451.986,143,81.0,209.2,208.6,217,-7.8,-8.4,0.7980
IO2211-C-3500                 ,180.2,210.2,161.2,1534,2705.828,725,416.0,169.6,169.8,177.4,-7.8,-7.6,0.7330
IO2211-C-3550                 ,146.6,172.4,129.8,1986,2847.8,986,296.0,134.6,134.6,141.4,-6.8,-6.8,0.6560
IO2211-C-3600                 ,111.2,136.4,99.6,4094,4588.862,1742,372.0,103.8,103.8,110.8,-7.0,-7.0,0.5690
IO2211-C-3650                 ,87.2,104.8,76.2,7726,6692.422,2180,448.0,79,79,88.8,-9.8,-9.8,0.4790
IO2211-C-3700                 ,66.4,79.6,56.2,9172,5945.204,3611,997.0,58,58,66.2,-8.2,-8.2,0.3900
IO2211-C-3750                 ,47,56.8,40,7666,3624.904,3799,421.0,41.6,41.6,47.2,-5.6,-5.6,0.3070
IO2211-C-3800                 ,34.2,41,28.8,7503,2619.898,6591,1435.0,29.8,29.8,34.2,-4.4,-4.4,0.2370
IO2211-C-3850                 ,25.8,28.8,20,4005,992.602,4687,300.0,20.4,20.4,24.6,-4.2,-4.2,0.1760
IO2211-C-3900                 ,20,21,14.4,5225,942.216,5404,486.0,15.2,15.2,18,-2.8,-2.8,0.1350
IO2211-C-3950                 ,12.8,15,10,2320,296.778,3556,160.0,10.4,10.4,13.2,-2.8,-2.8,0.0980
IO2211-C-4000                 ,9.2,11.4,7.8,2812,270.35,6230,593.0,8,8,10,-2.0,-2.0,0.0760
IO2211-C-4050                 ,6.8,7.8,5.2,1210,79.922,2231,226.0,5.6,5.6,7.2,-1.6,-1.6,0.0560
IO2211-C-4100                 ,5.2,6,3.6,824,39.224,2668,78.0,4,4,5.2,-1.2,-1.2,0.0410
