合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2211                        ,5943.4,6082,5830.2,78527,9339811.92,96022,8613.0,5897.2,5881.8,5943.2,-46.0,-61.4,--
IC2212                        ,5920.8,6060,5811.6,34029,4035742.172,150991,2489.0,5867.8,5859,5920.2,-52.4,-61.2,--
IC2303                        ,5845,5979.6,5735,10994,1287297.872,77006,622.0,5804.8,5783.6,5847.2,-42.4,-63.6,--
IC2306                        ,5799.2,5904.8,5640,4856,557510.688,4686,4686.0,5705.4,5692.2,5847.2,-141.8,-155.0,--
小计,,,,128406,15220362.652,328705.0,16410.0,,,,,,
IF2211                        ,3721.2,3772.6,3605,89848,9916241.052,76664,14022.0,3631,3628,3732,-101.0,-104.0,--
IF2212                        ,3715,3770.6,3599,37020,4078681.944,89324,4504.0,3626.6,3621.4,3729.4,-102.8,-108.0,--
IF2303                        ,3710.6,3768.4,3591.8,9646,1061507.64,28985,1935.0,3618,3613.2,3726.4,-108.4,-113.2,--
IF2306                        ,3713.4,3748,3567,3039,332234.286,2939,2939.0,3596.2,3591.4,3726.4,-130.2,-135.0,--
小计,,,,139553,15388664.922,197912.0,23400.0,,,,,,
IH2211                        ,2472,2499.8,2377,60664,4418240.892,54479,10953.0,2389.6,2389.8,2483.4,-93.8,-93.6,--
IH2212                        ,2473.4,2500.6,2376.6,33613,2448777.18,66993,3147.0,2387.8,2388.4,2484,-96.2,-95.6,--
IH2303                        ,2482,2513,2382,8168,598184.58,18966,1369.0,2390,2395.6,2495.8,-105.8,-100.2,--
IH2306                        ,2488.2,2509.4,2372.4,2044,149285.064,1937,1937.0,2380.8,2390.8,2495.8,-115.0,-105.0,--
小计,,,,104489,7614487.716,142375.0,17406.0,,,,,,
IM2211                        ,6370,6554.4,6267,52094,6678209.824,42297,5053.0,6360,6332.2,6368.6,-8.6,-36.4,--
IM2212                        ,6323,6500,6215.2,23834,3034000.876,36485,2444.0,6308.8,6279,6313,-4.2,-34.0,--
IM2303                        ,6181,6339.6,6071.6,10046,1247313.112,24802,1190.0,6179.8,6140.4,6168.2,11.6,-27.8,--
IM2306                        ,6085.8,6197.4,5923,1980,239584.832,1874,1874.0,6034.8,6014,6168.2,-133.4,-154.2,--
小计,,,,87954,11199108.644,105458.0,10561.0,,,,,,
IO2211-C-3300                 ,420,456.2,327.8,119,438.908,128,62.0,351.4,347.4,443.8,-92.4,-96.4,0.8740
IO2211-C-3350                 ,377.4,377.4,285,42,139.9,27,14.0,309,301.8,394,-85.0,-92.2,0.8460
IO2211-C-3400                 ,342,375.2,241.8,111,320.622,129,52.0,254.4,256.6,347,-92.6,-90.4,0.8140
IO2211-C-3450                 ,287.6,310,205.2,83,201.376,62,32.0,212.4,217,299.8,-87.4,-82.8,0.7610
IO2211-C-3500                 ,246.2,279.2,164,400,789.304,309,86.0,177.4,177.4,254.6,-77.2,-77.2,0.7050
IO2211-C-3550                 ,207.2,238.4,130,1203,1900.788,690,612.0,141.4,141.4,213.2,-71.8,-71.8,0.6370
IO2211-C-3600                 ,169.6,198,100.6,2203,2962.528,1370,578.0,110.8,110.8,171.8,-61.0,-61.0,0.5590
IO2211-C-3650                 ,132,158,76.2,4267,4237.582,1732,634.0,88.8,88.8,132.8,-44.0,-44.0,0.4780
IO2211-C-3700                 ,93.6,122.8,56.8,6557,5026.828,2614,873.0,66.2,66.2,103.4,-37.2,-37.2,0.3970
IO2211-C-3750                 ,72.2,93,41.8,8887,5216.788,3378,1272.0,47.2,47.2,75.8,-28.6,-28.6,0.3180
IO2211-C-3800                 ,54,68.8,30.4,10357,4563.29,5156,1757.0,34.2,34.2,52.8,-18.6,-18.6,0.2490
