合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2111                        ,7044.4,7091,7024.2,40988,5786421.92,66149,-3613.0,7071.2,7076.6,7027.8,43.4,48.8,--
IC2112                        ,7010.2,7059,6996,19388,2725776.464,107383,746.0,7039,7044.6,6998.4,40.6,46.2,--
IC2203                        ,6864.8,6914.6,6857.8,8143,1121453.792,77104,535.0,6896,6898.6,6858.2,37.8,40.4,--
IC2206                        ,6727.6,6758,6710.2,6854,923147.512,25276,3180.0,6743,6744.2,6711.8,31.2,32.4,--
小计,,,,75373,10556799.688,275912.0,848.0,,,,,,
IF2111                        ,4866,4880.8,4816.2,56809,8258455.26,66623,2120.0,4842,4843.8,4850,-8.0,-6.2,--
IF2112                        ,4860.2,4880,4814.6,21219,3084101.55,77078,1393.0,4840,4842,4848,-8.0,-6.0,--
IF2203                        ,4838,4855.2,4793,6421,928525.248,40592,648.0,4816.6,4818.8,4825.6,-9.0,-6.8,--
IF2206                        ,4806.2,4825.8,4761.4,1939,278495.676,5991,363.0,4788.6,4789.8,4795.8,-7.2,-6.0,--
小计,,,,86388,12549577.734,190284.0,4524.0,,,,,,
IH2111                        ,3212,3222,3174.2,34243,3281736.984,46045,1395.0,3186.4,3189,3200.6,-14.2,-11.6,--
IH2112                        ,3210,3225,3178,14258,1368164.418,42910,1033.0,3192,3193.4,3204,-12.0,-10.6,--
IH2203                        ,3209.8,3225.2,3179,4309,413498.208,15236,548.0,3191,3193.6,3204.4,-13.4,-10.8,--
IH2206                        ,3198.2,3211.6,3167,1329,126929.574,3930,437.0,3177.6,3180.8,3189.2,-11.6,-8.4,--
小计,,,,54139,5190329.184,108121.0,3413.0,,,,,,
IO2111-C-4250                 ,,,,0,0,48,0.0,598.6,593.8,600.2,-1.6,-6.4,0.9940
IO2111-C-4300                 ,543.4,543.4,543.4,6,32.604,59,0.0,543.4,543.8,550.2,-6.8,-6.4,0.9930
IO2111-C-4350                 ,,,,0,0,72,0.0,504,494,500.4,3.6,-6.4,0.9910
IO2111-C-4400                 ,418,453,418,11,49.48,99,10.0,453,444.2,450.8,2.2,-6.6,0.9880
IO2111-C-4450                 ,394.8,396,384.4,25,98.432,78,-5.0,396,394.6,401.2,-5.2,-6.6,0.9830
IO2111-C-4500                 ,335,358.6,323.6,21,72.154,152,1.0,358.6,345.2,349.8,8.8,-4.6,0.9750
IO2111-C-4550                 ,319,329,280.6,26,76.814,130,8.0,293.8,293.6,300.8,-7.0,-7.2,0.9970
IO2111-C-4600                 ,267.4,272.4,225,70,175.056,250,-2.0,245.2,245.6,254.2,-9.0,-8.6,0.9640
IO2111-C-4650                 ,221.2,236.4,178.4,176,345.84,333,52.0,197.8,197.8,206.6,-8.8,-8.8,0.9310
IO2111-C-4700                 ,175.8,189.2,135.4,1392,2125.49,1420,247.0,155,155,162.6,-7.6,-7.6,0.8490
IO2111-C-4750                 ,134.6,146.8,98.8,2512,2932.03,2706,170.0,114,114,121.6,-7.6,-7.6,0.7560
IO2111-C-4800                 ,96.4,108,69.4,7784,6650.544,5743,1010.0,80.6,80.6,88,-7.4,-7.4,0.6280
IO2111-C-4850                 ,66.6,74.6,45.2,9010,5098.292,4361,243.0,52.4,52.4,59,-6.6,-6.6,0.4880
IO2111-C-4900                 ,42.8,48.2,28.4,9740,3575.862,7485,459.0,32.6,32.6,37.4,-4.8,-4.8,0.3500
IO2111-C-4950                 ,25.6,29.6,16.6,4603,974.472,4811,-27.0,18.8,18.8,23,-4.2,-4.2,0.2320
IO2111-C-5000                 ,15,17.2,9.4,4593,564.992,8451,226.0,10.6,10.6,13,-2.4,-2.4,0.1460
IO2111-C-5100                 ,4.8,5,2.6,2086,73.056,7750,-110.0,2.8,2.8,4,-1.2,-1.2,0.0460
IO2111-C-5200                 ,2,2,1.2,526,8.048,5784,75.0,1.4,1.4,1.6,-0.2,-0.2,0.0220
IO2111-C-5300                 ,1,1,.6,329,2.458,4243,-110.0,.6,.6,.6,0.0,0.0,0.0100
IO2111-C-5400                 ,.6,.8,.4,86,0.51,1766,-35.0,.4,.4,.4,0.0,0.0,0.0060
IO2111-C-5500                 ,.4,.6,.4,8,0.038,1844,-4.0,.6,.2,.4,0.2,-0.2,0.0050
IO2111-C-5600                 ,3.6,3.6,.2,118,0.794,1277,-49.0,.4,.2,.4,0.0,-0.2,0.0020
IO2111-P-4250                 ,.4,.8,.4,92,0.45,932,-30.0,.4,.4,.6,-0.2,-0.2,-0.0050
IO2111-P-4300                 ,.6,.6,.4,47,0.28,771,-5.0,.4,.4,.6,-0.2,-0.2,-0.0050
IO2111-P-4350                 ,.8,1,.6,64,0.528,528,-38.0,.6,.6,.8,-0.2,-0.2,-0.0080
IO2111-P-4400                 ,1,1.4,.8,133,1.506,1466,3.0,1,1,1.2,-0.2,-0.2,-0.0130
IO2111-P-4450                 ,1.4,2,1.2,285,4.718,959,-45.0,1.2,1.2,1.8,-0.6,-0.6,-0.0170
IO2111-P-4500                 ,2,3.2,1.8,731,17.216,2251,8.0,1.8,1.8,2.6,-0.8,-0.8,-0.0250
IO2111-P-4550                 ,2.8,4.6,2,592,19.184,1682,-10.0,2.8,2.8,3.8,-1.0,-1.0,-0.0390
IO2111-P-4600                 ,5.4,7.8,3.4,1754,92.572,4256,-361.0,4.8,4.8,6.2,-1.4,-1.4,-0.0650
IO2111-P-4650                 ,7.8,12,5,1408,113.91,2753,-60.0,7.2,7.2,9.2,-2.0,-2.0,-0.0980
IO2111-P-4700                 ,13,20,8.6,2892,403.396,3407,-43.0,13,13,15,-2.0,-2.0,-0.1620
IO2111-P-4750                 ,20,33,15.2,3965,914.908,2798,-83.0,23,23,24.8,-1.8,-1.8,-0.2550
IO2111-P-4800                 ,35,52.6,26.4,7642,3060.024,3623,213.0,39,39,40,-1.0,-1.0,-0.3760
IO2111-P-4850                 ,54,78.6,43.6,7853,4792.538,3488,-470.0,60.6,60.6,63.4,-2.8,-2.8,-0.5110
IO2111-P-4900                 ,81.4,112,67.2,6469,5793.312,4047,-2.0,90.4,90.4,92,-1.6,-1.6,-0.6440
IO2111-P-4950                 ,118.2,149.8,98.4,2665,3309.952,2345,12.0,127,126.6,126,1.0,0.6,-0.7590
IO2111-P-5000                 ,158.8,192.6,136.2,1185,1989.58,2771,13.0,167.6,167.8,166.6,1.0,1.2,-0.8460
IO2111-P-5100                 ,241.8,286.8,225.2,465,1191.402,1905,-6.0,260.2,260.6,257.6,2.6,3.0,-0.9350
IO2111-P-5200                 ,330,383,323.6,84,300.002,731,-13.0,361.6,358.4,354,7.6,4.4,-0.9650
IO2111-P-5300                 ,426,469.8,426,27,122.37,1565,-10.0,457.4,456.8,450.2,7.2,6.6,-0.9860
IO2111-P-5400                 ,558,558.4,556.2,9,49.95,71,-4.0,556.4,556.2,550,6.4,6.2,-0.9930
IO2111-P-5500                 ,,,,0,0,69,0.0,637,656,652.6,-15.6,3.4,-0.9940
IO2111-P-5600                 ,756.4,756.4,756.4,8,60.432,108,4.0,756.4,756,752.4,4.0,3.6,-0.9940
IO2112-C-4200                 ,636.4,636.4,625,3,18.864,138,2.0,625,644.2,650.4,-25.4,-6.2,0.9710
IO2112-C-4300                 ,553.4,553.4,549,2,11.024,20,0.0,549,545.4,553.4,-4.4,-8.0,0.9620
IO2112-C-4350                 ,,,,0,0,15,0.0,496,497.8,504.8,-8.8,-7.0,0.9480
IO2112-C-4400                 ,443,461,433,16,72.378,191,3.0,458.8,450.6,457.4,1.4,-6.8,0.9300
IO2112-C-4450                 ,,,,0,0,13,0.0,450,403.8,411,39.0,-7.2,0.9110
IO2112-C-4500                 ,387.4,387.4,352.4,8,29.192,213,3.0,361.6,357.4,363,-1.4,-5.6,0.8870
IO2112-C-4550                 ,344.6,344.6,313.4,25,83.374,34,-10.0,313.4,313.8,321.6,-8.2,-7.8,0.8530
IO2112-C-4600                 ,298.8,298.8,262,49,138.01,198,13.0,271.4,272.2,280.4,-9.0,-8.2,0.8100
IO2112-C-4650                 ,266.8,266.8,228,45,107.574,57,-7.0,235,232.6,240,-5.0,-7.4,0.7600
IO2112-C-4700                 ,189.8,209.8,189,82,164.606,306,-15.0,196.6,196.4,203.2,-6.6,-6.8,0.7020
IO2112-C-4750                 ,180.8,186.8,155.8,75,124.33,175,5.0,162.2,162.4,171.2,-9.0,-8.8,0.6390
IO2112-C-4800                 ,148,156,122.2,666,901.718,1064,118.0,133.8,133.8,139.6,-5.8,-5.8,0.5700
IO2112-C-4850                 ,119.8,127,97.6,929,1019.546,1057,202.0,107.6,107.8,112.2,-4.6,-4.4,0.4990
IO2112-C-4900                 ,94.8,102,77,1419,1238.376,1805,226.0,85.2,85.2,89.2,-4.0,-4.0,0.4290
IO2112-C-4950                 ,75,80,60.4,689,480.758,920,43.0,65.8,66.8,69.8,-4.0,-3.0,0.3610
IO2112-C-5000                 ,60,62.8,46.8,1763,940.204,2894,133.0,50.8,51,54.8,-4.0,-3.8,0.2980
IO2112-C-5100                 ,34.2,35.8,27.2,782,238.31,2297,279.0,29.2,29.2,31.2,-2.0,-2.0,0.1930
IO2112-C-5200                 ,21.4,22.8,16.2,966,169.976,2616,-45.0,16.8,16.8,18.2,-1.4,-1.4,0.1210
IO2112-C-5300                 ,11,11.4,9,677,69.444,2157,65.0,9.6,9.6,10,-0.4,-0.4,0.0740
IO2112-C-5400                 ,7,7.2,6,353,23.05,2429,136.0,6.2,6.2,6,0.2,0.2,0.0490
IO2112-C-5500                 ,4.2,4.4,3.8,200,8.222,1167,38.0,4,3.6,3.8,0.2,-0.2,0.0300
IO2112-C-5600                 ,3.2,3.2,2.6,134,3.958,2141,23.0,2.6,2.6,2.8,-0.2,-0.2,0.0210
IO2112-C-5800                 ,2,2.2,1.8,93,1.772,1826,16.0,1.8,1.8,1.6,0.2,0.2,0.0140
IO2112-C-6000                 ,1.8,1.8,1.4,21,0.374,1538,1.0,1.4,1.4,1.4,0.0,0.0,0.0100
IO2112-C-6200                 ,1.8,1.8,1.2,84,1.214,1193,-32.0,1.4,1.4,1.2,0.2,0.2,0.0090
IO2112-C-6400                 ,1.6,1.8,1.4,57,0.932,2008,2.0,1.4,1.4,1.2,0.2,0.2,0.0080
IO2112-P-4200                 ,3.4,4.4,3,188,6.732,1497,-63.0,3,3,3.8,-0.8,-0.8,-0.0220
IO2112-P-4300                 ,5.4,6.4,4.6,208,11.422,801,-28.0,5,5,5.6,-0.6,-0.6,-0.0370
IO2112-P-4350                 ,6.6,8,6.2,265,18.794,414,-52.0,6.4,6.4,7.4,-1.0,-1.0,-0.0470
IO2112-P-4400                 ,8.8,11,7.8,359,32.704,1632,10.0,8.8,8.6,9.6,-0.8,-1.0,-0.0630
IO2112-P-4450                 ,11.2,14.2,9.4,144,17.848,756,-8.0,12.2,12,13.2,-1.0,-1.2,-0.0850
IO2112-P-4500                 ,15,19.8,12.4,357,61.514,1306,11.0,16.2,16.4,17.8,-1.6,-1.4,-0.1110
IO2112-P-4550                 ,19.8,27,17.6,325,73.678,795,-25.0,22.2,22,23.8,-1.6,-1.8,-0.1430
IO2112-P-4600                 ,27.4,36.4,24.2,499,154.044,2055,116.0,29.8,29.8,31.8,-2.0,-2.0,-0.1850
IO2112-P-4650                 ,37.2,47.4,33,284,115.186,474,2.0,41,41,42.6,-1.6,-1.6,-0.2370
IO2112-P-4700                 ,52,61.8,43.6,647,338.746,1222,22.0,53.8,53.2,55,-1.2,-1.8,-0.2930
IO2112-P-4750                 ,63.8,81.8,57.8,735,515.03,513,21.0,70.8,70.8,71.6,-0.8,-0.8,-0.3590
IO2112-P-4800                 ,84,103.2,74.8,973,875.024,1489,69.0,89.8,90,90,-0.2,0.0,-0.4270
IO2112-P-4850                 ,105,129.2,95.8,790,892.588,1035,92.0,115.2,115.2,114.4,0.8,0.8,-0.4990
IO2112-P-4900                 ,132.2,157.4,120.2,670,942.982,1919,85.0,141.8,142.6,140.2,1.6,2.4,-0.5700
IO2112-P-4950                 ,153.2,183.8,153.2,163,277.454,736,11.0,171.6,172,170.8,0.8,1.2,-0.6400
IO2112-P-5000                 ,192.8,224.6,180.4,920,1932.218,1574,108.0,208.8,208.8,204.6,4.2,4.2,-0.7000
IO2112-P-5100                 ,255.8,305.8,255.8,184,537.082,1170,11.0,283,285.6,282.2,0.8,3.4,-0.8080
IO2112-P-5200                 ,362.6,393,360,77,287.362,1161,18.0,373,373.4,367.2,5.8,6.2,-0.8790
IO2112-P-5300                 ,444,480,430,78,354.962,1809,-36.0,453,465.2,461.2,-8.2,4.0,-0.9310
IO2112-P-5400                 ,550,567.6,550,2,11.176,314,2.0,567.6,561,555.2,12.4,5.8,-0.9600
IO2112-P-5500                 ,664.4,664.4,654.8,22,145.104,30,-4.0,654.8,660,652.8,2.0,7.2,-0.9680
IO2112-P-5600                 ,743.2,778.8,743.2,6,45.944,310,6.0,759.6,758.4,751.2,8.4,7.2,-0.9800
IO2112-P-5800                 ,947.6,979.4,947.6,13,125.566,609,13.0,958.8,957.2,950.2,8.6,7.0,-0.9860
IO2112-P-6000                 ,,,,0,0,258,0.0,1135.8,1156.4,1150.4,-14.6,6.0,-0.9890
IO2112-P-6200                 ,,,,0,0,318,0.0,1325.6,1356.2,1350,-24.4,6.2,-0.9890
IO2112-P-6400                 ,,,,0,0,270,0.0,1538,1556,1549.8,-11.8,6.2,-0.9880
IO2201-C-4300                 ,549.8,549.8,549.8,3,16.494,9,3.0,549.8,556.8,557.4,-7.6,-0.6,0.8870
IO2201-C-4350                 ,505,505,505,3,15.15,11,3.0,505,510.2,510.8,-5.8,-0.6,0.8720
IO2201-C-4400                 ,454.6,454.6,451.8,12,54.858,14,3.0,451.8,464.4,467.6,-15.8,-3.2,0.8540
