合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2111                        ,7054.8,7066.8,6955,52657,7390124.656,66976,827.0,7055.6,7041,7076.6,-21.0,-35.6,--
IC2112                        ,7030,7039,6924,25664,3585422.972,110132,2749.0,7018,7005.8,7044.6,-26.6,-38.8,--
IC2203                        ,6881.6,6891.2,6778.8,9872,1349962.536,77927,823.0,6863.6,6852.8,6898.6,-35.0,-45.8,--
IC2206                        ,6728.8,6734.6,6626.2,7523,1006025.124,27106,1830.0,6709.2,6696,6744.2,-35.0,-48.2,--
小计,,,,95716,13331535.288,282141.0,6229.0,,,,,,
IF2111                        ,4832.2,4833,4742.4,71453,10265304.57,71612,4989.0,4811,4802.2,4843.8,-32.8,-41.6,--
IF2112                        ,4829.6,4830.2,4741,29030,4168035.24,79772,2694.0,4809.8,4799.2,4842,-32.2,-42.8,--
IF2203                        ,4806.2,4807.6,4720,7809,1115821.47,41222,630.0,4782.4,4773.4,4818.8,-36.4,-45.4,--
IF2206                        ,4784.2,4784.2,4694.6,2599,369128.85,6771,780.0,4756,4745,4789.8,-33.8,-44.8,--
小计,,,,110891,15918290.13,199377.0,9093.0,,,,,,
IH2111                        ,3177,3185,3121.8,38971,3685262.01,44531,-1514.0,3169,3161.4,3189,-20.0,-27.6,--
IH2112                        ,3186,3187.6,3126,18987,1797939.126,43712,802.0,3173.8,3166,3193.4,-19.6,-27.4,--
IH2203                        ,3188,3188,3127.6,5561,526279.212,15908,672.0,3171,3164,3193.6,-22.6,-29.6,--
IH2206                        ,3168.8,3176.4,3118,1989,187720.134,4448,518.0,3159.2,3153.8,3180.8,-21.6,-27.0,--
小计,,,,65508,6197200.482,108599.0,478.0,,,,,,
IO2111-C-4250                 ,535.8,539,535.8,22,122.128,47,-1.0,539,559.8,593.8,-54.8,-34.0,0.9490
IO2111-C-4300                 ,486,486,484.4,24,121.746,56,-3.0,484.4,510,543.8,-59.4,-33.8,0.9440
IO2111-C-4350                 ,436.4,437.8,436.4,12,52.452,72,0.0,437.8,460.2,494,-56.2,-33.8,0.9390
IO2111-C-4400                 ,406,414,351,58,224.45,80,-19.0,414,402.6,444.2,-30.2,-41.6,0.9890
IO2111-C-4450                 ,365.2,365.2,304.6,15,53.208,77,-1.0,359.4,353,394.6,-35.2,-41.6,0.9830
IO2111-C-4500                 ,315.2,315.2,256.6,18,51.646,165,13.0,312.2,312,345.2,-33.0,-33.2,0.9100
IO2111-C-4550                 ,270.6,270.6,205.2,57,136.588,137,7.0,249.2,263.2,293.6,-44.4,-30.4,0.8920
IO2111-C-4600                 ,234,235.2,159.6,616,1198.708,356,106.0,215.2,215.4,245.6,-30.4,-30.2,0.8640
IO2111-C-4650                 ,186.4,186.4,119.4,2913,4185.728,1110,777.0,170.2,170.2,197.8,-27.6,-27.6,0.8150
IO2111-C-4700                 ,147.6,147.6,85,5237,5662.434,1742,322.0,126.8,126.8,155,-28.2,-28.2,0.7460
IO2111-C-4750                 ,104,106.4,57.8,9458,7261.344,3295,589.0,88.6,88.6,114,-25.4,-25.4,0.6440
IO2111-C-4800                 ,72,75.2,38,16547,8534.694,5333,-410.0,58.4,58.4,80.6,-22.2,-22.2,0.5120
IO2111-C-4850                 ,48,48.6,23.2,11422,3799.328,4905,544.0,36,36,52.4,-16.4,-16.4,0.3740
IO2111-C-4900                 ,31,31,14,11354,2246.788,8254,769.0,20.8,20.8,32.6,-11.8,-11.8,0.2510
IO2111-C-4950                 ,17.4,17.4,7.6,6465,693.038,5841,1030.0,11.2,11.2,18.8,-7.6,-7.6,0.1540
IO2111-C-5000                 ,10,10.2,4.6,5648,366.512,7887,-564.0,6.6,6.6,10.6,-4.0,-4.0,0.0970
IO2111-C-5100                 ,3.2,3.6,1.6,2606,53.984,6659,-1091.0,2.2,2.2,2.8,-0.6,-0.6,0.0350
IO2111-C-5200                 ,1,1.4,.8,1676,17.812,4728,-1056.0,1,1,1.4,-0.4,-0.4,0.0160
IO2111-C-5300                 ,.6,1,.4,686,4,3814,-429.0,.6,.6,.6,0.0,0.0,0.0090
IO2111-C-5400                 ,.4,.6,.2,421,1.546,1399,-367.0,.6,.6,.4,0.2,0.2,0.0080
IO2111-C-5500                 ,.6,.8,.4,404,2.19,1729,-115.0,.6,.6,.2,0.4,0.4,0.0070
IO2111-C-5600                 ,.4,.6,.2,129,0.614,1224,-53.0,.4,.4,.2,0.2,0.2,0.0050
IO2111-P-4250                 ,.6,1,.4,186,1.25,923,-9.0,.4,.2,.4,0.0,-0.2,-0.0040
IO2111-P-4300                 ,.8,1.4,.4,203,2.036,839,68.0,.4,.4,.4,0.0,0.0,-0.0060
IO2111-P-4350                 ,1,2,.6,299,3.534,440,-88.0,.6,.6,.6,0.0,0.0,-0.0090
IO2111-P-4400                 ,1.2,3,.8,1165,19.546,1153,-313.0,.8,.8,1,-0.2,-0.2,-0.0120
IO2111-P-4450                 ,1.6,4,1,998,23.334,705,-254.0,1,1,1.2,-0.2,-0.2,-0.0160
IO2111-P-4500                 ,2.4,6.6,1.6,1711,67.446,2194,-57.0,1.8,1.8,1.8,0.0,0.0,-0.0280
IO2111-P-4550                 ,3.4,9.6,2.4,2501,148.69,1470,-212.0,3,3,2.8,0.2,0.2,-0.0460
IO2111-P-4600                 ,5.2,16.4,4.4,3945,385.364,4055,-201.0,5.4,5.4,4.8,0.6,0.6,-0.0790
IO2111-P-4650                 ,7.6,26.2,7.6,5402,884.472,2313,-440.0,9,9,7.2,1.8,1.8,-0.1290
IO2111-P-4700                 ,15,42,13.8,9222,2379.306,2579,-828.0,16,16,13,3.0,3.0,-0.2120
IO2111-P-4750                 ,28,64.2,23.8,11298,4816.93,2723,-75.0,28,28,23,5.0,5.0,-0.3330
IO2111-P-4800                 ,43,94.8,42.2,16532,10488.712,3150,-473.0,47.2,47.2,39,8.2,8.2,-0.4870
IO2111-P-4850                 ,65,130.2,65,9416,8783.048,2742,-746.0,73.6,73.6,60.6,13.0,13.0,-0.6570
IO2111-P-4900                 ,101.2,170.2,97.2,6901,8887.264,3291,-756.0,110.6,108.8,90.4,20.2,18.4,-0.8110
IO2111-P-4950                 ,137.6,214.4,136.2,2424,4240.922,2265,-80.0,149.4,149.4,126.6,22.8,22.8,-0.9520
IO2111-P-5000                 ,179.8,261.6,172.2,2089,4566.576,2524,-247.0,195.4,203.4,167.8,27.6,35.6,-0.9090
IO2111-P-5100                 ,274,356.6,274,630,1958.47,1725,-180.0,292.8,299.4,260.6,32.2,38.8,-0.9670
IO2111-P-5200                 ,389,450,388,72,298.1,717,-14.0,388,398.4,358.4,29.6,40.0,-0.9850
IO2111-P-5300                 ,484,518.6,484,24,120.46,1565,0.0,504.6,498,456.8,47.8,41.2,-0.9910
IO2111-P-5400                 ,604.2,604.2,604.2,1,6.042,71,0.0,604.2,597.8,556.2,48.0,41.6,-0.9930
IO2111-P-5500                 ,,,,0,0,69,0.0,637,697.8,656,-19.0,41.8,-0.9930
IO2111-P-5600                 ,,,,0,0,108,0.0,756.4,798,756,0.4,42.0,-0.9930
IO2112-C-4200                 ,622.6,622.6,551.8,25,146.442,143,5.0,596.6,612.4,644.2,-47.6,-31.8,0.9270
IO2112-C-4300                 ,495,498.8,455.6,14,67.958,27,7.0,498.8,516.6,545.4,-46.6,-28.8,0.9050
IO2112-C-4350                 ,427.6,427.6,427.6,2,8.552,17,2.0,427.6,468,497.8,-70.2,-29.8,0.8940
IO2112-C-4400                 ,416.6,416.6,369.6,20,78.48,194,3.0,400.8,422,450.6,-49.8,-28.6,0.8740
IO2112-C-4450                 ,337.8,337.8,337.8,2,6.756,15,2.0,337.8,375,403.8,-66.0,-28.8,0.8550
IO2112-C-4500                 ,323.6,331,300.2,18,57.544,212,-1.0,331,331,357.4,-26.4,-26.4,0.8260
IO2112-C-4550                 ,269,269,241.8,32,83.276,48,14.0,264.2,285.8,313.8,-49.6,-28.0,0.7960
IO2112-C-4600                 ,265,265,205.2,129,303.176,242,44.0,248,245.8,272.2,-24.2,-26.4,0.7520
IO2112-C-4650                 ,221.6,221.6,169.2,275,534.226,130,73.0,208.2,208.2,232.6,-24.4,-24.4,0.7000
IO2112-C-4700                 ,188,188.4,139,543,872.462,525,219.0,172.8,172.8,196.4,-23.6,-23.6,0.6430
IO2112-C-4750                 ,154.4,154.4,112.4,480,637.728,222,47.0,141,141,162.4,-21.4,-21.4,0.5780
IO2112-C-4800                 ,132,132,90.2,2391,2554.062,1371,307.0,114.8,112.4,133.8,-19.0,-21.4,0.5100
IO2112-C-4850                 ,99.8,102.8,71.2,1842,1580.868,1280,223.0,89.8,88.8,107.8,-18.0,-19.0,0.4390
IO2112-C-4900                 ,80,84,55.4,2144,1430.138,2081,276.0,70,70,85.2,-15.2,-15.2,0.3720
IO2112-C-4950                 ,60.2,63.2,43.4,1373,719.948,1161,241.0,54,54,66.8,-12.8,-12.8,0.3080
IO2112-C-5000                 ,50,50,33.6,2941,1207.99,3872,978.0,42.2,42.2,51,-8.8,-8.8,0.2540
IO2112-C-5100                 ,27,28,18.8,1547,352.59,2541,244.0,22.8,22.8,29.2,-6.4,-6.4,0.1580
IO2112-C-5200                 ,14.4,16.2,11.4,1514,200.434,2589,-27.0,12.6,12.6,16.8,-4.2,-4.2,0.0950
IO2112-C-5300                 ,8.8,9.4,6.4,1216,98.846,2088,-69.0,7.4,7.4,9.6,-2.2,-2.2,0.0590
IO2112-C-5400                 ,5.6,6.2,4.2,590,29.368,2351,-78.0,4.6,4.6,6.2,-1.6,-1.6,0.0380
IO2112-C-5500                 ,3.6,4,2.6,505,16.246,1161,-6.0,2.8,2.8,3.6,-0.8,-0.8,0.0240
IO2112-C-5600                 ,2.6,3,2,157,3.92,2140,-1.0,2.4,2.4,2.6,-0.2,-0.2,0.0190
IO2112-C-5800                 ,1.6,49.8,1.4,138,6.604,1793,-33.0,1.6,1.6,1.8,-0.2,-0.2,0.0120
IO2112-C-6000                 ,1.6,238.8,1.2,176,16.9,1503,-35.0,1.4,1.4,1.4,0.0,0.0,0.0100
