合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,隐含波动率(%),Delta
IC1506                        ,11281.2,11436,10809,334871,74854326.56,44367,292.0,11103.2,11143.4,11271,-167.8,-127.6,--,--
IC1507                        ,11352.2,11511.8,10860,9180,2062137.352,6731,327.0,11134.4,11185.2,11351.8,-217.4,-166.6,--,--
IC1509                        ,11506.2,11684.2,10966.6,12460,2826119.604,6544,576.0,11248.4,11301.8,11502,-253.6,-200.2,--,--
IC1512                        ,11441.4,11627.2,10851.2,2852,642401.096,3000,-44.0,11115.2,11177.4,11432.6,-317.4,-255.2,--,--
小计,,,,359363,80384984.612,60642.0,1151.0,,,,,,
IF1506                        ,5281.4,5307,5132.2,1852000,289884039.822,177936,3348.0,5182.6,5208.6,5267,-84.4,-58.4,--,--
IF1507                        ,5276,5309,5141.6,42712,6694323.594,10960,510.0,5190,5216.8,5277.2,-87.2,-60.4,--,--
IF1509                        ,5290.4,5326,5155,80835,12713088.048,33002,259.0,5205,5228.4,5300.4,-95.4,-72.0,--,--
IF1512                        ,5340,5361.8,5190.2,5332,843645.096,4318,126.0,5239.6,5261.8,5336.8,-97.2,-75.0,--,--
小计,,,,1980879,310135096.560,226216.0,4243.0,,,,,,
IH1506                        ,3296.6,3336,3210.2,411425,40379028.588,34342,-4154.0,3244.8,3270.8,3303.2,-58.4,-32.4,--,--
IH1507                        ,3306.8,3340.6,3220,14679,1444556.364,7402,183.0,3251,3278.2,3314.8,-63.8,-36.6,--,--
IH1509                        ,3336.2,3377.6,3250.6,16273,1616842.122,8384,170.0,3291.6,3311.6,3342.4,-50.8,-30.8,--,--
IH1512                        ,3405,3437.6,3311.8,953,96504.072,948,-16.0,3354.2,3377.6,3412.2,-58.0,-34.6,--,--
小计,,,,443330,43536931.146,51076.0,-3817.0,,,,,,
T1509                         ,94.88,95.4,94.655,4222,400987.825,22179,17.0,95.06,94.96,94.76,0.30,0.20,--,--
T1512                         ,95.39,95.7,95.165,134,12805.815,661,80.0,95.6,95.59,95.28,0.32,0.31,--,--
T1603                         ,95.85,95.9,95.85,8,766.925,46,-2.0,95.9,95.9,95.47,0.43,0.43,--,--
小计,,,,4364,414560.565,22886.0,95.0,,,,,,
TF1506                        ,95.985,96.54,95.895,499,47978.785,1842,-318.0,96.48,96.37,95.975,0.505,0.395,--,--
TF1509                        ,95.98,96.66,95.86,12792,1230944.685,24360,-321.0,96.43,96.32,95.97,0.46,0.35,--,--
TF1512                        ,97.845,98.395,97.76,1135,111325.315,6126,-168.0,98.215,98.13,97.85,0.365,0.28,--,--
小计,,,,14426,1390248.785,32328.0,-807.0,,,,,,
合计,,,,2802362,435861821.668,393148.0,865.0,,,,,,
