合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,隐含波动率(%),Delta
IC1711                        ,6599.8,6671.4,6570.2,11669,1546557.104,18351,-284.0,6622.6,6637.2,6598.4,24.2,38.8,--,--
IC1712                        ,6552.6,6634.2,6533.8,1242,163600.12,8344,4.0,6584.4,6597,6558.8,25.6,38.2,--,--
IC1803                        ,6482.8,6553,6465,238,31000.94,2299,-40.0,6514,6530.6,6486.2,27.8,44.4,--,--
IC1806                        ,6406.4,6497,6390.4,114,14690.648,283,47.0,6465.4,6469.4,6423,42.4,46.4,--,--
小计,,,,13263,1755848.812,29277.0,-273.0,,,,,,
IF1711                        ,3969.2,4008.8,3960.6,12544,1501796.28,23796,982.0,3993.8,3993.2,3963,30.8,30.2,--,--
IF1712                        ,3963.6,4004,3955.4,1625,194317.518,13570,92.0,3988.4,3989.6,3957.8,30.6,31.8,--,--
IF1803                        ,3953,4000.8,3947,600,71740.476,4063,116.0,3989,3990.4,3950.8,38.2,39.6,--,--
IF1806                        ,3948.8,3996,3948.8,104,12424.656,260,14.0,3982.6,3984.4,3947.4,35.2,37.0,--,--
小计,,,,14873,1780278.930,41689.0,1204.0,,,,,,
IH1711                        ,2756.6,2790,2751.4,8434,702381.03,14333,947.0,2781.6,2778.4,2754.6,27.0,23.8,--,--
IH1712                        ,2763.2,2796.2,2759,1071,89418.87,7106,21.0,2787.4,2784,2761.4,26.0,22.6,--,--
IH1803                        ,2778.8,2812.2,2773.2,198,16635.486,2194,57.0,2805,2803.4,2776.8,28.2,26.6,--,--
IH1806                        ,2788.2,2823,2788,74,6244.176,132,41.0,2817.8,2818.4,2788.2,29.6,30.2,--,--
小计,,,,9777,814679.562,23765.0,1066.0,,,,,,
T1712                         ,93.62,93.78,93.32,51865,4851957.435,65413,-4745.0,93.77,93.69,93.645,0.125,0.045,--,--
T1803                         ,93.705,93.9,93.575,4795,449251.885,8993,1102.0,93.88,93.75,93.8,0.08,-0.05,--,--
T1806                         ,93.885,93.975,93.735,34,3190.385,113,14.0,93.975,93.855,93.99,-0.015,-0.135,--,--
小计,,,,56694,5304399.705,74519.0,-3629.0,,,,,,
TF1712                        ,96.605,96.725,96.455,16538,1597081.12,64514,-2409.0,96.71,96.665,96.665,0.045,0.000,--,--
TF1803                        ,96.915,96.995,96.76,1047,101393.27,3049,677.0,96.98,96.895,96.945,0.035,-0.050,--,--
TF1806                        ,,,,0,0,3,0.0,97.355,96.56,96.56,0.795,0.00,--,--
小计,,,,17585,1698474.39,67566.0,-1732.0,,,,,,
合计,,,,112192,11353681.399,236816.0,-3364.0,,,,,,
