合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2103                        ,6439,6451,6325.6,79216,10108086.728,128910,244.0,6380.6,6369.2,6425.4,-44.8,-56.2,--
IC2104                        ,6399,6399,6267.2,2686,339221.26,5090,503.0,6323.4,6306.4,6366.6,-43.2,-60.2,--
IC2106                        ,6243.4,6243.4,6119.6,14967,1846409.14,63732,1192.0,6171.6,6157.6,6212,-40.4,-54.4,--
IC2109                        ,6039.6,6041.4,5924.4,6277,749469.112,30933,1928.0,5978.4,5958.6,6017,-38.6,-58.4,--
小计,,,,103146,13043186.240,228665.0,3867.0,,,,,,
IF2103                        ,5413.8,5423.6,5260,131005,21015912.384,145847,7527.0,5310,5299.8,5386.4,-76.4,-86.6,--
IF2104                        ,5408.8,5410,5245,5105,815111.91,7283,1845.0,5294.8,5285.6,5373.2,-78.4,-87.6,--
IF2106                        ,5355,5359.8,5197.8,20851,3300352.878,50827,2672.0,5244.6,5231.2,5323,-78.4,-91.8,--
IF2109                        ,5282.6,5288,5130.6,4698,735174.456,15898,1165.0,5176,5164.4,5257.2,-81.2,-92.8,--
小计,,,,161659,25866551.628,219855.0,13209.0,,,,,,
IH2103                        ,3805.6,3805.6,3671.2,48589,5448168.108,51996,3288.0,3709.4,3701.8,3778.4,-69.0,-76.6,--
IH2104                        ,3796.8,3796.8,3660.2,1215,136162.5,1573,413.0,3699.2,3693.2,3771.2,-72.0,-78.0,--
IH2106                        ,3752.4,3754.8,3623.4,10331,1141898.874,22988,2007.0,3660,3655.6,3730.6,-70.6,-75.0,--
IH2109                        ,3710,3710,3580,1703,186244.878,4510,550.0,3608.8,3606.2,3685.8,-77.0,-79.6,--
小计,,,,61838,6912474.360,81067.0,6258.0,,,,,,
IO2103-C-3100                 ,2319.8,2319.8,2190,10,223.684,96,-8.0,2222,2215.4,2292.6,-70.6,-77.2,0.9730
IO2103-C-3200                 ,,,,0,0,67,0.0,2177.2,2098.2,2184.2,-7.0,-86.0,0.9970
IO2103-C-3300                 ,,,,0,0,62,0.0,2090.4,1998.2,2084.4,6.0,-86.2,0.9970
IO2103-C-3400                 ,1894.4,1894.4,1894.4,1,18.944,52,0.0,1894.4,1898.2,1984.4,-90.0,-86.2,0.9970
IO2103-C-3500                 ,1818.2,1818.4,1818.2,4,72.73,58,0.0,1818.4,1798.4,1884.6,-66.2,-86.2,0.9970
IO2103-C-3600                 ,,,,0,0,45,0.0,1774.4,1698.4,1784.8,-10.4,-86.4,0.9970
IO2103-C-3700                 ,,,,0,0,34,0.0,1756.8,1598.4,1684.8,72.0,-86.4,0.9970
IO2103-C-3800                 ,,,,0,0,60,0.0,1663.8,1498.6,1585,78.8,-86.4,0.9970
IO2103-C-3900                 ,,,,0,0,76,0.0,1581.8,1398.6,1485,96.8,-86.4,0.9970
IO2103-C-4000                 ,1321.4,1321.4,1321.4,1,13.214,78,-1.0,1321.4,1298.8,1385.2,-63.8,-86.4,0.9960
IO2103-C-4100                 ,,,,0,0,70,0.0,1266.4,1199,1293.6,-27.2,-94.6,0.9960
IO2103-C-4200                 ,,,,0,0,61,0.0,1274.4,1099.2,1185.6,88.8,-86.4,0.9950
IO2103-C-4300                 ,,,,0,0,62,0.0,1059,1017,1086,-27.0,-69.0,0.9430
IO2103-C-4400                 ,1003.2,1003.2,925.8,10,97.404,84,0.0,925.8,917.4,986.4,-60.6,-69.0,0.9380
IO2103-C-4450                 ,,,,0,0,25,0.0,936.4,850,936.6,-0.2,-86.6,0.9900
IO2103-C-4500                 ,788,813,776.8,5,39.648,89,-1.0,810.2,800.4,887,-76.8,-86.6,0.9880
IO2103-C-4550                 ,,,,0,0,21,0.0,891.8,750.8,837.4,54.4,-86.6,0.9850
IO2103-C-4600                 ,754.4,754.4,724.6,3,22.134,127,-1.0,734.4,701.4,787.8,-53.4,-86.4,0.9810
IO2103-C-4650                 ,738.8,738.8,738.8,1,7.388,16,-1.0,738.8,652,747.6,-8.8,-95.6,0.9760
IO2103-C-4700                 ,725,725,576,10,62.886,158,-6.0,586,603,699,-113.0,-96.0,0.9700
IO2103-C-4750                 ,652,663.6,576.8,5,32.038,33,0.0,576.8,554.4,640.6,-63.8,-86.2,0.9610
IO2103-C-4800                 ,612.6,629.2,479.6,28,153.716,107,-6.0,527.8,506.2,592,-64.2,-85.8,0.9490
IO2103-C-4850                 ,574.8,577.8,432.2,37,190.09,62,5.0,477.4,473.6,551.4,-74.0,-77.8,0.8810
IO2103-C-4900                 ,526.8,526.8,385.4,88,381.182,272,13.0,423.6,427.2,506,-82.4,-78.8,0.8630
IO2103-C-4950                 ,478.4,482,343.6,106,423.514,44,-15.0,378.6,380,456.6,-78.0,-76.6,0.8450
IO2103-C-5000                 ,429.2,439,300,554,1994.536,993,-74.0,336.2,335,416,-79.8,-81.0,0.8180
IO2103-C-5100                 ,338.8,348.2,220.6,1425,3867.34,763,105.0,248.6,248.6,323.4,-74.8,-74.8,0.7480
IO2103-C-5200                 ,262,263.2,155,4981,10681.07,2999,297.0,178.2,178.2,241.6,-63.4,-63.4,0.6380
IO2103-C-5300                 ,191.4,196.8,102.6,7918,10882.262,4704,727.0,118.8,118.8,176.2,-57.4,-57.4,0.5100
IO2103-C-5400                 ,127,134.8,65.6,13755,12805.586,8689,581.0,76,76,119,-43.0,-43.0,0.3790
IO2103-C-5500                 ,82.6,84.8,40,9426,5761.444,9289,267.0,46,46,78.2,-32.2,-32.2,0.2630
IO2103-C-5600                 ,56.2,56.2,26.2,7668,2872.906,9977,677.0,29.6,29.6,50.2,-20.6,-20.6,0.1810
IO2103-C-5700                 ,38,38,17,6594,1537.088,11923,173.0,18.4,18.4,32.4,-14.0,-14.0,0.1200
IO2103-C-5800                 ,22.2,23.2,10.2,4348,611.208,6825,-882.0,11.2,11.2,20.2,-9.0,-9.0,0.0770
IO2103-C-5900                 ,13.2,13.2,6,2391,200.29,4982,-242.0,7.2,7.2,12.4,-5.2,-5.2,0.0510
IO2103-C-6000                 ,10,10,4.4,3337,211.614,6890,-870.0,5.6,5.6,9.2,-3.6,-3.6,0.0390
IO2103-C-6100                 ,6.2,6.2,2.8,1128,46.21,2273,-571.0,3.8,3.8,5.8,-2.0,-2.0,0.0270
IO2103-C-6200                 ,4,4,2,627,19.456,3386,-187.0,2.8,2.8,4.2,-1.4,-1.4,0.0200
IO2103-C-6300                 ,2.6,3,1.8,723,16.288,1573,-428.0,2.2,2.2,3,-0.8,-0.8,0.0150
IO2103-C-6400                 ,2.2,2.6,1.6,661,13.37,2972,-278.0,2,2,2.6,-0.6,-0.6,0.0130
IO2103-P-3100                 ,.4,.4,.4,6,0.024,1130,6.0,.4,.4,.2,0.2,0.2,-0.0010
IO2103-P-3200                 ,.4,.4,.4,1,0.004,343,1.0,.4,.4,.2,0.2,0.2,0.0000
IO2103-P-3300                 ,,,,0,0,341,0.0,.4,.4,.2,0.2,0.2,-0.0010
IO2103-P-3400                 ,.4,.4,.4,1,0.004,260,1.0,.4,.4,.2,0.2,0.2,-0.0020
IO2103-P-3500                 ,.4,.4,.2,22,0.086,345,-20.0,.4,.4,.4,0.0,0.0,-0.0020
IO2103-P-3600                 ,.4,.4,.4,2,0.008,223,0.0,.4,.4,.4,0.0,0.0,-0.0020
IO2103-P-3700                 ,.4,.4,.4,29,0.116,185,-9.0,.4,.4,.4,0.0,0.0,-0.0020
IO2103-P-3800                 ,.4,.4,.4,1,0.004,187,1.0,.4,.4,.4,0.0,0.0,-0.0020
IO2103-P-3900                 ,.6,.6,.4,11,0.064,255,-9.0,.4,.4,.6,-0.2,-0.2,-0.0020
IO2103-P-4000                 ,.8,.8,.8,3,0.024,800,2.0,.8,.8,.6,0.2,0.2,-0.0040
IO2103-P-4100                 ,.6,.8,.6,6,0.042,233,-1.0,.8,.8,.6,0.2,0.2,-0.0050
IO2103-P-4200                 ,.8,1,.8,23,0.214,232,1.0,.8,.8,1,-0.2,-0.2,-0.0050
IO2103-P-4300                 ,1,1.2,.8,82,0.77,307,-75.0,1,1,1,0.0,0.0,-0.0070
IO2103-P-4400                 ,1,1.8,1,75,1.128,529,-9.0,1.2,1.2,1.4,-0.2,-0.2,-0.0080
IO2103-P-4450                 ,.8,1.8,.8,68,1.09,337,12.0,1.4,1.4,1.4,0.0,0.0,-0.0100
IO2103-P-4500                 ,1.4,2.4,1.4,79,1.374,555,4.0,1.4,1.4,1.6,-0.2,-0.2,-0.0110
IO2103-P-4550                 ,1.6,2.8,1.6,156,3.444,706,53.0,1.8,1.8,2,-0.2,-0.2,-0.0140
IO2103-P-4600                 ,1.8,3.4,1.8,262,6.84,1093,42.0,2.2,2.2,2.4,-0.2,-0.2,-0.0170
IO2103-P-4650                 ,1.8,4.2,1.8,259,7.63,480,64.0,2.6,2.6,2.8,-0.2,-0.2,-0.0200
IO2103-P-4700                 ,2.8,5.8,2.6,313,11.87,531,12.0,3.4,3.4,3.6,-0.2,-0.2,-0.0260
IO2103-P-4750                 ,3.6,7.6,3.2,411,21.252,403,13.0,4.4,4.4,4.4,0.0,0.0,-0.0340
IO2103-P-4800                 ,5,10.2,3.8,852,56.844,628,88.0,6,6,5.6,0.4,0.4,-0.0450
IO2103-P-4850                 ,5.8,13.8,5,745,62.054,713,98.0,7.8,7.8,7.2,0.6,0.6,-0.0580
IO2103-P-4900                 ,9,17.8,6,1403,155.284,1225,138.0,11,11,9.4,1.6,1.6,-0.0790
IO2103-P-4950                 ,10.6,24.2,8,1896,285.298,1108,107.0,14.4,14.4,12.4,2.0,2.0,-0.1020
IO2103-P-5000                 ,13,31.8,11,4576,930.894,3106,484.0,19.6,19.6,16.8,2.8,2.8,-0.1330
IO2103-P-5100                 ,24.2,53.6,18.4,5271,1936.446,3328,36.0,35.4,35.4,27.6,7.8,7.8,-0.2200
IO2103-P-5200                 ,43.4,87.4,33.8,6903,4292.162,3499,313.0,62,62,48,14.0,14.0,-0.3420
IO2103-P-5300                 ,70.6,136,59.2,9046,8714.826,5471,168.0,103,103,78.8,24.2,24.2,-0.4900
IO2103-P-5400                 ,104,198.8,98.2,9180,13318.75,4749,-124.0,157.2,157.2,124.2,33.0,33.0,-0.6470
IO2103-P-5500                 ,161,273,151.6,4769,9741.186,5239,-464.0,228.6,228.6,181.4,47.2,47.2,-0.7860
IO2103-P-5600                 ,226.8,357,218.8,4446,11954.1,2693,-489.0,315,310.8,253,62.0,57.8,-0.8960
IO2103-P-5700                 ,321.2,449.8,302.8,1381,5107.984,2994,-157.0,399,415.2,335.2,63.8,80.0,-0.8910
IO2103-P-5800                 ,411.2,541,390.4,348,1647.1,1720,-82.0,498.6,509.2,424.8,73.8,84.4,-0.9290
IO2103-P-5900                 ,503,635.8,487,65,369.536,975,-7.0,590,605.8,524.6,65.4,81.2,-0.9520
IO2103-P-6000                 ,599.2,733.6,598.8,29,198.126,1018,-7.0,692,703.8,620.4,71.6,83.4,-0.9660
IO2103-P-6100                 ,685,834,684.4,45,337.732,188,-14.0,783.8,802.6,718,65.8,84.6,-0.9750
IO2103-P-6200                 ,923.8,923.8,879.6,8,72.214,377,0.0,879.6,902,816.4,63.2,85.6,-0.9790
IO2103-P-6300                 ,918.6,1030.2,918.6,24,233.272,35,-1.0,1005,1001.6,915.6,89.4,86.0,-0.9820
IO2103-P-6400                 ,1007.4,1121,1007.4,18,191.738,25,7.0,1075.8,1101.4,1015,60.8,86.4,-0.9840
IO2104-C-4800                 ,532,532,512.4,3,16.556,20,1.0,512.4,534.8,611.2,-98.8,-76.4,0.8330
IO2104-C-4850                 ,559,559,474,11,54.158,15,4.0,487.2,489.8,565,-77.8,-75.2,0.8150
IO2104-C-4900                 ,526.4,531.4,415,30,140.084,39,2.0,445.6,449,524.6,-79.0,-75.6,0.7900
IO2104-C-4950                 ,489.2,489.2,388.4,18,76.006,18,4.0,404.8,405.8,479.8,-75.0,-74.0,0.7670
IO2104-C-5000                 ,444,456.2,334.6,133,490.558,104,48.0,362.2,362.2,438.6,-76.4,-76.4,0.7420
IO2104-C-5100                 ,373.2,376.6,264.2,118,366.902,126,11.0,292,295.8,361.2,-69.2,-65.4,0.6670
IO2104-C-5200                 ,301.6,304.8,203.2,205,462.462,739,52.0,230,230,288.8,-58.8,-58.8,0.5890
IO2104-C-5300                 ,240.4,244.2,155,819,1539.97,770,105.0,172.4,172.4,228.8,-56.4,-56.4,0.5030
IO2104-C-5400                 ,179.4,189,115.8,1347,1980.018,1809,40.0,131.8,131.8,178.4,-46.6,-46.6,0.4180
IO2104-C-5500                 ,136.2,150.4,85,1051,1159.948,1624,164.0,96.2,96.2,135.2,-39.0,-39.0,0.3360
IO2104-C-5600                 ,116.2,116.2,62,1354,1153.572,2115,154.0,71.2,71.2,102.4,-31.2,-31.2,0.2660
IO2104-C-5700                 ,83.6,83.6,44.8,1002,597.102,2081,249.0,50.8,50.8,77.4,-26.6,-26.6,0.2050
IO2104-C-5800                 ,63,63.8,32.4,1152,461.44,1198,-65.0,37.4,37.4,59.4,-22.0,-22.0,0.1580
IO2104-C-5900                 ,47,48.2,24,630,209.406,828,-179.0,28,28,44.2,-16.2,-16.2,0.1220
IO2104-C-6000                 ,38,38,18.2,1209,319.606,2051,164.0,21.6,21.6,35.2,-13.6,-13.6,0.0960
IO2104-C-6100                 ,28.8,28.8,13.2,764,145.57,890,-14.0,16.8,16.8,25.8,-9.0,-9.0,0.0760
IO2104-C-6200                 ,22.8,22.8,10.2,665,100.388,1378,317.0,12.6,12.6,20.6,-8.0,-8.0,0.0580
IO2104-C-6300                 ,17.8,17.8,7.2,399,45.678,871,-18.0,9.4,9.4,15.6,-6.2,-6.2,0.0450
IO2104-C-6400                 ,14.4,14.4,5.6,707,69.922,1173,-143.0,7.4,7.4,12.8,-5.4,-5.4,0.0360
IO2104-P-4800                 ,24,40.2,18.8,908,258.048,1072,241.0,32.6,32.6,23.8,8.8,8.8,-0.1310
IO2104-P-4850                 ,26.8,46.8,23.4,279,83.52,437,21.0,38.8,38.4,29.4,9.4,9.0,-0.1530
IO2104-P-4900                 ,33.6,56.4,28.4,377,153.31,578,17.0,47.4,46.2,36.4,11.0,9.8,-0.1790
IO2104-P-4950                 ,38.6,66.6,33.6,138,72.056,533,7.0,56.8,55,42,14.8,13.0,-0.2080
IO2104-P-5000                 ,45,78.8,40.2,634,384.93,608,124.0,66.4,63.8,49.8,16.6,14.0,-0.2380
IO2104-P-5100                 ,66,109.6,58.8,517,436.49,754,103.0,93.2,93.2,72.2,21.0,21.0,-0.3160
IO2104-P-5200                 ,95.2,149.2,84.4,974,1169.558,1086,163.0,127,127,100,27.0,27.0,-0.4020
IO2104-P-5300                 ,132.8,199.8,120,1192,1943.866,1153,129.0,174.6,174.6,139.2,35.4,35.4,-0.4960
IO2104-P-5400                 ,180.2,259.8,165.6,853,1814.842,762,55.0,232,228.2,189,43.0,39.2,-0.5920
IO2104-P-5500                 ,235.6,329,220.6,920,2556.828,669,-23.0,295.8,295.8,247.6,48.2,48.2,-0.6790
IO2104-P-5600                 ,301,407.6,285.8,699,2351.064,797,16.0,370.8,370.8,312,58.8,58.8,-0.7550
IO2104-P-5700                 ,365.8,487,358.6,123,540.562,699,-23.0,447,447,389,58.0,58.0,-0.8320
IO2104-P-5800                 ,450,574,438.4,73,378.454,424,-11.0,530.2,533,469.8,60.4,63.2,-0.8870
IO2104-P-5900                 ,539.2,665,525,75,467.364,378,-12.0,625,622,556,69.0,66.0,-0.9370
IO2104-P-6000                 ,626.8,757.2,626.8,25,171.736,196,-1.0,705.4,713.8,644.6,60.8,69.2,-0.9840
IO2104-P-6100                 ,714,730.6,711,7,50.26,107,-2.0,730.6,827.8,738.6,-8.0,89.2,-0.9250
IO2104-P-6200                 ,830.2,830.2,830.2,1,8.302,45,0.0,830.2,924.2,829.8,0.4,94.4,-0.9400
IO2104-P-6300                 ,921,921,921,1,9.21,28,-1.0,921,1021.6,940.8,-19.8,80.8,-0.9510
IO2104-P-6400                 ,1095.2,1095.2,1095.2,2,21.33,19,-1.0,1095.2,1119.6,1037.8,57.4,81.8,-0.9590
IO2105-C-4800                 ,,,,0,0,0,0.0,569.2,535.2,605.4,-36.2,-70.2,0.7840
IO2105-C-4850                 ,467.2,486.8,462.2,15,73.828,11,1.0,486.8,493,566.6,-79.8,-73.6,0.7640
IO2105-C-4900                 ,439,457,426.2,12,52.418,4,3.0,456,456,525.2,-69.2,-69.2,0.7390
IO2105-C-4950                 ,502,502,390.4,33,137.322,8,3.0,400,419,487,-87.0,-68.0,0.7120
IO2105-C-5000                 ,426.8,426.8,359.6,29,109.612,16,5.0,385.4,383.8,450.8,-65.4,-67.0,0.6840
