合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,隐含波动率(%),Delta
IC1703                        ,6350.2,6387.8,6347.2,9387,1195356.584,24091,-476.0,6376.4,6371.6,6346.8,29.6,24.8,--,--
IC1704                        ,6280.4,6348,6272.6,738,92842.284,2225,339.0,6298.2,6293.8,6271,27.2,22.8,--,--
IC1706                        ,6152.2,6181.4,6142,606,74663.764,7001,-54.0,6177.2,6164.2,6142,35.2,22.2,--,--
IC1709                        ,5979.8,6014.2,5917.8,223,26713.86,2131,-16.0,6005.4,5993.2,5975.6,29.8,17.6,--,--
小计,,,,10954,1389576.492,35448.0,-207.0,,,,,,
IF1703                        ,3431.6,3445.6,3421,13489,1388761.632,37328,-214.0,3429.4,3427.8,3426.4,3.0,1.4,--,--
IF1704                        ,3415.8,3429.2,3406,839,85954.35,2580,408.0,3414.2,3411.8,3412.4,1.8,-0.6,--,--
IF1706                        ,3375,3392.6,3370,776,78678.084,5481,186.0,3380,3376,3375.6,4.4,0.4,--,--
IF1709                        ,3326.8,3337.6,3318,383,38232.06,2089,157.0,3327.8,3322.4,3324.8,3.0,-2.4,--,--
小计,,,,15487,1591626.126,47478.0,537.0,,,,,,
IH1703                        ,2365.8,2375.8,2358,4700,333600.474,25483,77.0,2362.2,2362,2365.8,-3.6,-3.8,--,--
IH1704                        ,2363.6,2371.2,2350,485,34362.132,2059,247.0,2359.6,2358.2,2362.6,-3.0,-4.4,--,--
IH1706                        ,2350.2,2358.6,2223,392,27615.114,3948,23.0,2346.2,2342.8,2349.2,-3.0,-6.4,--,--
IH1709                        ,2317,2325,2310.2,196,13626.948,1844,92.0,2313,2312.6,2316,-3.0,-3.4,--,--
小计,,,,5773,409204.668,33334.0,439.0,,,,,,
T1703                         ,97.2,97.4,97,45,4379.26,707,-13.0,97.355,97.355,97.37,-0.015,-0.015,--,--
T1706                         ,95.5,95.915,95.45,49942,4778088.695,55753,268.0,95.83,95.765,95.63,0.20,0.135,--,--
T1709                         ,94.49,94.855,94.48,826,78168.17,3792,6.0,94.775,94.725,94.605,0.170,0.120,--,--
小计,,,,50813,4860636.125,60252.0,261.0,,,,,,
TF1703                        ,100.495,100.495,100.295,2,200.79,72,0.0,100.295,100.395,100.065,0.230,0.330,--,--
TF1706                        ,98.72,98.95,98.665,6625,654712.14,15177,122.0,98.905,98.88,98.77,0.135,0.11,--,--
TF1709                        ,98,98.2,97.97,135,13239.005,791,50.0,98.2,98.145,98.045,0.155,0.100,--,--
小计,,,,6762,668151.935,16040.0,172.0,,,,,,
合计,,,,89789,8919195.346,192552.0,1202.0,,,,,,
