合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,隐含波动率(%),Delta
IC1703                        ,6416.8,6423.8,6362.2,9945,1270538.136,23850,-280.0,6390,6385.2,6406.8,-16.8,-21.6,--,--
IC1704                        ,6301,6357,6287,1109,139982.56,3246,415.0,6312.8,6308.8,6335,-22.2,-26.2,--,--
IC1706                        ,6192.2,6215.8,6153.2,682,84259.212,7157,79.0,6177,6174.2,6196.8,-19.8,-22.6,--,--
IC1709                        ,6021.6,6037,5975,374,44886.312,2344,146.0,6003.6,5999.8,6023.6,-20.0,-23.8,--,--
小计,,,,12110,1539666.220,36597.0,360.0,,,,,,
IF1703                        ,3444.4,3449.8,3412,14706,1513807.182,37329,-450.0,3418,3420.6,3438.6,-20.6,-18.0,--,--
IF1704                        ,3424,3436,3397,871,89197.356,3333,220.0,3402,3404.6,3422.6,-20.6,-18.0,--,--
IF1706                        ,3390,3396.4,3358.2,925,93728.994,5896,86.0,3361.6,3367.2,3385.6,-24.0,-18.4,--,--
IF1709                        ,3331.6,3341.8,3301,520,51793.692,2484,219.0,3304.4,3307.2,3332.8,-28.4,-25.6,--,--
小计,,,,17022,1748527.224,49042.0,75.0,,,,,,
IH1703                        ,2371.2,2377,2345.8,5731,406124.172,25391,-41.0,2347.2,2351,2365.6,-18.4,-14.6,--,--
IH1704                        ,2371.6,2373.2,2342,750,53022.624,2802,380.0,2343,2346.8,2361.6,-18.6,-14.8,--,--
IH1706                        ,2350,2360.4,2328,518,36422.028,4273,114.0,2330.6,2334.2,2350.2,-19.6,-16.0,--,--
IH1709                        ,2317,2328.4,2296.6,367,25470.6,2216,174.0,2299.6,2302.2,2318.2,-18.6,-16.0,--,--
小计,,,,7366,521039.424,34682.0,627.0,,,,,,
T1703                         ,96.7,96.7,96.7,7,676.9,634,-2.0,96.7,96.7,97.185,-0.485,-0.485,--,--
T1706                         ,95.095,95.3,94.96,49569,4715557.06,56953,497.0,95.115,95.09,95.22,-0.105,-0.13,--,--
T1709                         ,94.1,94.28,93.95,1064,100138.88,4423,200.0,94.1,94.05,94.225,-0.125,-0.175,--,--
小计,,,,50640,4816372.84,62010.0,695.0,,,,,,
TF1703                        ,100,100,100,1,100,28,-39.0,100,100,100.075,-0.075,-0.075,--,--
TF1706                        ,98.5,98.62,98.425,8388,826428.395,15851,771.0,98.485,98.49,98.56,-0.075,-0.07,--,--
TF1709                        ,97.85,97.9,97.74,67,6554.165,901,25.0,97.82,97.79,97.865,-0.045,-0.075,--,--
小计,,,,8456,833082.560,16780.0,757.0,,,,,,
合计,,,,95594,9458688.268,199111.0,2514.0,,,,,,
