合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,隐含波动率(%),Delta
IC1604                        ,6190.4,6237.6,6172,12384,1536126.128,20581,-575.0,6223.4,6212.2,6208.6,14.8,3.6,--,--
IC1605                        ,6010.8,6056,5933,1425,171778.06,3050,608.0,6048,6036.4,6032.6,15.4,3.8,--,--
IC1606                        ,5835,5873.8,5814.6,855,99895.436,4315,93.0,5863.6,5850.6,5858.4,5.2,-7.8,--,--
IC1609                        ,5426,5455,5388.8,613,66493.276,3705,3.0,5434.4,5421.8,5443.8,-9.4,-22.0,--,--
小计,,,,15277,1874292.900,31651.0,129.0,,,,,,
IF1604                        ,3227.8,3244.4,3222.2,14521,1409240.694,35149,-804.0,3239.4,3235.4,3243.6,-4.2,-8.2,--,--
IF1605                        ,3191,3199,3179.6,1040,99522.366,2142,540.0,3193.8,3189.8,3200.4,-6.6,-10.6,--,--
IF1606                        ,3139.6,3144.8,3124,1100,103468.548,7852,93.0,3139,3136.2,3147.2,-8.2,-11.0,--,--
IF1609                        ,3015.4,3023.2,2994.6,458,41345.886,4083,32.0,3015,3008,3025.2,-10.2,-17.2,--,--
小计,,,,17119,1653577.494,49226.0,-139.0,,,,,,
IH1604                        ,2160,2172.8,2156.4,5135,333630.81,13052,-659.0,2164.2,2164.8,2176.2,-12.0,-11.4,--,--
IH1605                        ,2153.4,2153.4,2140,515,33166.56,2094,198.0,2145.2,2146.2,2160.6,-15.4,-14.4,--,--
IH1606                        ,2121,2132.4,2118,329,20975.268,3441,1.0,2124.2,2125.8,2135.4,-11.2,-9.6,--,--
IH1609                        ,2060,2075.4,2057.6,122,7567.308,1243,8.0,2067.2,2066.6,2079.8,-12.6,-13.2,--,--
小计,,,,6101,395339.946,19830.0,-452.0,,,,,,
T1606                         ,99.65,99.705,99.51,18504,1842882.28,35319,-763.0,99.575,99.57,99.66,-0.085,-0.09,--,--
T1609                         ,98.89,98.89,98.66,2371,234123.6,8344,949.0,98.71,98.7,98.89,-0.18,-0.19,--,--
T1612                         ,98.41,98.6,98.165,118,11596.06,979,22.0,98.195,98.21,98.395,-0.200,-0.185,--,--
小计,,,,20993,2088601.94,44642.0,208.0,,,,,,
TF1606                        ,100.895,100.93,100.8,9922,1000698.41,30363,-218.0,100.86,100.865,100.88,-0.02,-0.015,--,--
TF1609                        ,100.455,100.455,100.325,884,88723.315,4798,439.0,100.36,100.35,100.43,-0.07,-0.08,--,--
TF1612                        ,100.095,100.095,99.97,128,12801.505,1212,64.0,99.995,100.005,100.1,-0.105,-0.095,--,--
小计,,,,10934,1102223.230,36373.0,285.0,,,,,,
合计,,,,70424,7114035.510,181722.0,31.0,,,,,,
