合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2109                        ,7245,7285.4,7163.8,79983,11548678.368,137934,3769.0,7217,7198,7213.6,3.4,-15.6,--
IC2110                        ,7169.8,7219,7100,5275,754734.76,10098,1021.0,7155,7131.8,7149.8,5.2,-18.0,--
IC2112                        ,7034.6,7079.6,6963.2,16951,2379066.008,85445,1530.0,7018,6999.6,7012.6,5.4,-13.0,--
IC2203                        ,6860,6902,6789.4,6891,942647.568,48804,1047.0,6845.4,6822.2,6837.2,8.2,-15.0,--
小计,,,,109100,15625126.704,282281.0,7367.0,,,,,,
IF2109                        ,4862.2,4884.8,4821,96552,14041753.146,127869,-567.0,4835.2,4837.6,4854,-18.8,-16.4,--
IF2110                        ,4858.2,4865,4801.2,4375,633587.952,8403,1033.0,4816,4819,4832.8,-16.8,-13.8,--
IF2112                        ,4800,4824.4,4761.2,19219,2761606.77,58070,4693.0,4777.2,4780.4,4790.6,-13.4,-10.2,--
IF2203                        ,4764.4,4793.8,4729.8,3317,473459.43,15525,698.0,4749,4750.4,4756.8,-7.8,-6.4,--
小计,,,,123463,17910407.298,209867.0,5857.0,,,,,,
IH2109                        ,3185,3212.4,3139.2,69056,6587271.756,75563,3465.0,3175,3180.4,3167.6,7.4,12.8,--
IH2110                        ,3170,3207.8,3137.2,4108,391293.39,5980,734.0,3171.6,3176,3162.4,9.2,13.6,--
IH2112                        ,3166,3200,3129.6,12475,1185421.164,27493,396.0,3162.4,3166.6,3154.8,7.6,11.8,--
IH2203                        ,3156.6,3189.6,3118,2997,283560.384,6658,452.0,3148.6,3152.8,3141.8,6.8,11.0,--
小计,,,,88636,8447546.694,115694.0,5047.0,,,,,,
IO2109-C-4100                 ,739.6,756.6,739.6,6,45.13,104,0.0,751,737.4,757.4,-6.4,-20.0,0.9950
IO2109-C-4200                 ,671,671,664.2,8,53.068,73,-4.0,664.2,637.6,654,10.2,-16.4,0.9930
IO2109-C-4250                 ,,,,0,0,38,0.0,596.6,588,604.4,-7.8,-16.4,0.9900
IO2109-C-4300                 ,550.2,564,543,15,82.928,86,-3.0,543,538.4,554.8,-11.8,-16.4,0.9860
IO2109-C-4350                 ,,,,0,0,29,0.0,500,488.8,505.4,-5.4,-16.6,0.9810
IO2109-C-4400                 ,461,472.2,442.2,38,175.524,132,-6.0,442.2,439.6,456.2,-14.0,-16.6,0.9730
IO2109-C-4450                 ,420.4,427,392.8,20,81.422,74,-3.0,392.8,391,410.4,-17.6,-19.4,0.9600
IO2109-C-4500                 ,361.4,389.8,331.8,129,464.764,284,-22.0,343,339.6,363.6,-20.6,-24.0,0.9690
IO2109-C-4550                 ,318.8,339.2,287,116,357.218,208,-13.0,296.4,292.6,315,-18.6,-22.4,0.9380
IO2109-C-4600                 ,275,292.2,238.8,457,1192.768,739,19.0,247.4,247.4,266.8,-19.4,-19.4,0.8950
IO2109-C-4650                 ,229.8,245.4,195.2,430,932.362,1174,37.0,204.6,204.6,224,-19.4,-19.4,0.8380
IO2109-C-4700                 ,176,204.8,155,4223,7427.028,2819,83.0,159.8,159.8,180.2,-20.4,-20.4,0.7860
IO2109-C-4750                 ,148.2,165.6,120,2957,4124.548,2946,-38.0,125.6,125.6,143.8,-18.2,-18.2,0.6890
