合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2109                        ,7221,7274,7182.2,65388,9464417.04,128089,-9845.0,7258.6,7260.2,7198,60.6,62.2,--
IC2110                        ,7160,7202.8,7116.8,7861,1127018.064,12855,2757.0,7183,7188.4,7131.8,51.2,56.6,--
IC2112                        ,7025,7064.4,6986.6,18803,2645059.008,87489,2044.0,7044,7050.6,6999.6,44.4,51.0,--
IC2203                        ,6852.6,6887.2,6813,6317,866615.484,49382,578.0,6863.6,6872.2,6822.2,41.4,50.0,--
小计,,,,98369,14103109.596,277815.0,-4466.0,,,,,,
IF2109                        ,4837.8,4938,4831,96949,14255300.472,119561,-8308.0,4914,4921,4837.6,76.4,83.4,--
IF2110                        ,4816,4916,4811.8,7868,1152796.332,10286,1883.0,4890,4899.8,4819,71.0,80.8,--
IF2112                        ,4770,4879.8,4770,19514,2836776.576,58997,927.0,4855.2,4864,4780.4,74.8,83.6,--
IF2203                        ,4759,4847.2,4744.4,3990,576485.028,16419,894.0,4821.8,4829.4,4750.4,71.4,79.0,--
小计,,,,128321,18821358.408,205263.0,-4604.0,,,,,,
IH2109                        ,3182,3236,3170.4,56992,5490020.676,68506,-7057.0,3207.4,3212.6,3180.4,27.0,32.2,--
IH2110                        ,3175,3230.4,3167,4780,459976.986,6216,236.0,3204,3210.6,3176,28.0,34.6,--
IH2112                        ,3158,3222,3156,12031,1154333.742,27978,485.0,3194,3198.8,3166.6,27.4,32.2,--
IH2203                        ,3148,3210,3145.6,2795,267199.776,6723,65.0,3182.8,3185.8,3152.8,30.0,33.0,--
小计,,,,76598,7371531.180,109423.0,-6271.0,,,,,,
IO2109-C-4100                 ,737.8,831.6,737.8,13,103.782,98,-6.0,818,820.6,737.4,80.6,83.2,0.9960
IO2109-C-4200                 ,685.6,729.6,685.6,11,75.374,77,4.0,720.2,720.8,637.6,82.6,83.2,0.9950
IO2109-C-4250                 ,638,638,637,18,111.78,38,0.0,637,671,588,49.0,83.0,0.9940
IO2109-C-4300                 ,578,629,578,32,183.58,79,-7.0,629,621.2,538.4,90.6,82.8,0.9920
IO2109-C-4350                 ,544,562.8,539.2,30,160.622,28,-1.0,562.8,571.4,488.8,74.0,82.6,0.9900
IO2109-C-4400                 ,501.6,537.6,489,34,171.52,128,-4.0,515.8,521.8,439.6,76.2,82.2,0.9860
IO2109-C-4450                 ,445.8,470,437,16,71.842,64,-10.0,470,472.2,391,79.0,81.2,0.9810
IO2109-C-4500                 ,344,434.8,342.6,210,851.808,226,-58.0,417.4,423,339.6,77.8,83.4,0.9730
IO2109-C-4550                 ,294.2,382.6,294.2,226,792.394,175,-33.0,368,374.2,292.6,75.4,81.6,0.9610
IO2109-C-4600                 ,246.2,340.8,246.2,463,1424.906,623,-116.0,320,326,247.4,72.6,78.6,0.9420
IO2109-C-4650                 ,201.4,293,200.4,363,939.484,1104,-70.0,273.4,271,204.6,68.8,66.4,0.9940
IO2109-C-4700                 ,159.8,247.4,159.8,2793,5983.406,2486,-333.0,224,224,159.8,64.2,64.2,0.9470
IO2109-C-4750                 ,132.8,203,122.6,3579,6334.52,2355,-591.0,182.4,182.4,125.6,56.8,56.8,0.8620
IO2109-C-4800                 ,92,161.8,92,9760,12987.222,4473,-808.0,141.2,141.2,94.8,46.4,46.4,0.7820
IO2109-C-4850                 ,66.6,125.6,66.6,7163,7243.21,4320,-734.0,101,101,67.8,33.2,33.2,0.6900
IO2109-C-4900                 ,52,93.4,48,14261,10737.444,5710,-1860.0,76,76,57.4,18.6,18.6,0.5570
IO2109-C-4950                 ,32.8,67.2,32.6,7341,3936.606,3758,180.0,53,53,32.6,20.4,20.4,0.4370
IO2109-C-5000                 ,22.6,46,21.6,10811,3900.154,9478,-853.0,34.6,34.6,23,11.6,11.6,0.3240
IO2109-C-5100                 ,10,19.8,9.2,5482,870.462,9256,-210.0,13.8,13.8,9.8,4.0,4.0,0.1560
