合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2011                        ,6311.6,6382,6283,42905,5433012.512,22063,-21159.0,6373,6362.4,6326.6,46.4,35.8,--
IC2012                        ,6260,6327.8,6223.6,69781,8767168.512,125817,14513.0,6320.6,6307,6268.8,51.8,38.2,--
IC2103                        ,6080,6150,6061,11665,1424060.56,53476,1269.0,6147.4,6132.4,6090.2,57.2,42.2,--
IC2106                        ,5937.2,5996.6,5906,6304,750142.32,27731,345.0,5988,5976.8,5937.2,50.8,39.6,--
小计,,,,130655,16374383.904,229087.0,-5032.0,,,,,,
IF2011                        ,4873.4,4946.6,4870,38248,5632170.726,18945,-16974.0,4933.6,4931.6,4881.4,52.2,50.2,--
IF2012                        ,4863,4936.8,4859.2,72401,10649455.746,117829,20254.0,4925.8,4921.8,4869.2,56.6,52.6,--
IF2103                        ,4825,4902,4822.2,8921,1302357.132,42717,2074.0,4890.2,4885.8,4833.6,56.6,52.2,--
IF2106                        ,4785,4860,4781.2,2289,331399.044,8108,182.0,4847.2,4843.6,4794.8,52.4,48.8,--
小计,,,,121859,17915382.648,187599.0,5536.0,,,,,,
IH2011                        ,3375.2,3423.6,3373.6,16839,1716357.09,9295,-6993.0,3415.4,3411.4,3382,33.4,29.4,--
IH2012                        ,3362,3416.2,3362,24572,2501798.652,39449,5462.0,3411.2,3407,3373.4,37.8,33.6,--
IH2103                        ,3345.6,3388,3338.8,3590,362310.948,13116,239.0,3383,3377.2,3345.2,37.8,32.0,--
IH2106                        ,3310,3354.2,3306.4,1735,173335.476,3471,213.0,3351,3340.6,3315.6,35.4,25.0,--
小计,,,,46736,4753802.166,65331.0,-1079.0,,,,,,
IO2011-C-4100                 ,800.2,825.2,800.2,6,48.12,48,-3.0,825.2,832,786,39.2,46.0,0.9960
IO2011-C-4150                 ,750.8,750.8,750.8,3,22.524,18,3.0,750.8,781.8,731.6,19.2,50.2,0.9960
IO2011-C-4200                 ,676,716.2,676,8,56.206,22,-1.0,716.2,731.8,681.6,34.6,50.2,0.9970
IO2011-C-4250                 ,649.8,650.8,642.2,9,58.28,22,0.0,642.2,681.6,636.2,6.0,45.4,0.9980
IO2011-C-4300                 ,574.4,619.8,574.4,8,48.074,21,-4.0,612,631.6,587.2,24.8,44.4,0.9980
IO2011-C-4350                 ,549.8,571,542.8,22,121.196,37,-11.0,571,581.6,531.4,39.6,50.2,0.9980
IO2011-C-4400                 ,499.6,546.4,490,99,501.934,71,-25.0,546.4,531.6,481.4,65.0,50.2,0.9990
IO2011-C-4450                 ,450.2,498.4,450.2,100,486.294,122,-59.0,498,481.6,431.4,66.6,50.2,0.9990
IO2011-C-4500                 ,373.4,437.8,373.4,95,396.104,174,-27.0,437.8,432.6,381.4,56.4,51.2,0.9860
IO2011-C-4550                 ,350.4,396.2,346.4,71,262.858,167,-25.0,385.4,382.6,331.4,54.0,51.2,0.9830
IO2011-C-4600                 ,274,339.8,274,112,340.154,431,-42.0,334.2,331.6,281.6,52.6,50.0,0.9980
IO2011-C-4650                 ,227,294,227,118,310.682,339,-42.0,283,281.6,231.8,51.2,49.8,0.9960
IO2011-C-4700                 ,170.6,245.4,170.4,1079,2266.484,813,-359.0,232,231.8,182.6,49.4,49.2,0.9920
IO2011-C-4750                 ,138,196.4,123.2,849,1392.226,740,-85.0,183,182.2,134.6,48.4,47.6,0.9810
IO2011-C-4800                 ,81,146,75.8,4196,4587.896,871,-648.0,132.2,133.4,89.8,42.4,43.6,0.9470
IO2011-C-4850                 ,46,97.6,36.6,4794,3235.71,967,-484.0,82.4,82.4,50,32.4,32.4,0.9580
IO2011-C-4900                 ,16.6,52.4,13.6,10668,3439.806,2598,-1593.0,40,40,21.8,18.2,18.2,0.7330
IO2011-C-4950                 ,7.6,20.6,4.8,6733,797.452,1905,-238.0,12,12,8.6,3.4,3.4,0.3580
IO2011-C-5000                 ,3.4,6.8,1.6,4093,163.696,3726,-287.0,3.8,3.8,3.2,0.6,0.6,0.1280
IO2011-C-5100                 ,.4,1.2,.2,1526,10.386,2343,-652.0,.8,.8,1,-0.2,-0.2,0.0250
IO2011-C-5200                 ,.2,.6,.2,552,1.702,1826,-372.0,.2,.2,.4,-0.2,-0.2,0.0060
IO2011-C-5300                 ,.2,.2,.2,117,0.234,1283,-37.0,.2,.2,.2,0.0,0.0,0.0050
IO2011-C-5400                 ,.2,.2,.2,421,0.842,3726,-378.0,.2,.2,.2,0.0,0.0,0.0040
IO2011-C-5500                 ,.2,.2,.2,35,0.07,351,4.0,.2,.2,.2,0.0,0.0,0.0030
IO2011-P-4100                 ,.2,.2,.2,107,0.214,768,-30.0,.2,.2,.2,0.0,0.0,-0.0020
IO2011-P-4150                 ,.2,.2,.2,59,0.118,407,3.0,.2,.2,.2,0.0,0.0,-0.0020
IO2011-P-4200                 ,.2,.2,.2,63,0.126,529,0.0,.2,.2,.2,0.0,0.0,-0.0020
IO2011-P-4250                 ,.2,.2,.2,124,0.248,723,-31.0,.2,.2,.2,0.0,0.0,-0.0030
IO2011-P-4300                 ,.2,.2,.2,81,0.162,642,3.0,.2,.2,.2,0.0,0.0,-0.0030
IO2011-P-4350                 ,.2,.2,.2,67,0.134,610,0.0,.2,.2,.2,0.0,0.0,-0.0030
IO2011-P-4400                 ,.2,.4,.2,176,0.364,615,-84.0,.2,.2,.2,0.0,0.0,-0.0030
IO2011-P-4450                 ,.2,.2,.2,105,0.21,496,-9.0,.2,.2,.2,0.0,0.0,-0.0030
IO2011-P-4500                 ,.2,.2,.2,118,0.236,1154,-48.0,.2,.2,.2,0.0,0.0,-0.0040
IO2011-P-4550                 ,.2,.6,.2,121,0.248,672,-62.0,.2,.2,.2,0.0,0.0,-0.0040
IO2011-P-4600                 ,.4,.4,.2,447,1.008,1179,-288.0,.2,.2,.2,0.0,0.0,-0.0050
IO2011-P-4650                 ,.8,.8,.2,257,1.242,3422,-13.0,.4,.4,.8,-0.4,-0.4,-0.0090
IO2011-P-4700                 ,1.2,1.2,.2,845,3.626,1806,-315.0,.4,.4,.8,-0.4,-0.4,-0.0110
IO2011-P-4750                 ,2,2,.2,963,7.128,902,-308.0,.4,.4,1.4,-1.0,-1.0,-0.0140
IO2011-P-4800                 ,5.4,5.8,.4,1909,33.512,1421,-428.0,.6,.6,4.2,-3.6,-3.6,-0.0240
IO2011-P-4850                 ,15.4,18.2,1.2,4446,280.184,1504,-228.0,1.6,1.6,12.6,-11.0,-11.0,-0.0660
IO2011-P-4900                 ,38.2,44.2,6.2,9441,1790.812,2301,40.0,7.2,7.2,34.4,-27.2,-27.2,-0.2510
IO2011-P-4950                 ,75,85,24.4,4089,1863.18,806,103.0,29.6,29.6,70.8,-41.2,-41.2,-0.6490
IO2011-P-5000                 ,120,131,60.4,2242,2056.45,449,-100.0,69,69,122.4,-53.4,-53.4,-0.9610
IO2011-P-5100                 ,225.8,227.8,155.2,346,660.206,85,-30.0,167.2,169,219,-51.8,-50.0,-0.9750
IO2011-P-5200                 ,326.8,327,267.4,49,148.264,72,-20.0,267.4,268.4,318.6,-51.2,-50.2,-0.9950
IO2011-P-5300                 ,422.4,422.4,371.6,25,99.648,45,-5.0,371.6,368.4,418.6,-47.0,-50.2,-0.9980
IO2011-P-5400                 ,518.4,518.4,469.8,28,136.436,106,4.0,485.8,468.4,518.6,-32.8,-50.2,-0.9980
IO2011-P-5500                 ,600,600,599.2,14,84.516,8,8.0,599.2,568.8,618.8,-19.6,-50.0,-0.9940
IO2012-C-3100                 ,1809.4,1809.4,1805.8,18,324.864,87,7.0,1806.6,1820.6,1778.4,28.2,42.2,0.9920
IO2012-C-3200                 ,,,,0,0,39,0.0,1692,1720.4,1679,13.0,41.4,0.9920
IO2012-C-3300                 ,1618.2,1618.4,1618.2,8,128.682,85,-5.0,1618.4,1620.4,1579.2,39.2,41.2,0.9920
IO2012-C-3400                 ,1475,1518.8,1475,8,120.686,91,-1.0,1518.8,1520.4,1473.6,45.2,46.8,0.9920
IO2012-C-3500                 ,,,,0,0,98,0.0,1366,1420.4,1372.4,-6.4,48.0,0.9930
IO2012-C-3600                 ,1293,1326.8,1293,8,105.374,136,-1.0,1326.8,1320.4,1280,46.8,40.4,0.9930
IO2012-C-3700                 ,1192.2,1192.2,1187.8,2,23.8,160,0.0,1187.8,1227.2,1180.2,7.6,47.0,0.9730
IO2012-C-3800                 ,,,,0,0,74,0.0,1070.2,1120.6,1080.4,-10.2,40.2,0.9920
IO2012-C-3900                 ,1007.6,1007.6,1007.6,2,20.152,117,0.0,1007.6,1021,970.2,37.4,50.8,0.9910
IO2012-C-4000                 ,913.6,913.6,913,2,18.266,135,0.0,913,928.4,870.2,42.8,58.2,0.9640
IO2012-C-4100                 ,,,,0,0,100,0.0,775,830.2,770.4,4.6,59.8,0.9550
IO2012-C-4150                 ,,,,0,0,21,0.0,691,780.4,720.6,-29.6,59.8,0.9530
IO2012-C-4200                 ,702.4,729.8,702.4,3,21.486,194,1.0,729.8,722.4,683.2,46.6,39.2,0.9830
IO2012-C-4250                 ,,,,0,0,31,0.0,615,673,633.6,-18.6,39.4,0.9790
IO2012-C-4300                 ,603.2,603.2,603.2,1,6.032,162,0.0,603.2,623.6,584.2,19.0,39.4,0.9750
IO2012-C-4350                 ,545.4,564.8,545.4,2,11.102,24,-1.0,564.8,582.6,535.2,29.6,47.4,0.9340
IO2012-C-4400                 ,500.2,540,490,69,349.408,174,11.0,535.4,525.8,487,48.4,38.8,0.9590
IO2012-C-4450                 ,445.6,488.4,445.6,17,78.898,58,0.0,488.4,477.6,438.6,49.8,39.0,0.9470
IO2012-C-4500                 ,381,437.6,381,84,350.298,403,-7.0,437.6,437.6,392.6,45.0,45.0,0.9010
IO2012-C-4550                 ,358.8,385,349.8,20,74.144,250,4.0,385,391.2,345.4,39.6,45.8,0.8800
IO2012-C-4600                 ,290,349.8,288.8,180,583.7,1000,-4.0,342.2,342.2,299.6,42.6,42.6,0.8660
IO2012-C-4650                 ,259.6,307.2,259.6,170,467.056,622,86.0,299.8,299.8,259.8,40.0,40.0,0.8280
IO2012-C-4700                 ,204.8,269,204.8,890,2115.578,1711,-90.0,258,260,221,37.0,39.0,0.7810
IO2012-C-4750                 ,176.4,227.4,175.4,240,486.24,1045,19.0,219.6,219.6,184.4,35.2,35.2,0.7340
IO2012-C-4800                 ,145,192.6,144.6,1690,2800.718,2400,284.0,185,185,153.2,31.8,31.8,0.6740
IO2012-C-4850                 ,118.6,159,117.6,1990,2706.008,1757,124.0,152.2,152.2,125.4,26.8,26.8,0.6100
IO2012-C-4900                 ,99.8,132.2,95.8,4962,5553.716,4821,1568.0,126,126,103,23.0,23.0,0.5410
IO2012-C-4950                 ,77.8,108,76.4,2273,2091.042,1148,117.0,102.2,102.2,82.4,19.8,19.8,0.4720
IO2012-C-5000                 ,66,88.4,61.6,3463,2612.71,5471,625.0,84.6,84.6,68,16.6,16.6,0.4080
IO2012-C-5100                 ,39,57,38.8,1998,951.572,3127,515.0,53.2,53.2,42.6,10.6,10.6,0.2900
IO2012-C-5200                 ,25,38.2,25,1616,533.924,4801,398.0,35.8,35.8,28.4,7.4,7.4,0.2060
IO2012-C-5300                 ,17.2,24.6,17,1185,242.986,2326,404.0,22.6,22.6,18.6,4.0,4.0,0.1400
IO2012-C-5400                 ,12,17.8,11.8,1322,196.042,6511,214.0,16.2,16.2,14.6,1.6,1.6,0.1010
IO2012-C-5500                 ,9.4,12,8,1316,131.184,2031,333.0,11.8,11.8,9.4,2.4,2.4,0.0740
IO2012-P-3100                 ,.8,.8,.6,204,1.38,2808,-150.0,.8,.2,.2,0.6,0.0,0.0000
IO2012-P-3200                 ,.8,.8,.4,3,0.02,1858,0.0,.4,.2,.2,0.2,0.0,0.0000
IO2012-P-3300                 ,.8,.8,.6,19,0.12,1719,2.0,.6,.2,.2,0.4,0.0,0.0000
IO2012-P-3400                 ,.4,.6,.4,21,0.106,356,-20.0,.6,.2,.2,0.4,0.0,-0.0010
IO2012-P-3500                 ,.6,.6,.6,9,0.054,418,-7.0,.6,.2,.4,0.2,-0.2,-0.0020
IO2012-P-3600                 ,.6,.6,.4,22,0.124,427,-14.0,.4,.2,.4,0.0,-0.2,0.0000
IO2012-P-3700                 ,,,,0,0,196,0.0,.6,.2,.6,0.0,-0.4,-0.0010
IO2012-P-3800                 ,.6,.6,.4,35,0.208,327,29.0,.4,.4,.6,-0.2,-0.2,-0.0030
IO2012-P-3900                 ,.8,.8,.8,64,0.524,351,18.0,.8,.8,1,-0.2,-0.2,-0.0050
IO2012-P-4000                 ,1.4,1.4,.8,74,0.968,721,46.0,1.2,1.2,1.4,-0.2,-0.2,-0.0080
IO2012-P-4100                 ,2,2,1.4,57,1.042,629,50.0,1.4,1.4,1.8,-0.4,-0.4,-0.0100
IO2012-P-4150                 ,2.6,2.6,1.8,32,0.692,624,2.0,1.8,1.8,2,-0.2,-0.2,-0.0130
IO2012-P-4200                 ,3,3,2.2,33,0.882,826,6.0,2.2,2.2,2.6,-0.4,-0.4,-0.0160
IO2012-P-4250                 ,3.6,3.6,2.6,105,3.256,419,27.0,2.8,2.6,3,-0.2,-0.4,-0.0200
IO2012-P-4300                 ,4.4,4.4,3.4,112,4.418,743,27.0,3.4,3.4,3.8,-0.4,-0.4,-0.0250
IO2012-P-4350                 ,5.6,5.6,3.8,100,4.956,483,31.0,4.2,4.2,5,-0.8,-0.8,-0.0320
IO2012-P-4400                 ,7.2,7.4,5,335,20.476,995,11.0,5.2,5.2,6.2,-1.0,-1.0,-0.0390
IO2012-P-4450                 ,9.6,10,6.6,223,19.188,971,102.0,6.6,6.6,8.4,-1.8,-1.8,-0.0500
IO2012-P-4500                 ,12.8,13.6,8,576,63.446,2481,146.0,8.6,8.6,11.4,-2.8,-2.8,-0.0650
IO2012-P-4550                 ,16.8,17.2,11,503,68.466,1526,137.0,11.4,11.4,15,-3.6,-3.6,-0.0850
IO2012-P-4600                 ,23.4,24.2,14.8,676,134.986,2423,150.0,16.4,16.4,20.8,-4.4,-4.4,-0.1150
IO2012-P-4650                 ,32,32.6,20.4,560,142.102,1087,23.0,21.2,21.6,28.8,-7.6,-7.2,-0.1480
IO2012-P-4700                 ,43,44.8,28.4,1417,506.844,2019,44.0,29,29,39.4,-10.4,-10.4,-0.1910
IO2012-P-4750                 ,60.2,60.2,38.4,841,400.882,1148,138.0,40,40,53.4,-13.4,-13.4,-0.2460
IO2012-P-4800                 ,76.4,80.4,52.2,2139,1391.974,1947,173.0,55,55,72.2,-17.2,-17.2,-0.3110
IO2012-P-4850                 ,105,105,69.6,1821,1553.412,1495,164.0,71.4,71.4,93.6,-22.2,-22.2,-0.3800
IO2012-P-4900                 ,130,134.2,91.4,3273,3547.93,1932,252.0,95.4,95.4,121,-25.6,-25.6,-0.4560
