合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2005                        ,5310.4,5332.8,5263.2,83304,8816191.772,85305,-653.0,5282.6,5287.2,5300.4,-17.8,-13.2,--
IC2006                        ,5240,5249.8,5186.6,18451,1924034.272,58116,63.0,5204.4,5208.2,5216.8,-12.4,-8.6,--
IC2009                        ,5061,5061,5003.6,8582,862752.748,39520,-319.0,5017.2,5018.8,5023.8,-6.6,-5.0,--
IC2012                        ,4948,4948,4885,2149,210902.536,5437,665.0,4896.4,4900.2,4906.6,-10.2,-6.4,--
小计,,,,112486,11813881.328,188378.0,-244.0,,,,,,
IF2005                        ,3806.6,3814.4,3776.2,72238,8220331.182,81187,2009.0,3788.8,3788.8,3788.6,0.2,0.2,--
IF2006                        ,3769.8,3771,3732,13365,1503217.434,42721,-85.0,3744,3743.2,3746.2,-2.2,-3.0,--
IF2009                        ,3693,3693,3648.2,4133,454235.892,19984,363.0,3658,3657,3660.6,-2.6,-3.6,--
IF2012                        ,3655,3662.6,3622.8,919,100311.93,2100,282.0,3631.6,3632.4,3635.8,-4.2,-3.4,--
小计,,,,90655,10278096.438,145992.0,2569.0,,,,,,
IH2005                        ,2779.2,2785.2,2755.8,23608,1959525.414,29552,947.0,2764.2,2762.6,2759.8,4.4,2.8,--
IH2006                        ,2737,2740.4,2710,6837,558328.512,21615,158.0,2719,2716.6,2717.2,1.8,-0.6,--
IH2009                        ,2667,2667,2635.2,3312,263076.786,11439,191.0,2642,2641.8,2643.8,-1.8,-2.0,--
IH2012                        ,2634,2643.2,2613.8,790,62218.692,1141,125.0,2622.2,2620.6,2624.6,-2.4,-4.0,--
小计,,,,34547,2843149.404,63747.0,1421.0,,,,,,
IO2005-C-3150                 ,,,,0,0,30,0.0,635,639.8,648,-13.0,-8.2,0.9850
IO2005-C-3200                 ,588.8,594,588.8,5,29.716,12,0.0,591.2,590.4,598.8,-7.6,-8.4,0.9810
IO2005-C-3250                 ,,,,0,0,16,0.0,515.4,540.8,549.6,-34.2,-8.8,0.9770
IO2005-C-3300                 ,497.6,497.6,497.6,6,29.94,19,-3.0,497.6,491.4,500.4,-2.8,-9.0,0.9710
IO2005-C-3350                 ,445.2,450.6,435,17,75.584,30,-6.0,435,441.8,451.4,-16.4,-9.6,0.9670
IO2005-C-3400                 ,386.4,401.8,385.4,6,23.706,42,-1.0,396.8,391.8,403.4,-6.6,-11.6,0.9630
IO2005-C-3450                 ,345,349.6,340.2,8,27.75,83,-1.0,346.6,346,355.8,-9.2,-9.8,0.9310
IO2005-C-3500                 ,315.6,315.6,292.4,8,24.216,124,3.0,309.8,298,310.6,-0.8,-12.6,0.9110
IO2005-C-3550                 ,266.6,266.6,249,23,58.834,153,2.0,251.2,251.2,263,-11.8,-11.8,0.8810
IO2005-C-3600                 ,225.4,232,203,215,453.27,269,-39.0,204.6,209.4,220.2,-15.6,-10.8,0.8240
IO2005-C-3650                 ,182.8,182.8,163.4,64,111.766,250,-5.0,163.4,166,177.6,-14.2,-11.6,0.7690
IO2005-C-3700                 ,144,149.6,124.8,997,1335.31,836,31.0,128.6,128.6,139,-10.4,-10.4,0.6870
IO2005-C-3750                 ,107.4,114.4,92.8,414,426.806,854,-4.0,95,95,106,-11.0,-11.0,0.5920
IO2005-C-3800                 ,80,84.2,65.2,3272,2409.308,2551,189.0,68.8,68.8,76.4,-7.6,-7.6,0.4850
IO2005-C-3850                 ,55,59.2,44,1225,630.438,1213,-64.0,45.8,45.8,52.8,-7.0,-7.0,0.3770
IO2005-C-3900                 ,36.8,40,28.4,1202,412.476,1340,129.0,29.2,29.2,35.6,-6.4,-6.4,0.2750
IO2005-C-3950                 ,29.8,29.8,17.6,635,142.418,839,99.0,18.4,18.4,22.8,-4.4,-4.4,0.1920
IO2005-C-4000                 ,16.8,16.8,10.2,1379,188.4,2210,35.0,10.6,10.6,14.8,-4.2,-4.2,0.1250
IO2005-C-4050                 ,9.4,9.6,6,328,26.906,1092,125.0,6.2,6.2,8.6,-2.4,-2.4,0.0790
IO2005-C-4100                 ,5.2,5.8,3.6,339,17.388,1012,93.0,3.6,3.6,5,-1.4,-1.4,0.0490
IO2005-C-4150                 ,3.2,3.4,2,47,1.394,305,16.0,2,2,3.2,-1.2,-1.2,0.0290
IO2005-C-4200                 ,2.4,2.4,1.4,105,2.006,841,-1.0,1.4,1.4,2.2,-0.8,-0.8,0.0200
IO2005-C-4250                 ,1.6,1.6,1,44,0.592,317,8.0,1,.8,1.4,-0.4,-0.6,0.0130
IO2005-C-4300                 ,1,1.2,.6,53,0.548,554,22.0,.6,.6,1,-0.4,-0.4,0.0090
IO2005-C-4350                 ,1,1,.4,21,0.164,311,1.0,.4,.4,.6,-0.2,-0.2,0.0060
IO2005-C-4400                 ,.4,.4,.4,36,0.144,228,-10.0,.4,.4,.4,0.0,0.0,0.0060
IO2005-C-4450                 ,.6,.6,.4,42,0.18,152,11.0,.4,.4,.4,0.0,0.0,0.0030
IO2005-C-4500                 ,.4,.6,.4,36,0.146,215,8.0,.6,.4,.4,0.2,0.0,0.0020
IO2005-C-4550                 ,.4,.6,.4,12,0.06,234,3.0,.6,.6,.6,0.0,0.0,0.0070
IO2005-C-4600                 ,.6,.6,.2,9,0.042,549,2.0,.6,.6,.6,0.0,0.0,0.0060
