合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2103                        ,6400,6418,6296,86242,10955137.508,137938,1996.0,6320.4,6335,6444,-123.6,-109.0,--
IC2104                        ,6315.2,6360,6239,2657,334440.42,3915,938.0,6264.4,6276.6,6389.2,-124.8,-112.6,--
IC2106                        ,6191,6220.4,6101.6,15619,1922733.804,62271,1491.0,6117.2,6135.6,6243.2,-126.0,-107.6,--
IC2109                        ,6000,6032.4,5914.2,7156,853995.204,29295,822.0,5932,5946.2,6056.2,-124.2,-110.0,--
小计,,,,111674,14066306.936,233419.0,5247.0,,,,,,
IF2103                        ,5363,5408.8,5301,134897,21656381.406,152256,8389.0,5315,5339.8,5449.2,-134.2,-109.4,--
IF2104                        ,5306.8,5394.8,5291.4,3833,613890.324,4893,920.0,5305.2,5326.6,5436,-130.8,-109.4,--
IF2106                        ,5299,5348,5241,22589,3585916.434,50961,5187.0,5254,5276.4,5388.8,-134.8,-112.4,--
IF2109                        ,5227.6,5282.8,5175,5846,916795.584,14488,1757.0,5189.6,5212.6,5318.4,-128.8,-105.8,--
小计,,,,167165,26772983.748,222598.0,16253.0,,,,,,
IH2103                        ,3781.4,3814.2,3748,49336,5597102.868,53324,2940.0,3755,3769.8,3839.2,-84.2,-69.4,--
IH2104                        ,3765.2,3808.6,3744.4,923,104542.482,993,121.0,3745.8,3761.4,3832.2,-86.4,-70.8,--
IH2106                        ,3738.6,3767,3705,9135,1023620.052,20998,731.0,3706.4,3726,3789,-82.6,-63.0,--
IH2109                        ,3673,3719.2,3658.4,1562,172781.286,4050,180.0,3665.4,3677.6,3739,-73.6,-61.4,--
小计,,,,60956,6898046.688,79365.0,3972.0,,,,,,
IO2103-C-3100                 ,2277.2,2277.2,2226.2,6,135.006,104,0.0,2266.8,2237.4,2365.2,-98.4,-127.8,0.9980
IO2103-C-3200                 ,2173.8,2173.8,2173.8,1,21.738,67,0.0,2173.8,2137.6,2246.6,-72.8,-109.0,0.9970
IO2103-C-3300                 ,2074,2074,2058.2,2,41.322,62,0.0,2058.2,2037.8,2146.6,-88.4,-108.8,0.9970
IO2103-C-3400                 ,1987.8,1987.8,1931.4,3,59.85,52,0.0,1931.4,1937.8,2065.8,-134.4,-128.0,0.9970
