合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,隐含波动率(%),Delta
IC1701                        ,6224.8,6232.6,6186.4,5091,633319.912,19652,-76.0,6218,6214.4,6220.8,-2.8,-6.4,--,--
IC1702                        ,6135.6,6147.2,6107.2,242,29692.028,703,123.0,6131.8,6131.2,6133.4,-1.6,-2.2,--,--
IC1703                        ,6040.4,6069.4,6034,486,58887.112,7964,-52.0,6054.8,6057.2,6051.6,3.2,5.6,--,--
IC1706                        ,5834.8,5849.8,5812,195,22773.704,4469,28.0,5832,5838,5835,-3.0,3.0,--,--
小计,,,,6014,744672.756,32788.0,23.0,,,,,,
IF1701                        ,3289,3298.2,3267.2,7355,724166.004,28054,-39.0,3281.4,3277.4,3291.8,-10.4,-14.4,--,--
IF1702                        ,3271,3274.8,3250,221,21609.462,750,104.0,3257.4,3255.8,3269.8,-12.4,-14.0,--,--
IF1703                        ,3246.6,3252,3220.4,471,45724.704,9627,0.0,3233.6,3230.8,3247.8,-14.2,-17.0,--,--
IF1706                        ,3196,3201.4,3172.6,134,12816.402,1721,14.0,3189,3183.6,3199.4,-10.4,-15.8,--,--
小计,,,,8181,804316.572,40152.0,79.0,,,,,,
IH1701                        ,2275.2,2279.8,2260,3605,245283.21,17578,107.0,2268,2265.4,2275.8,-7.8,-10.4,--,--
IH1702                        ,2264.6,2269.8,2249.6,150,10150.506,348,43.0,2255.8,2253.4,2264.8,-9.0,-11.4,--,--
IH1703                        ,2255.6,2257.6,2239.4,329,22164.288,6041,31.0,2246,2243.2,2254.6,-8.6,-11.4,--,--
IH1706                        ,2231.8,2234.2,2218,75,5004.114,1333,-4.0,2224.2,2222.2,2233.4,-9.2,-11.2,--,--
小计,,,,4159,282602.118,25300.0,177.0,,,,,,
T1703                         ,96.105,96.73,96.01,58964,5690364.47,41648,592.0,96.635,96.535,96.19,0.445,0.345,--,--
T1706                         ,95,95.55,94.97,4960,472995.595,18140,522.0,95.495,95.365,95.135,0.360,0.230,--,--
T1709                         ,94.5,94.86,94.49,129,12223.67,961,4.0,94.81,94.735,94.5,0.31,0.235,--,--
小计,,,,64053,6175583.735,60749.0,1118.0,,,,,,
TF1703                        ,98.6,99.08,98.59,12174,1204295.25,16101,-1326.0,99.01,98.93,98.705,0.305,0.225,--,--
TF1706                        ,97.975,98.285,97.905,731,71747.38,4755,82.0,98.245,98.145,98.005,0.240,0.140,--,--
TF1709                        ,97.555,97.775,97.555,7,683.755,233,0.0,97.6,97.6,97.445,0.155,0.155,--,--
小计,,,,12912,1276726.385,21089.0,-1244.0,,,,,,
合计,,,,95319,9283901.566,180078.0,153.0,,,,,,
