合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,隐含波动率(%),Delta
IC1604                        ,5860,5945,5845.4,13715,1616039.676,22661,-182.0,5910.4,5887.2,5889.2,21.2,-2.0,--,--
IC1605                        ,5739.4,5799,5705.2,248,28514.476,420,38.0,5753.8,5738.6,5753.8,0.0,-15.2,--,--
IC1606                        ,5568,5660,5562.4,685,76820.196,4174,67.0,5620.8,5595.2,5606.2,14.6,-11.0,--,--
IC1609                        ,5216.2,5320.6,5216.2,625,65773.924,3795,47.0,5260.2,5244.8,5260.6,-0.4,-15.8,--,--
小计,,,,15273,1787148.272,31050.0,-30.0,,,,,,
IF1604                        ,3150,3178,3143.4,15121,1433304.24,34305,-13.0,3162.8,3157.2,3154.6,8.2,2.6,--,--
IF1605                        ,3106,3136.4,3101.6,291,27220.284,539,112.0,3122.4,3115.8,3116.4,6.0,-0.6,--,--
IF1606                        ,3069.8,3090,3058.2,879,81045.48,7984,62.0,3076.2,3068.2,3069.6,6.6,-1.4,--,--
IF1609                        ,2968,2994.8,2959.2,400,35684.772,4097,-70.0,2973,2968.8,2968.8,4.2,0.0,--,--
小计,,,,16691,1577254.776,46925.0,91.0,,,,,,
IH1604                        ,2126.2,2149.4,2126.2,5604,359135.784,13106,-95.0,2134.2,2133.8,2130.2,4.0,3.6,--,--
IH1605                        ,2114.8,2123.6,2107.4,123,7802.172,337,30.0,2116,2111.6,2108.6,7.4,3.0,--,--
IH1606                        ,2088.4,2100,2082.2,359,22518.624,3381,4.0,2090.8,2089,2088.6,2.2,0.4,--,--
IH1609                        ,2040.6,2047.2,2030.6,99,6052.824,1201,-10.0,2041.6,2035.2,2033,8.6,2.2,--,--
小计,,,,6185,395509.404,18025.0,-71.0,,,,,,
T1606                         ,99.775,99.88,99.6,18430,1839094.25,35316,-58.0,99.815,99.825,99.86,-0.045,-0.035,--,--
T1609                         ,99.025,99.08,98.875,940,93070.025,6259,6.0,99.045,99.055,99.08,-0.035,-0.025,--,--
T1612                         ,98.65,98.65,98.45,159,15669.96,680,110.0,98.49,98.48,98.635,-0.145,-0.155,--,--
小计,,,,19529,1947834.235,42255.0,58.0,,,,,,
TF1606                        ,100.69,100.795,100.64,10667,1074394.35,28247,662.0,100.775,100.765,100.74,0.035,0.025,--,--
TF1609                        ,100.25,100.31,100.205,469,47024.06,3022,101.0,100.29,100.29,100.285,0.005,0.005,--,--
TF1612                        ,99.94,99.99,99.89,115,11493.925,682,80.0,99.95,99.94,99.98,-0.03,-0.04,--,--
小计,,,,11251,1132912.335,31951.0,843.0,,,,,,
合计,,,,68929,6840659.022,170206.0,891.0,,,,,,
