合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,隐含波动率(%),Delta
IC1604                        ,5900.8,5963.2,5832.2,17212,2029015.768,22843,-177.0,5843.4,5889.2,5937.8,-94.4,-48.6,--,--
IC1605                        ,5788,5809.8,5692.2,271,31203.232,382,83.0,5697.2,5753.8,5794.4,-97.2,-40.6,--,--
IC1606                        ,5600,5685.6,5551,946,106380.868,4107,13.0,5560,5606.2,5672.4,-112.4,-66.2,--,--
IC1609                        ,5280,5349,5204,805,84929.844,3748,-22.0,5216.2,5260.6,5348.6,-132.4,-88.0,--,--
小计,,,,19234,2251529.712,31080.0,-103.0,,,,,,
IF1604                        ,3170,3186,3130.2,19095,1809363.066,34318,-614.0,3144.8,3154.6,3190.2,-45.4,-35.6,--,--
IF1605                        ,3136.6,3144,3096,281,26276.982,427,73.0,3097.4,3116.4,3148,-50.6,-31.6,--,--
IF1606                        ,3100.6,3106,3051,1238,114236.592,7922,-7.0,3056.8,3069.6,3112.8,-56.0,-43.2,--,--
IF1609                        ,2991,3008.6,2947.6,585,52170.15,4167,9.0,2952,2968.8,3013,-61.0,-44.2,--,--
小计,,,,21199,2002046.790,46834.0,-539.0,,,,,,
IH1604                        ,2149.8,2149.8,2095,6837,437416.746,13201,-266.0,2124,2130.2,2159,-35.0,-28.8,--,--
IH1605                        ,2125.8,2125.8,2104,172,10897.794,307,48.0,2105.6,2108.6,2138.6,-33.0,-30.0,--,--
IH1606                        ,2111.8,2111.8,2081.6,394,24716.91,3377,-15.0,2081.8,2088.6,2118.6,-36.8,-30.0,--,--
IH1609                        ,2033,2047.6,2023,149,9098.658,1211,41.0,2026.6,2033,2062.6,-36.0,-29.6,--,--
小计,,,,7552,482130.108,18096.0,-192.0,,,,,,
T1606                         ,99.675,99.915,99.655,18110,1807568.97,35374,-1426.0,99.855,99.86,99.67,0.185,0.19,--,--
T1609                         ,98.93,99.115,98.93,705,69833.78,6253,199.0,99.095,99.08,98.97,0.125,0.11,--,--
T1612                         ,98.55,98.66,98.55,58,5718.415,570,28.0,98.66,98.635,98.505,0.155,0.130,--,--
小计,,,,18873,1883121.165,42197.0,-1199.0,,,,,,
TF1606                        ,100.6,100.775,100.6,9978,1004989.455,27585,226.0,100.72,100.74,100.62,0.10,0.12,--,--
TF1609                        ,100.22,100.31,100.22,237,23768.135,2921,57.0,100.29,100.285,100.215,0.075,0.070,--,--
TF1612                        ,99.725,100.01,99.725,32,3199.285,602,27.0,100.01,99.98,99.915,0.095,0.065,--,--
小计,,,,10247,1031956.875,31108.0,310.0,,,,,,
合计,,,,77105,7650784.650,169315.0,-1723.0,,,,,,
