合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
HO2511-C-2500,null,null,null,0,0,28,0,540,541.8,543.4,-3.4,-1.6,0.9900
HO2511-C-2550,null,null,null,0,0,18,0,490,491.6,493.2,-3.2,-1.6,0.9900
HO2511-C-2600,null,null,null,0,0,23,0,419.4,441.4,443.2,-23.8,-1.8,0.9910
HO2511-C-2650,null,null,null,0,0,29,0,392,391.4,393,-1,-1.6,0.9910
HO2511-C-2700,null,null,null,0,0,107,0,344,341.4,343.2,0.8,-1.8,0.9900
HO2511-C-2750,285.8,297.2,285.8,35,102.486,443,-3,289.2,291.6,293.2,-4,-1.6,0.9870
HO2511-C-2800,242,250.2,237.8,161,390.856,302,0,243.8,241.8,243.2,0.6,-1.4,0.9810
HO2511-C-2850,193.6,199.8,189,154,297.046,251,1,190,192.4,193.2,-3.2,-0.8,0.9670
HO2511-C-2900,140,151.8,137.4,542,784.73,556,-17,140.6,142.2,145.6,-5,-3.4,0.9310
HO2511-C-2950,95.4,105.8,91.8,1184,1163.844,786,7,95.6,96,99.8,-4.2,-3.8,0.8780
HO2511-C-3000,51.4,64.2,51.4,3263,1904.292,2353,-164,55.4,55.4,58.4,-3,-3,0.7090
HO2511-C-3050,26.4,32.6,26,2724,785.186,3144,138,26.2,26.2,29.4,-3.2,-3.2,0.4590
HO2511-C-3100,11,14,10,1731,210.206,3704,178,11,11,13,-2,-2,0.2370
HO2511-C-3150,5.2,5.6,4.2,1007,48.3,2785,106,4.4,4.4,5.2,-0.8,-0.8,0.1080
HO2511-C-3200,2,2.4,1.8,432,9.34,2137,-82,2.4,2.4,2.6,-0.2,-0.2,0.0580
HO2511-C-3250,1.2,1.6,1.2,120,1.614,1093,-44,1.2,1.4,1.4,-0.2,0,0.0330
HO2511-C-3300,1,1.4,1,205,2.388,1368,-27,1.2,1.2,1,0.2,0.2,0.0260
HO2511-C-3350,0.6,1.2,0.6,180,1.926,1005,-29,1,1,1,0,0,0.0210
HO2511-C-3400,0.6,1,0.6,135,1.058,725,51,1,0.8,0.6,0.4,0.2,0.0160
HO2511-P-2500,0.4,0.6,0.4,28,0.114,368,-10,0.6,0.6,0.4,0.2,0.2,-0.0070
HO2511-P-2550,0.6,0.6,0.6,4,0.024,266,1,0.6,0.6,0.4,0.2,0.2,-0.0040
HO2511-P-2600,0.6,0.8,0.6,28,0.152,529,0,0.8,0.6,0.2,0.6,0.4,-0.0090
HO2511-P-2650,0.6,0.8,0.6,82,0.476,786,0,0.8,0.6,0.4,0.4,0.2,-0.0110
HO2511-P-2700,0.6,0.8,0.6,112,0.652,491,-5,0.8,0.8,0.4,0.4,0.4,-0.0140
HO2511-P-2750,0.6,0.8,0.6,64,0.47,505,-1,0.8,0.8,0.4,0.4,0.4,-0.0150
HO2511-P-2800,0.8,1.2,0.8,100,0.936,813,-21,1.2,1,0.6,0.6,0.4,-0.0230
HO2511-P-2850,1.2,1.6,1.2,397,5.47,962,-132,1.6,1.6,1,0.6,0.6,-0.0360
