合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,隐含波动率(%),Delta
IC1512                        ,7231,7280.4,7151,8429,1216991.808,15264,-111.0,7212,7196.8,7223.2,-11.2,-26.4,--,--
IC1601                        ,6930,7002,6882,703,97690.904,1831,277.0,6949.2,6928.6,6959.8,-10.6,-31.2,--,--
IC1603                        ,6543,6599.8,6492,267,34955.544,1636,56.0,6524.6,6522.4,6560.6,-36.0,-38.2,--,--
IC1606                        ,6140.2,6200.2,6100,56,6876.568,458,23.0,6126.4,6115.4,6150.4,-24.0,-35.0,--,--
小计,,,,9455,1356514.824,19189.0,245.0,,,,,,
IF1512                        ,3571.6,3626.6,3570.6,14741,1589292.078,33226,-994.0,3593.2,3590.8,3573.6,19.6,17.2,--,--
IF1601                        ,3499.6,3555.2,3499.6,1319,139402.344,3609,560.0,3523.8,3520.4,3502,21.8,18.4,--,--
IF1603                        ,3400,3452,3383,854,87418.008,3741,260.0,3401,3398,3404.8,-3.8,-6.8,--,--
IF1606                        ,3308.2,3345.6,3295,111,11030.118,867,19.0,3308.8,3305.2,3308.2,0.6,-3.0,--,--
小计,,,,17025,1827142.548,41443.0,-155.0,,,,,,
IH1512                        ,2331.6,2373.8,2330.4,5627,397157.658,11890,-487.0,2352,2350,2338,14.0,12.0,--,--
IH1601                        ,2300.2,2337.6,2299,647,45013.032,1655,351.0,2319.2,2315.8,2303,16.2,12.8,--,--
IH1603                        ,2257,2287,2257,330,22478.514,2610,99.0,2268.4,2265.2,2261.4,7.0,3.8,--,--
IH1606                        ,2184,2251.6,2183.6,42,2811.036,506,20.0,2230,2230,2225.8,4.2,4.2,--,--
小计,,,,6646,467460.240,16661.0,-17.0,,,,,,
T1512                         ,,,,0,0,584,-80.0,99.2,99.475,99.435,-0.235,0.040,--,--
T1603                         ,99.205,99.28,99.01,16204,1606311.545,23694,148.0,99.17,99.18,99.14,0.03,0.04,--,--
T1606                         ,99.145,99.145,98.925,359,35547.665,2224,147.0,99.05,99.07,99.005,0.045,0.065,--,--
小计,,,,16563,1641859.210,26502.0,215.0,,,,,,
TF1512                        ,,,,0,0,139,0.0,100.5,100.62,100.61,-0.11,0.01,--,--
TF1603                        ,100.25,100.315,100.11,27283,2733623.495,20630,-457.0,100.22,100.215,100.205,0.015,0.010,--,--
TF1606                        ,100.09,100.1,99.965,273,27305.77,2387,115.0,100.04,100.03,100.02,0.02,0.01,--,--
小计,,,,27556,2760929.265,23156.0,-342.0,,,,,,
合计,,,,77245,8053906.087,126951.0,-54.0,,,,,,
