合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,隐含波动率(%),Delta
IC1512                        ,7143.2,7293.2,6951,12101,1719963.256,15847,427.0,7280.2,7214,7116.4,163.8,97.6,--,--
IC1601                        ,6916.8,7054,6711.2,481,66024.02,1010,128.0,7054,6967,6889,165.0,78.0,--,--
IC1603                        ,6560,6704,6355.2,354,46249.088,1484,53.0,6702,6619.2,6530.4,171.6,88.8,--,--
IC1606                        ,6138.8,6299,5936.4,95,11653.96,374,33.0,6299,6224.6,6150.8,148.2,73.8,--,--
小计,,,,13031,1843890.324,18715.0,641.0,,,,,,
IF1512                        ,3530.2,3693,3504.8,21374,2298127.302,36302,-554.0,3692,3658.4,3514.4,177.6,144.0,--,--
IF1601                        ,3477.8,3618.2,3433,891,93779.472,1667,225.0,3618,3585.4,3444,174.0,141.4,--,--
IF1603                        ,3337.6,3518,3328.6,978,99873.804,3216,124.0,3517,3476.8,3337.8,179.2,139.0,--,--
IF1606                        ,3242.6,3426.6,3241,139,13817.694,799,4.0,3426.6,3379,3251.4,175.2,127.6,--,--
小计,,,,23382,2505598.272,41984.0,-201.0,,,,,,
IH1512                        ,2324.4,2451.8,2319,8925,636422.85,13794,-286.0,2448,2429,2320,128.0,109.0,--,--
IH1601                        ,2298.4,2423.6,2290.4,320,22559.958,852,104.0,2418.4,2397.2,2292.4,126.0,104.8,--,--
IH1603                        ,2262.2,2389.2,2254,586,40544.274,1963,155.0,2389,2364.2,2256.2,132.8,108.0,--,--
IH1606                        ,2252.2,2360,2230.2,98,6721.608,408,40.0,2359.2,2334.4,2231,128.2,103.4,--,--
小计,,,,9929,706248.690,17017.0,13.0,,,,,,
T1512                         ,98.46,99.3,98.44,80,7903.4,714,-40.0,98.94,99.08,99.255,-0.315,-0.175,--,--
T1603                         ,98.795,99.095,98.685,19033,1882462.76,22496,-811.0,98.83,98.835,98.73,0.10,0.105,--,--
T1606                         ,98.75,98.955,98.615,128,12645.865,1804,44.0,98.74,98.725,98.645,0.095,0.080,--,--
小计,,,,19241,1903012.025,25014.0,-807.0,,,,,,
TF1512                        ,,,,0,0,622,-69.0,100.595,100.44,100.395,0.200,0.045,--,--
TF1603                        ,99.98,100.185,99.95,37438,3746321.95,20117,584.0,100.02,100.015,99.97,0.05,0.045,--,--
TF1606                        ,99.9,100.065,99.86,137,13693.875,1975,46.0,99.89,99.885,99.835,0.055,0.050,--,--
小计,,,,37575,3760015.825,22714.0,561.0,,,,,,
合计,,,,103158,10718765.136,125444.0,207.0,,,,,,
