合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2105                        ,6436.2,6450,6385,50661,6501433.076,75251,-4783.0,6413.2,6414.6,6420.6,-7.4,-6.0,--
IC2106                        ,6375,6386,6326,16739,2127644.336,88137,-665.0,6354,6354.8,6359,-5.0,-4.2,--
IC2109                        ,6198.8,6219.8,6166.8,8161,1010664.528,68403,-491.0,6195.8,6194.8,6195.6,0.2,-0.8,--
IC2112                        ,6052.4,6075.8,6019,3505,423730.936,10619,582.0,6050,6047.2,6050,0.0,-2.8,--
小计,,,,79066,10063472.876,242410.0,-5357.0,,,,,,
IF2105                        ,5064,5075.8,5027,81161,12295860.33,88251,-7743.0,5059.2,5061.8,5057.6,1.6,4.2,--
IF2106                        ,5011.4,5035,4988.6,21993,3305848.698,84044,-2590.0,5019,5021.8,5019,0.0,2.8,--
IF2109                        ,4903,4931.2,4887.4,6511,958559.676,34797,-56.0,4917.8,4919.2,4919.2,-1.4,0.0,--
IF2112                        ,4865,4876.4,4836.2,1007,146600.442,3494,50.0,4866.8,4865,4865,1.8,0.0,--
小计,,,,110672,16706869.146,210586.0,-10339.0,,,,,,
IH2105                        ,3462.2,3475,3441,29830,3092952.48,35462,-4330.0,3466.8,3465.2,3459.4,7.4,5.8,--
IH2106                        ,3421,3438.6,3405.6,7528,772741.032,31122,-1154.0,3430.2,3430.2,3424.6,5.6,5.6,--
IH2109                        ,3348.4,3364.8,3333,2119,212763.87,9960,-440.0,3355.8,3356.8,3354.6,1.2,2.2,--
IH2112                        ,3318,3328,3300,271,26945.874,853,-44.0,3325.8,3323.6,3324,1.8,-0.4,--
小计,,,,39748,4105403.256,77397.0,-5968.0,,,,,,
IO2105-C-4400                 ,,,,0,0,26,0.0,735.8,662.2,658,77.8,4.2,0.9860
IO2105-C-4450                 ,596.8,605,596.8,2,12.018,41,1.0,605,612.4,608.6,-3.6,3.8,0.9840
IO2105-C-4500                 ,547.4,559.6,544.6,28,154.924,37,3.0,559.4,563.8,559.4,0.0,4.4,0.9740
IO2105-C-4550                 ,483.6,495.8,483.6,3,14.746,35,1.0,495.8,514.6,510.6,-14.8,4.0,0.9680
IO2105-C-4600                 ,452.4,475,437.2,23,104.118,100,2.0,461,466,462.2,-1.2,3.8,0.9560
IO2105-C-4650                 ,405,421.6,393,40,161.15,72,-9.0,421.6,418,414.4,7.2,3.6,0.9420
IO2105-C-4700                 ,358.6,374,341,28,99.444,178,2.0,371,371.2,367.6,3.4,3.6,0.9190
IO2105-C-4750                 ,308,334.6,299,131,408.83,168,10.0,325,325,322.2,2.8,2.8,0.8930
