合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
HO2601-C-2650,373.8,379,373.8,5,18.454,29,-1,379,371.2,357.6,21.4,13.6,0.9700
HO2601-C-2700,null,null,null,0,0,30,0,308.2,321.4,308.2,0,13.2,0.9780
HO2601-C-2750,272.6,273.8,269.6,25,67.288,53,-16,269.6,270.4,258.8,10.8,11.6,0.9720
HO2601-C-2800,220,230,219.4,90,199.766,174,-5,221,221,211.8,9.2,9.2,0.9610
HO2601-C-2850,175,182.2,170.6,63,110.666,251,-23,174.4,174.4,163.4,11,11,0.9110
HO2601-C-2900,120,135.8,120,296,381.372,774,45,127.8,127.8,118,9.8,9.8,0.8550
HO2601-C-2950,77.4,92,77.4,473,405.208,751,-51,84.4,85.2,77.4,7,7.8,0.7500
HO2601-C-3000,49.8,55,46.8,2443,1233.936,2030,-65,48.8,48.8,44.4,4.4,4.4,0.5850
HO2601-C-3050,27.2,29,24,1848,485.86,1983,290,25.4,25.4,24,1.4,1.4,0.3820
HO2601-C-3100,12.8,14,11.2,980,124.526,1860,208,11.8,12,12.2,-0.4,-0.2,0.2150
HO2601-C-3150,7.4,7.4,5.8,531,35.702,1341,182,6.2,6.2,6,0.2,0.2,0.1190
HO2601-C-3200,4.2,4.6,3.4,263,10.366,1308,163,3.4,3.6,3.6,-0.2,0,0.0700
HO2601-C-3250,2.8,2.8,2.2,182,4.83,690,121,2.6,2.6,2.6,0,0,0.0480
HO2601-C-3300,2.4,2.4,2.2,72,1.712,610,63,2.4,2.2,2,0.4,0.2,0.0390
HO2601-C-3350,2,2.4,2,82,1.72,592,71,2.4,2,1.6,0.8,0.4,0.0330
HO2601-C-3400,2.2,2.4,2,154,3.34,1857,58,2,2,1.6,0.4,0.4,0.0290
HO2601-P-2650,1.2,1.2,1.2,37,0.444,458,15,1.2,1,1.2,0,-0.2,-0.0160
HO2601-P-2700,1.6,1.6,1.4,8,0.118,601,6,1.4,1.2,1.4,0,-0.2,-0.0210
HO2601-P-2750,1.6,1.6,1.4,74,1.178,541,-48,1.4,1.4,1.8,-0.4,-0.4,-0.0260
HO2601-P-2800,3.2,3.2,2.4,290,8.242,822,95,2.8,2.8,3.4,-0.6,-0.6,-0.0480
HO2601-P-2850,4.6,4.8,3.8,247,10.646,1019,67,4.2,4.2,5.4,-1.2,-1.2,-0.0750
HO2601-P-2900,9.8,9.8,7,865,68.464,1184,199,7.8,7.8,10.4,-2.6,-2.6,-0.1350
HO2601-P-2950,15,18,13.4,1142,170.512,1150,184,15,15,20.2,-5.2,-5.2,-0.2420
HO2601-P-3000,32,33.2,26.2,1788,519.974,1693,390,30,30,37.8,-7.8,-7.8,-0.4150
HO2601-P-3050,60,60,49.6,1174,637.576,542,72,55.2,55.2,67.6,-12.4,-12.4,-0.6210
HO2601-P-3100,93.4,97.4,84.6,218,198.332,273,18,93,91.4,104.4,-11.4,-13,-0.7950
HO2601-P-3150,137,140.4,128,213,291.008,164,10,136.4,136.4,149.2,-12.8,-12.8,-0.8850
HO2601-P-3200,183.6,187.8,176.6,48,90.55,71,-2,183,183,201.8,-18.8,-18.8,-0.9460
HO2601-P-3250,233.6,233.6,233.6,1,2.336,31,1,233.6,232,250.6,-17,-18.6,-0.9670
HO2601-P-3300,281.8,284,278.8,22,62.408,23,4,278.8,280.8,300.2,-21.4,-19.4,-0.9890
HO2601-P-3350,null,null,null,0,0,44,0,367.4,332.4,350,17.4,-17.6,-0.9680
HO2601-P-3400,380.6,380.6,380.6,5,19.422,156,1,380.6,382.4,400.2,-19.6,-17.8,-0.9690
HO2602-C-2650,null,null,null,0,0,1,0,353.2,368.6,360.2,-7,8.4,0.9700
HO2602-C-2700,null,null,null,0,0,0,0,267.4,323.4,312,-44.6,11.4,0.9300
HO2602-C-2750,null,null,null,0,0,5,0,261.2,274.8,264.8,-3.6,10,0.9140
HO2602-C-2800,null,null,null,0,0,7,0,211.8,228.2,221.6,-9.8,6.6,0.8810
HO2602-C-2850,null,null,null,0,0,27,0,176,183.6,178.4,-2.4,5.2,0.8310
HO2602-C-2900,140,147.8,139.8,11,15.592,21,2,139.8,145.2,138.8,1,6.4,0.7490
HO2602-C-2950,111,111,107,3,3.26,31,1,107,107.6,102.2,4.8,5.4,0.6600
HO2602-C-3000,80.2,81.2,74.2,34,26.072,66,11,76.2,76.4,72.6,3.6,3.8,0.5510
HO2602-C-3050,54.4,56.2,50.6,28,15.202,58,6,52.2,52.8,50.8,1.4,2,0.4340
HO2602-C-3100,38,41.2,36,68,25.344,114,46,36,36.6,36,0,0.6,0.3290
HO2602-C-3150,26.2,26.6,23.6,35,8.944,125,33,24.8,24,25.8,-1,-1.8,0.2390
HO2602-C-3200,19.4,19.4,18,6,1.108,63,4,18,17.4,18.4,-0.4,-1,0.1780
HO2602-C-3250,14.2,14.2,12.6,9,1.17,214,3,13,13,14.4,-1.4,-1.4,0.1340
HO2602-C-3300,12,12,8.6,123,12.522,200,77,9.2,9.2,11,-1.8,-1.8,0.0980
HO2602-C-3350,8.4,8.4,6.6,145,11.348,118,56,6.8,6.8,8.8,-2,-2,0.0740
HO2602-P-2650,4.2,4.2,2.4,25,0.792,106,14,2.4,2.4,4.6,-2.2,-2.2,-0.0300
HO2602-P-2700,5.2,5.2,3.4,87,4.046,148,23,3.4,3.4,6,-2.6,-2.6,-0.0420
HO2602-P-2750,7.8,7.8,5.4,51,3.308,60,2,5.8,5.4,8.6,-2.8,-3.2,-0.0650
HO2602-P-2800,13,13.2,8.6,89,8.906,201,54,8.8,8.6,12.8,-4,-4.2,-0.0990
HO2602-P-2850,17,17,13.2,42,6.154,140,6,13.2,13.6,19,-5.8,-5.4,-0.1500
HO2602-P-2900,24,24.2,21.8,64,15.446,99,27,21.8,22.6,29.4,-7.6,-6.8,-0.2270
HO2602-P-2950,37.8,37.8,34.8,35,12.936,78,2,35.4,36,43.2,-7.8,-7.2,-0.3270
HO2602-P-3000,57,58,53,45,24.8,64,24,55,55.8,65.6,-10.6,-9.8,-0.4450
HO2602-P-3050,82,82.8,80,26,22.024,24,1,81,82.2,94.2,-13.2,-12,-0.5670
HO2602-P-3100,112,115.6,111.8,9,10.202,17,9,112,115.2,128.8,-16.8,-13.6,-0.6790
HO2602-P-3150,153.6,154.2,153.6,3,4.614,9,3,154.2,153.6,168.2,-14,-14.6,-0.7710
HO2602-P-3200,193.6,193.6,193.6,4,8.092,10,0,193.6,195.8,211,-17.4,-15.2,-0.8400
HO2602-P-3250,null,null,null,0,0,2,0,286.8,240.8,256.4,30.4,-15.6,-0.8910
HO2602-P-3300,287.8,287.8,283,3,8.728,3,0,283,287.6,302,-19,-14.4,-0.9240
HO2602-P-3350,null,null,null,0,0,0,0,360.2,334.6,349.4,10.8,-14.8,-0.9560
HO2603-C-2250,764.2,778.8,764.2,7,53.958,37,-1,770,769.4,753.6,16.4,15.8,0.9770
HO2603-C-2300,null,null,null,0,0,56,0,701.8,719.8,704,-2.2,15.8,0.9750
HO2603-C-2350,null,null,null,0,0,33,0,639.2,670.2,658.4,-19.2,11.8,0.9720
HO2603-C-2400,629.4,629.4,629.4,2,12.588,52,2,629.4,621,609.2,20.2,11.8,0.9680
HO2603-C-2450,580,580,580,2,11.6,49,2,580,571.4,559.8,20.2,11.6,0.9640
HO2603-C-2500,526,532.2,525.2,9,47.144,109,3,532.2,522.4,510.8,21.4,11.6,0.9580
HO2603-C-2600,433.2,433.6,433.2,6,25.406,75,0,433.6,424.8,413.4,20.2,11.4,0.9390
HO2603-C-2700,338.6,339.2,331,7,23.37,152,-5,331,329.6,319.4,11.6,10.2,0.9040
HO2603-C-2750,291.8,291.8,286,4,11.556,2,2,286,283.6,274.2,11.8,9.4,0.8750
HO2603-C-2800,235.2,237.2,235.2,2,4.724,359,-2,237.2,239,228.8,8.4,10.2,0.8360
HO2603-C-2850,202.2,202.2,202,3,6.062,3,3,202,197.4,190.6,11.4,6.8,0.7830
HO2603-C-2900,162,168,155.8,65,106.172,265,-2,155.8,159,152.6,3.2,6.4,0.7160
HO2603-C-2950,132.4,132.4,125.8,5,6.342,1,1,127.4,125.4,122.8,4.6,2.6,0.6350
HO2603-C-3000,101.8,103.8,95.6,54,53.356,514,-5,98.8,96.8,92.4,6.4,4.4,0.5470
HO2603-C-3050,81.8,81.8,74.4,29,22.46,17,17,74.4,75.8,74.4,0,1.4,0.4590
HO2603-C-3100,59.4,61.2,57.6,10,5.934,232,-4,57.6,57.2,55.6,2,1.6,0.3760
HO2603-C-3150,45.8,47.6,44.8,23,10.718,22,22,44.8,44.8,45.2,-0.4,-0.4,0.3070
HO2603-C-3200,35.8,38.2,34.8,55,20.338,406,32,35.8,35.4,35,0.8,0.4,0.2500
HO2603-C-3250,29.8,29.8,28.8,19,5.586,19,19,28.8,29,29.2,-0.4,-0.2,0.2070
HO2603-C-3300,23.8,26.2,23.8,91,23.216,1275,81,24,23.4,23.4,0.6,0,0.1700
HO2603-C-3350,20,20,19.8,7,1.394,7,7,19.8,19.4,19.4,0.4,0,0.1410
HO2603-C-3400,16.4,19,15.2,532,92.5,1474,271,16.4,16.4,15.6,0.8,0.8,0.1190
HO2603-P-2250,1.4,1.6,1.4,44,0.628,330,41,1.4,1.4,1.4,0,0,-0.0100
HO2603-P-2300,2,2,2,10,0.2,243,10,2,1.8,1.6,0.4,0.2,-0.0140
HO2603-P-2350,null,null,null,0,0,118,0,2,2,1.8,0.2,0.2,-0.0150
HO2603-P-2400,null,null,null,0,0,222,0,2,2.2,2.2,-0.2,0,-0.0180
HO2603-P-2450,null,null,null,0,0,77,0,2.2,2.4,2.4,-0.2,0,-0.0210
HO2603-P-2500,null,null,null,0,0,163,0,2.8,3,3.2,-0.4,-0.2,-0.0260
HO2603-P-2600,5,5.4,4.6,119,5.85,167,-67,5,4.8,5.4,-0.4,-0.6,-0.0420
HO2603-P-2700,10,10,8.6,72,6.712,330,-40,8.6,8.6,10.4,-1.8,-1.8,-0.0760
