合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
HO2601-C-2650,373.8,373.8,373.8,1,3.738,29,0,373.8,375.8,371.2,2.6,4.6,0.9670
HO2601-C-2700,321.6,321.6,321.6,3,9.644,29,-1,321.6,326.2,321.4,0.2,4.8,0.9600
HO2601-C-2750,276.2,276.8,275.2,5,13.8,58,5,275.2,276.6,270.4,4.8,6.2,0.9520
HO2601-C-2800,228,240,222.2,55,125.304,178,4,227.8,227.8,221,6.8,6.8,0.9330
HO2601-C-2850,180.4,188.8,174.8,69,126.128,232,-19,180.2,179.4,174.4,5.8,5,0.9050
HO2601-C-2900,130.4,145,125.4,738,995.892,734,-40,132.6,132.6,127.8,4.8,4.8,0.8530
HO2601-C-2950,87.4,99.8,82.2,956,871.024,640,-111,88.8,88.4,85.2,3.6,3.2,0.7620
HO2601-C-3000,50.4,60.4,46.8,2868,1531.444,1848,-182,50.6,50.6,48.8,1.8,1.8,0.6030
HO2601-C-3050,26.8,31.6,23.2,2360,637.746,2273,290,25.8,25.8,25.4,0.4,0.4,0.3950
HO2601-C-3100,15,15.4,10.6,1777,215.904,2319,459,11.6,11.6,12,-0.4,-0.4,0.2170
HO2601-C-3150,6.6,7.4,5.4,617,38.314,1511,170,6.2,6.2,6.2,0,0,0.1220
HO2601-C-3200,3.8,4.4,3,532,20.104,1376,68,3.4,3.4,3.6,-0.2,-0.2,0.0700
HO2601-C-3250,2.6,3,2.2,155,3.964,674,-16,2.6,2.6,2.6,0,0,0.0490
HO2601-C-3300,2.6,2.6,2.2,31,0.744,608,-2,2.4,2.4,2.2,0.2,0.2,0.0400
HO2601-C-3350,2,2.4,1.8,58,1.168,624,32,2,2,2,0,0,0.0330
HO2601-C-3400,2.2,2.6,1.8,212,4.82,1898,41,2.2,2,2,0.2,0,0.0300
HO2601-P-2650,1,1.2,1,71,0.74,454,-4,1,1,1,0,0,-0.0150
HO2601-P-2700,1.2,1.2,1.2,75,0.9,582,-19,1.2,1,1.2,0,-0.2,-0.0180
HO2601-P-2750,1.4,1.4,1.2,42,0.568,528,-13,1.2,1.2,1.4,-0.2,-0.2,-0.0230
HO2601-P-2800,2.6,2.6,2.2,227,5.548,892,70,2.4,2.4,2.8,-0.4,-0.4,-0.0420
