date,open,high,low,close
2015-02-04,6665.88,6692.32,6645.19,6653.34
2015-02-05,6685.76,6729.51,6649.22,6654.08
2015-02-06,6637.54,6658.95,6503.59,6526.95
2015-02-09,6508.38,6541.72,6458.18,6474.82
2015-02-10,6468.52,6556.07,6458.43,6555.82
2015-02-11,6563.87,6645.98,6563.73,6645.51
2015-02-12,6652.56,6707.65,6652.47,6703.82
2015-02-13,6732.30,6824.59,6731.72,6815.85
2015-02-16,6831.26,6965.46,6831.09,6965.30
2015-02-17,6987.39,7020.20,6948.22,7020.05
2015-02-25,7037.96,7060.07,6984.17,7004.67
2015-02-26,7001.18,7045.53,6967.94,7045.27
2015-02-27,7045.79,7142.26,7042.14,7141.89
2015-03-02,7187.53,7317.87,7172.75,7317.68
2015-03-03,7306.44,7386.82,7272.46,7282.11
2015-03-04,7277.54,7411.27,7277.54,7411.03
2015-03-05,7417.53,7451.24,7375.11,7450.91
2015-03-06,7454.92,7467.43,7330.45,7338.40
2015-03-09,7314.93,7450.82,7284.73,7450.82
2015-03-10,7460.61,7577.37,7458.68,7566.48
2015-03-11,7573.26,7573.75,7538.49,7566.31
2015-03-12,7566.49,7592.53,7455.08,7514.45
2015-03-13,7530.21,7649.76,7530.21,7649.35
2015-03-16,7707.40,7903.62,7706.95,7903.36
2015-03-17,7946.13,8031.47,7896.75,7993.24
2015-03-18,7992.92,8150.96,7968.12,8150.95
2015-03-19,8149.48,8217.38,8103.79,8216.62
2015-03-20,8216.30,8336.83,8213.72,8318.83
2015-03-23,8360.92,8560.77,8360.92,8560.44
2015-03-24,8593.78,8665.25,8319.36,8655.38
2015-03-25,8662.77,8834.25,8604.24,8784.91
2015-03-26,8730.36,8786.74,8523.36,8611.86
2015-03-27,8586.40,8715.29,8578.53,8710.29
2015-03-30,8721.21,8758.75,8663.83,8719.22
2015-03-31,8734.95,8859.42,8676.63,8780.74
2015-04-01,8785.13,9015.02,8782.13,9008.20
2015-04-02,9061.50,9238.35,9061.50,9238.05
2015-04-03,9204.84,9422.84,9159.57,9419.20
2015-04-07,9457.74,9600.83,9457.65,9600.72
2015-04-08,9625.21,9628.23,9264.54,9455.59
2015-04-09,9446.68,9446.68,8988.71,9369.66
2015-04-10,9325.42,9621.50,9276.95,9600.40
2015-04-13,9652.53,9838.88,9616.40,9813.60
2015-04-14,9830.53,9926.39,9741.70,9830.06
2015-04-15,9800.64,9800.64,9434.62,9441.19
2015-04-16,9319.96,9654.16,9209.41,9541.77
2015-04-17,9612.73,9663.94,9526.09,9567.70
2015-04-20,9541.26,9591.22,9317.30,9353.61
2015-04-21,9364.31,9716.61,9362.87,9716.35
2015-04-22,9798.16,9995.60,9798.16,9995.26
2015-04-23,10035.43,10157.04,9977.37,10105.27
2015-04-24,9990.34,10153.96,9909.48,10123.91
2015-04-27,10202.03,10297.10,10093.25,10174.90
2015-04-28,10184.27,10184.27,9744.38,9847.89
2015-04-29,9817.45,10111.91,9792.64,10107.40
2015-04-30,10156.36,10298.49,10155.19,10180.49
2015-05-04,10206.21,10281.71,10085.33,10270.13
2015-05-05,10273.57,10286.56,9950.57,10007.27
2015-05-06,10032.05,10264.65,9913.61,9973.99
2015-05-07,9934.94,9989.86,9789.18,9806.51
2015-05-08,9913.85,10274.58,9913.85,10274.38
2015-05-11,10424.97,10772.06,10386.63,10771.62
2015-05-12,10871.48,11051.87,10782.20,11051.43
2015-05-13,10969.33,11259.27,10834.99,11137.30
2015-05-14,11158.42,11272.84,11093.57,11211.10
2015-05-15,11165.97,11316.89,11000.63,11217.93
2015-05-18,11234.72,11557.17,11222.20,11542.28
2015-05-19,11624.30,11837.65,11525.34,11831.36
2015-05-20,11912.38,12321.41,11909.24,12132.37
2015-05-21,12214.48,12586.64,12213.73,12586.06
2015-05-22,12782.06,12848.23,12386.94,12687.29
2015-05-25,12513.18,12894.44,12408.10,12877.87
2015-05-26,12962.67,13402.18,12960.29,13401.31
2015-05-27,13484.77,13642.14,13174.12,13582.55
2015-05-28,13610.78,13806.21,12816.46,12818.99
2015-05-29,12775.09,13250.95,12237.60,13027.21
2015-06-01,13146.12,13691.60,13146.07,13691.17
2015-06-02,13805.72,14277.33,13763.64,14276.32
2015-06-03,14381.02,14461.30,13928.16,14356.60
2015-06-04,14366.78,14424.36,13459.88,14308.65
2015-06-05,14513.11,14656.25,14174.18,14465.75
2015-06-08,14445.11,14445.11,13967.37,14099.73
2015-06-09,14018.54,14217.85,13899.36,14106.23
2015-06-10,14047.11,14596.06,13918.59,14461.81
2015-06-11,14486.94,14769.59,14478.84,14768.88
2015-06-12,14844.62,15086.44,14825.28,15006.34
2015-06-15,15050.58,15076.49,14675.21,14707.78
2015-06-16,14514.85,14514.85,13981.68,14102.22
2015-06-17,14061.98,14446.51,13603.85,14407.31
2015-06-18,14392.32,14499.87,13894.26,13934.22
2015-06-19,13564.22,13688.94,12999.07,13024.72
2015-06-23,12955.75,13131.65,12168.35,13047.02
2015-06-24,13176.06,13382.76,12935.57,13313.80
2015-06-25,13357.22,13361.77,12585.36,12760.48
2015-06-26,12309.80,12311.04,11710.78,11730.75
2015-06-29,11923.42,11933.72,10787.16,10906.04
2015-06-30,10543.23,11389.19,10110.66,11381.47
2015-07-01,11264.87,11641.03,10685.37,10734.01
2015-07-02,10626.73,10696.42,9959.56,10002.36
2015-07-03,9545.27,10055.57,9282.59,9358.73
2015-07-06,9943.96,9943.96,8755.04,8858.91
2015-07-07,8517.29,8528.49,8352.94,8356.13
2015-07-08,8057.11,8128.54,8056.46,8114.60
2015-07-09,7951.43,8349.73,7951.43,8348.88
2015-07-10,8488.35,8621.39,8478.26,8620.27
2015-07-13,8930.79,9034.35,8879.57,9032.56
2015-07-14,9311.51,9501.08,9236.84,9338.17
2015-07-15,9424.22,9424.22,8918.93,8942.91
2015-07-16,8615.93,9241.73,8470.13,9041.23
2015-07-17,9087.16,9588.17,9078.86,9541.26
2015-07-20,9657.62,9940.92,9579.16,9839.92
2015-07-21,9762.60,10139.15,9652.93,10062.89
2015-07-22,10082.96,10270.11,9923.16,10228.86
2015-07-23,10251.56,10585.68,10197.66,10553.22
2015-07-24,10579.16,10782.59,10351.93,10449.75
2015-07-27,10235.63,10556.48,9716.97,9719.55
2015-07-28,9125.96,9769.62,9036.62,9284.54
2015-07-29,9435.39,9727.53,9019.91,9727.23
2015-07-30,9679.10,9910.54,9422.05,9460.73
2015-07-31,9283.38,9512.49,9081.72,9223.64
2015-08-03,9076.07,9109.28,8656.51,8723.59
2015-08-04,8720.24,9265.35,8720.24,9265.22
2015-08-05,9285.30,9465.77,9131.80,9240.89
2015-08-06,9025.67,9331.65,8996.41,9229.35
2015-08-07,9321.98,9585.51,9319.25,9585.14
2015-08-10,9704.08,10133.76,9680.44,10077.94
2015-08-11,10093.88,10300.82,10050.24,10153.71
2015-08-12,10053.47,10227.34,10003.36,10005.93
2015-08-13,9946.41,10309.77,9893.16,10308.79
2015-08-14,10400.50,10505.92,10295.34,10377.98
2015-08-17,10339.26,10563.52,10267.23,10563.13
2015-08-18,10582.23,10603.36,9781.75,9806.70
2015-08-19,9442.91,10118.27,9224.17,10057.84
2015-08-20,9947.82,10149.46,9734.62,9739.92
2015-08-21,9531.92,9661.60,9159.43,9208.15
2015-08-24,8782.49,8833.71,8505.74,8506.72
2015-08-25,7889.78,8073.07,7878.49,7882.11
2015-08-26,7836.28,8103.10,7457.89,7543.78
2015-08-27,7666.51,7794.85,7370.21,7793.54
2015-08-28,7912.79,8271.60,7861.96,8270.96
2015-08-31,8222.53,8222.53,7950.10,7950.46
2015-09-01,7848.66,7848.66,7433.89,7441.34
2015-09-02,7072.79,7619.51,7057.55,7129.97
2015-09-07,7243.44,7465.77,7219.47,7291.47
2015-09-08,7247.57,7660.61,7204.36,7651.50
2015-09-09,7716.55,7980.59,7697.81,7956.73
2015-09-10,7831.50,7999.54,7798.75,7843.00
2015-09-11,7826.74,7975.51,7808.48,7952.14
2015-09-14,7997.34,8022.06,7391.90,7412.30
2015-09-15,7183.33,7352.00,7008.99,7034.90
2015-09-16,7062.84,7517.62,7049.42,7500.61
2015-09-17,7516.36,7771.46,7428.57,7428.64
2015-09-18,7484.28,7599.36,7386.12,7556.20
2015-09-21,7453.17,7850.81,7430.94,7847.89
2015-09-22,7868.64,7974.88,7765.78,7880.84
2015-09-23,7734.28,7924.52,7716.13,7824.07
2015-09-24,7856.02,7951.79,7814.34,7928.83
2015-09-25,7877.93,7934.52,7585.15,7640.17
2015-09-28,7643.16,7841.22,7536.82,7839.62
2015-09-29,7702.65,7824.23,7658.20,7720.68
2015-09-30,7753.35,7794.64,7642.70,7727.51
2015-10-08,7961.00,8099.15,7902.55,8056.28
2015-10-09,8045.77,8213.56,8028.61,8180.40
2015-10-12,8226.55,8590.91,8225.24,8522.63
2015-10-13,8447.74,8672.87,8420.64,8651.05
2015-10-14,8610.35,8682.82,8515.65,8534.73
2015-10-15,8476.31,8808.90,8476.31,8808.47
2015-10-16,8866.79,8948.62,8742.43,8943.02
2015-10-19,8961.66,9008.61,8806.43,8935.39
2015-10-20,8915.87,9117.31,8891.94,9116.54
2015-10-21,9116.48,9157.92,8515.14,8541.61
2015-10-22,8531.69,8901.22,8525.98,8894.76
2015-10-23,8977.88,9220.98,8942.33,9182.55
2015-10-26,9296.19,9347.64,9126.58,9262.89
2015-10-27,9183.79,9398.73,8882.22,9345.97
2015-10-28,9277.73,9406.35,9091.56,9131.87
2015-10-29,9197.47,9320.23,9058.94,9214.59
2015-10-30,9183.49,9332.91,9031.78,9188.27
2015-11-02,8946.88,9236.42,8915.77,8944.68
2015-11-03,8963.77,9033.58,8837.31,8924.42
2015-11-04,8973.16,9396.99,8973.16,9396.84
2015-11-05,9416.49,9525.22,9295.37,9391.45
2015-11-06,9396.10,9640.44,9395.73,9629.28
2015-11-09,9560.54,9861.11,9473.46,9816.03
2015-11-10,9770.13,9958.15,9739.17,9911.24
2015-11-11,9910.12,10106.02,9873.24,10100.51
2015-11-12,10137.46,10223.71,9990.76,10135.08
2015-11-13,10030.15,10102.65,9813.03,9934.77
2015-11-16,9749.11,10195.72,9736.48,10194.78
2015-11-17,10308.23,10361.30,10088.03,10109.40
2015-11-18,10116.71,10203.40,9902.83,9928.66
2015-11-19,9954.66,10235.83,9944.38,10235.35
2015-11-20,10272.35,10477.22,10265.67,10440.35
2015-11-23,10447.81,10546.74,10297.14,10341.42
2015-11-24,10324.04,10460.35,10204.42,10459.60
2015-11-25,10470.93,10707.77,10468.34,10696.31
2015-11-26,10745.06,10772.62,10595.10,10620.83
2015-11-27,10560.39,10619.71,9859.02,9933.50
2015-11-30,9935.40,10058.66,9406.73,10001.19
2015-12-01,9985.79,10101.51,9832.26,9955.21
2015-12-02,9928.27,9954.86,9506.10,9822.06
2015-12-03,9833.30,10103.49,9832.95,10102.89
2015-12-04,10073.67,10199.95,9996.29,10081.57
2015-12-07,10105.79,10238.79,10038.58,10238.02
2015-12-08,10189.87,10210.75,10022.62,10057.74
2015-12-09,10002.73,10111.56,9945.79,10034.19
2015-12-10,10024.19,10145.99,10008.74,10035.45
2015-12-11,10003.76,10043.54,9915.11,9946.12
2015-12-14,9845.07,10119.68,9829.34,10118.90
2015-12-15,10137.46,10312.42,10136.87,10278.47
2015-12-16,10319.56,10438.45,10314.86,10374.23
2015-12-17,10436.80,10680.39,10436.80,10679.96
2015-12-18,10678.38,10721.66,10562.68,10629.97
2015-12-21,10596.41,10712.04,10579.92,10699.61
2015-12-22,10724.02,10809.85,10652.01,10809.24
2015-12-23,10817.28,10828.97,10613.43,10638.16
2015-12-24,10600.47,10662.43,10413.92,10633.19
2015-12-25,10651.66,10760.15,10645.44,10726.99
2015-12-28,10765.91,10859.83,10515.36,10515.36
2015-12-29,10499.50,10654.42,10406.06,10653.71
2015-12-30,10678.11,10813.02,10661.28,10806.70
2015-12-31,10810.35,10839.05,10614.38,10614.38
2016-01-04,10598.27,10602.65,9694.63,9694.84
2016-01-05,9140.67,9680.16,9084.87,9452.04
2016-01-06,9511.73,9710.12,9404.07,9709.57
2016-01-07,9511.14,9511.14,8850.15,8856.49
2016-01-08,9049.77,9141.57,8404.51,8876.25
2016-01-11,8651.33,8754.36,8203.43,8205.12
2016-01-12,8164.34,8304.14,7968.75,8187.96
2016-01-13,8230.08,8311.73,7836.06,7836.12
2016-01-14,7548.03,8174.31,7534.04,8157.74
2016-01-15,8092.87,8202.34,7813.26,7868.17
2016-01-18,7689.66,8158.56,7685.47,8060.88
2016-01-19,8041.86,8400.60,8018.64,8388.38
2016-01-20,8328.72,8468.79,8244.73,8321.39
2016-01-21,8167.95,8410.16,7944.57,7944.57
2016-01-22,8036.32,8115.40,7787.62,8074.29
2016-01-25,8153.35,8256.16,8076.40,8180.50
2016-01-26,8071.36,8093.24,7526.59,7545.54
2016-01-27,7557.46,7585.83,7047.79,7466.75
2016-01-28,7344.03,7438.69,7067.55,7100.90
2016-01-29,7071.75,7459.37,7037.83,7385.76
2016-02-01,7358.75,7420.48,7163.91,7292.61
2016-02-02,7296.22,7600.08,7295.80,7576.07
2016-02-03,7480.30,7665.65,7428.90,7630.46
2016-02-04,7661.65,7839.28,7661.65,7807.40
2016-02-05,7828.61,7856.74,7716.21,7718.71
2016-02-15,7434.28,7772.49,7432.40,7726.37
2016-02-16,7767.03,8088.71,7767.03,8069.59
2016-02-17,8060.91,8214.94,8010.82,8202.15
2016-02-18,8256.95,8282.91,8155.08,8176.14
2016-02-19,8146.06,8289.21,8133.50,8239.26
2016-02-22,8350.29,8407.88,8303.21,8407.85
2016-02-23,8414.67,8437.16,8230.98,8357.36
2016-02-24,8316.83,8399.43,8161.00,8364.66
2016-02-25,8340.46,8340.59,7673.22,7702.59
2016-02-26,7750.74,7799.30,7487.27,7666.82
2016-02-29,7614.16,7614.16,7113.07,7183.68
2016-03-01,7183.11,7402.31,7038.61,7345.09
2016-03-02,7324.49,7724.30,7323.37,7711.89
2016-03-03,7711.30,7875.95,7693.90,7727.16
2016-03-04,7684.92,7735.55,7321.56,7418.80
2016-03-07,7494.04,7670.96,7494.04,7600.44
2016-03-08,7585.86,7670.99,7276.67,7670.69
2016-03-09,7486.95,7634.00,7430.43,7500.17
2016-03-10,7503.42,7568.24,7364.29,7376.70
2016-03-11,7284.95,7401.51,7239.56,7349.57
2016-03-14,7441.09,7715.64,7441.04,7640.13
2016-03-15,7612.97,7668.85,7537.79,7571.82
2016-03-16,7633.75,7659.05,7426.95,7484.23
2016-03-17,7514.68,7795.71,7514.58,7779.88
2016-03-18,7823.57,8118.71,7820.29,8097.20
2016-03-21,8206.53,8326.38,8172.85,8325.98
2016-03-22,8248.53,8387.55,8203.09,8311.21
2016-03-23,8279.88,8408.95,8262.26,8408.64
2016-03-24,8324.85,8453.30,8247.29,8279.65
2016-03-25,8252.42,8353.02,8211.84,8343.24
2016-03-28,8400.21,8482.57,8266.55,8298.78
2016-03-29,8274.09,8292.43,8040.76,8119.00
2016-03-30,8187.45,8439.09,8187.45,8438.68
2016-03-31,8475.43,8541.46,8414.89,8447.18
2016-04-01,8399.18,8426.46,8240.87,8389.29
2016-04-05,8401.34,8642.98,8380.46,8635.67
2016-04-06,8601.66,8699.52,8579.43,8691.23
2016-04-07,8715.01,8733.50,8549.51,8549.51
2016-04-08,8465.83,8511.87,8359.54,8484.17
2016-04-11,8560.09,8719.22,8560.09,8677.41
2016-04-12,8664.28,8688.71,8501.04,8608.37
2016-04-13,8655.20,8831.59,8655.20,8729.84
2016-04-14,8780.55,8837.44,8711.79,8837.02
2016-04-15,8840.53,8866.01,8777.97,8841.10
2016-04-18,8780.46,8780.46,8646.33,8715.85
2016-04-19,8755.25,8784.33,8678.97,8754.50
2016-04-20,8784.65,8798.78,8158.82,8312.20
2016-04-21,8268.02,8382.27,8185.37,8198.51
2016-04-22,8130.90,8282.90,8112.33,8282.42
2016-04-25,8246.03,8261.95,8106.07,8232.48
2016-04-26,8218.47,8343.71,8202.15,8343.42
2016-04-27,8357.26,8426.83,8307.39,8323.46
2016-04-28,8319.22,8336.13,8130.93,8303.56
2016-04-29,8253.48,8340.58,8239.79,8291.70
2016-05-03,8290.79,8558.58,8256.68,8558.58
2016-05-04,8526.31,8632.70,8514.49,8565.11
2016-05-05,8549.33,8631.98,8522.15,8628.74
2016-05-06,8632.45,8663.07,8275.97,8276.03
2016-05-09,8180.63,8180.70,7876.17,7918.15
2016-05-10,7898.65,7961.59,7855.29,7898.66
2016-05-11,7950.38,7973.60,7800.97,7823.98
2016-05-12,7706.13,7822.76,7570.92,7821.91
2016-05-13,7794.62,7902.00,7758.26,7806.96
2016-05-16,7783.30,7961.43,7744.88,7961.15
2016-05-17,7964.51,8040.20,7901.18,7961.50
2016-05-18,7886.25,7886.50,7614.20,7711.96
2016-05-19,7707.33,7868.72,7707.33,7767.32
2016-05-20,7699.07,7860.13,7665.86,7860.13
2016-05-23,7876.12,7995.99,7876.12,7995.58
2016-05-24,7981.01,7981.22,7852.69,7913.68
2016-05-25,7965.75,8012.16,7848.53,7889.73
2016-05-26,7864.03,7929.67,7703.52,7929.47
2016-05-27,7904.77,7976.51,7879.64,7912.86
2016-05-30,7863.31,7946.13,7787.47,7867.60
2016-05-31,7872.31,8197.64,7872.31,8197.56
2016-06-01,8207.25,8324.09,8202.72,8270.52
2016-06-02,8261.60,8369.67,8255.96,8369.43
2016-06-03,8370.79,8442.90,8336.96,8391.76
2016-06-06,8418.34,8443.57,8359.02,8422.47
2016-06-07,8421.61,8439.14,8363.41,8434.67
2016-06-08,8417.75,8481.65,8340.90,8431.89
2016-06-13,8307.19,8387.42,8000.65,8000.82
2016-06-14,7957.93,8053.54,7931.23,8038.59
2016-06-15,7948.18,8369.94,7936.62,8340.54
2016-06-16,8339.82,8421.33,8314.98,8358.03
2016-06-17,8374.07,8480.65,8338.73,8414.51
2016-06-20,8417.36,8476.47,8330.67,8457.93
2016-06-21,8510.75,8552.66,8305.55,8350.76
2016-06-22,8323.88,8513.93,8316.10,8513.54
2016-06-23,8510.84,8547.39,8424.91,8495.78
2016-06-24,8477.03,8547.68,8153.16,8428.82
2016-06-27,8360.52,8646.37,8358.34,8646.16
2016-06-28,8616.07,8737.82,8599.85,8730.20
2016-06-29,8758.70,8784.95,8704.35,8745.82
2016-06-30,8753.85,8776.24,8692.26,8741.10
2016-07-01,8747.79,8779.63,8680.08,8710.52
2016-07-04,8661.27,8882.85,8653.86,8874.07
2016-07-05,8886.51,8925.09,8839.94,8914.84
2016-07-06,8885.33,8957.58,8862.76,8947.14
2016-07-07,8942.99,8988.32,8851.30,8954.28
2016-07-08,8941.49,8996.97,8904.59,8939.26
2016-07-11,8953.87,9004.75,8865.59,8875.00
2016-07-12,8862.37,8943.15,8719.88,8943.07
2016-07-13,8963.44,9042.07,8926.76,9023.24
2016-07-14,9011.39,9044.02,8976.52,9042.76
2016-07-15,9039.88,9048.35,8952.61,8982.89
2016-07-18,8962.96,8990.29,8881.50,8937.86
2016-07-19,8928.64,8996.96,8883.77,8996.83
2016-07-20,8999.11,9044.37,8976.00,8997.89
2016-07-21,8991.33,9065.69,8964.62,9007.55
2016-07-22,9002.09,9022.06,8925.94,8931.97
2016-07-25,8911.94,8969.60,8875.78,8925.34
2016-07-26,8922.75,9035.88,8922.75,9035.56
2016-07-27,9037.50,9046.08,8488.95,8602.92
2016-07-28,8580.09,8636.49,8431.12,8571.56
2016-07-29,8565.25,8584.64,8457.97,8501.09
2016-08-01,8462.91,8462.91,8263.36,8363.61
2016-08-02,8353.42,8446.36,8353.14,8445.78
2016-08-03,8431.52,8491.26,8412.78,8482.20
2016-08-04,8474.26,8564.84,8447.36,8553.01
2016-08-05,8545.86,8571.18,8498.59,8505.36
2016-08-08,8480.79,8607.45,8426.64,8607.40
2016-08-09,8601.84,8699.69,8596.79,8699.39
2016-08-10,8694.38,8725.45,8668.06,8671.78
2016-08-11,8647.12,8667.25,8531.69,8531.69
2016-08-12,8515.52,8615.20,8507.65,8615.05
2016-08-15,8628.63,8821.69,8590.06,8807.83
2016-08-16,8813.21,8903.49,8812.60,8877.07
2016-08-17,8867.46,8933.03,8846.32,8911.75
2016-08-18,8899.19,8942.57,8880.26,8908.32
2016-08-19,8895.30,8945.17,8864.07,8923.36
2016-08-22,8921.91,8939.70,8809.22,8810.84
2016-08-23,8796.50,8847.65,8756.92,8820.21
2016-08-24,8824.72,8892.08,8815.47,8850.51
2016-08-25,8799.76,8799.76,8681.19,8784.58
2016-08-26,8799.49,8883.77,8794.91,8814.46
2016-08-29,8808.73,8860.04,8798.06,8836.99
2016-08-30,8842.42,8886.01,8822.25,8838.46
2016-08-31,8833.21,8844.47,8772.95,8838.38
2016-09-01,8831.60,8851.75,8770.75,8770.75
2016-09-02,8750.94,8790.00,8675.92,8724.94
2016-09-05,8743.74,8804.77,8739.65,8761.96
2016-09-06,8761.42,8907.17,8689.65,8906.87
2016-09-07,8908.51,8959.99,8886.79,8897.80
2016-09-08,8888.01,8939.42,8880.40,8938.43
2016-09-09,8934.27,8958.51,8872.31,8872.31
2016-09-12,8705.75,8737.99,8585.87,8587.40
2016-09-13,8635.58,8664.91,8595.50,8656.68
2016-09-14,8612.70,8664.10,8579.35,8618.15
2016-09-19,8630.65,8716.98,8630.65,8716.49
2016-09-20,8721.38,8724.89,8685.97,8712.28
2016-09-21,8705.25,8756.13,8704.93,8732.00
2016-09-22,8779.89,8801.57,8760.15,8770.09
2016-09-23,8773.90,8781.25,8728.06,8729.61
2016-09-26,8711.88,8712.23,8544.18,8544.18
2016-09-27,8521.01,8604.55,8477.80,8604.10
2016-09-28,8604.24,8613.14,8575.03,8592.13
2016-09-29,8597.29,8651.21,8597.25,8618.61
2016-09-30,8607.97,8669.15,8606.38,8661.02
2016-10-10,8699.71,8843.03,8687.75,8842.82
2016-10-11,8845.23,8903.88,8834.11,8903.46
2016-10-12,8879.66,8915.91,8862.01,8915.44
2016-10-13,8914.56,8952.76,8905.26,8929.51
2016-10-14,8913.74,8918.77,8845.37,8913.70
2016-10-17,8922.14,8940.04,8802.80,8832.09
2016-10-18,8822.79,8966.69,8822.79,8966.69
2016-10-19,8976.85,8992.07,8926.89,8954.20
2016-10-20,8957.47,9006.84,8953.29,8995.41
2016-10-21,8987.24,8991.04,8857.10,8943.01
2016-10-24,8940.54,9010.23,8918.21,9000.70
2016-10-25,9003.38,9039.95,9001.11,9039.48
2016-10-26,9041.93,9042.36,8966.46,9000.76
2016-10-27,8989.70,8997.86,8956.64,8997.02
2016-10-28,8988.22,9006.22,8913.06,8914.62
2016-10-31,8893.29,8920.66,8841.15,8910.51
2016-11-01,8914.68,9006.79,8914.58,9006.79
2016-11-02,8990.47,9006.79,8939.55,8946.74
2016-11-03,8922.04,9055.51,8914.68,9004.85
2016-11-04,9000.49,9040.35,8960.58,8979.93
2016-11-07,8981.43,9002.58,8946.76,8975.57
2016-11-08,8996.91,9042.72,8988.38,9030.73
2016-11-09,9027.95,9038.98,8853.89,8967.60
2016-11-10,9028.67,9084.76,9028.67,9083.84
2016-11-11,9080.44,9121.61,9064.25,9121.51
2016-11-14,9105.93,9162.30,9093.46,9152.17
2016-11-15,9152.19,9198.24,9123.28,9197.86
2016-11-16,9208.49,9236.68,9202.18,9211.95
2016-11-17,9197.92,9198.09,9131.90,9174.44
2016-11-18,9176.33,9191.47,9132.73,9146.21
2016-11-21,9138.06,9181.96,9135.20,9167.49
2016-11-22,9176.55,9244.55,9174.56,9244.21
2016-11-23,9250.04,9257.17,9161.52,9180.01
2016-11-24,9166.58,9185.56,9096.00,9116.57
2016-11-25,9109.17,9134.82,8957.16,9134.82
2016-11-28,9148.97,9163.65,9121.59,9133.91
2016-11-29,9120.59,9132.16,9031.29,9031.29
2016-11-30,9013.15,9053.17,8983.70,9014.91
2016-12-01,9021.97,9056.24,9021.97,9055.99
2016-12-02,9056.01,9060.63,8900.41,8900.41
2016-12-05,8818.61,8908.11,8793.09,8851.52
2016-12-06,8865.34,8896.55,8853.91,8871.73
2016-12-07,8870.30,8969.34,8855.41,8969.14
2016-12-08,8973.10,8974.18,8908.31,8914.51
2016-12-09,8903.74,8920.31,8864.07,8881.34
2016-12-12,8875.59,8879.45,8391.03,8397.48
2016-12-13,8371.37,8458.32,8299.28,8433.59
2016-12-14,8416.98,8464.95,8339.60,8378.06
2016-12-15,8347.61,8516.85,8340.85,8467.71
2016-12-16,8470.54,8565.79,8466.35,8559.99
2016-12-19,8554.96,8556.44,8521.12,8551.33
2016-12-20,8543.87,8561.34,8509.59,8546.19
2016-12-21,8558.28,8609.67,8558.28,8609.41
2016-12-22,8602.35,8618.37,8560.97,8607.95
2016-12-23,8602.67,8609.79,8502.05,8509.36
2016-12-26,8472.45,8547.25,8380.69,8547.10
2016-12-27,8541.00,8575.38,8534.15,8555.99
2016-12-28,8551.22,8568.13,8507.89,8521.38
2016-12-29,8505.46,8551.19,8484.44,8488.30
2016-12-30,8487.15,8516.61,8466.74,8490.86
2017-01-03,8503.66,8565.34,8503.66,8565.14
2017-01-04,8567.23,8670.16,8554.13,8669.95
2017-01-05,8665.23,8694.44,8657.74,8670.76
2017-01-06,8661.69,8666.66,8603.91,8609.90
2017-01-09,8595.91,8654.13,8578.99,8653.85
2017-01-10,8646.08,8666.90,8604.12,8609.55
2017-01-11,8592.75,8619.64,8514.63,8519.85
2017-01-12,8509.53,8536.59,8433.78,8443.26
2017-01-13,8434.00,8444.98,8277.79,8286.24
2017-01-16,8263.20,8263.98,7715.43,7931.96
2017-01-17,7900.93,8031.99,7808.21,8028.65
2017-01-18,8009.51,8036.38,7972.29,7989.14
2017-01-19,7966.47,8000.82,7927.71,7955.39
2017-01-20,7945.19,8102.39,7944.39,8087.77
2017-01-23,8100.04,8185.73,8100.04,8169.11
2017-01-24,8160.78,8163.78,8115.13,8123.59
2017-01-25,8107.67,8160.44,8099.99,8150.60
2017-01-26,8157.02,8206.01,8157.02,8205.87
2017-02-03,8212.41,8217.69,8157.67,8182.28
2017-02-06,8181.91,8280.01,8175.46,8280.01
2017-02-07,8271.76,8295.99,8233.80,8282.37
2017-02-08,8267.79,8342.52,8226.58,8342.43
2017-02-09,8338.00,8411.14,8330.80,8410.26
2017-02-10,8404.51,8414.18,8374.53,8380.79
2017-02-13,8373.75,8433.32,8363.25,8432.96
2017-02-14,8427.70,8433.14,8399.06,8423.84
2017-02-15,8415.57,8434.52,8331.36,8344.07
2017-02-16,8333.81,8401.71,8329.71,8397.56
2017-02-17,8390.12,8401.07,8307.23,8324.42
2017-02-20,8318.28,8397.43,8312.56,8397.24
2017-02-21,8399.04,8479.61,8393.54,8479.61
2017-02-22,8477.75,8510.42,8457.63,8510.31
2017-02-23,8507.96,8515.45,8460.44,8512.70
2017-02-24,8500.70,8544.32,8487.50,8543.45
2017-02-27,8534.72,8546.62,8470.75,8476.91
2017-02-28,8470.44,8508.35,8460.48,8508.09
2017-03-01,8497.89,8548.82,8491.74,8526.47
2017-03-02,8529.58,8539.11,8467.39,8471.44
2017-03-03,8450.97,8509.88,8425.39,8505.45
2017-03-06,8513.21,8608.40,8513.21,8608.15
2017-03-07,8614.85,8625.52,8574.29,8624.47
2017-03-08,8622.11,8624.44,8563.97,8589.87
2017-03-09,8578.89,8579.25,8513.65,8535.56
2017-03-10,8526.54,8561.52,8519.67,8537.78
2017-03-13,8529.17,8598.52,8477.70,8598.52
2017-03-14,8604.77,8618.29,8563.61,8581.71
2017-03-15,8563.47,8582.90,8540.10,8574.03
2017-03-16,8582.96,8664.98,8582.96,8664.98
2017-03-17,8671.52,8704.85,8601.57,8603.87
2017-03-20,8594.71,8635.08,8569.83,8634.84
2017-03-21,8629.06,8640.10,8607.66,8639.57
2017-03-22,8604.61,8625.41,8547.05,8592.51
