合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2008                        ,6758.6,6758.6,6629.8,72031,9642161.028,54975,-13882.0,6639.8,6662,6747.6,-107.8,-85.6,--
IC2009                        ,6641,6663.4,6520.2,63377,8360598.948,93314,16584.0,6531,6560.4,6661.2,-130.2,-100.8,--
IC2012                        ,6446,6458.4,6311.2,13849,1769627.916,49734,525.0,6316.2,6348.8,6455,-138.8,-106.2,--
IC2103                        ,6284.2,6284.2,6130.2,4290,533086.268,16312,1257.0,6138.4,6169.4,6281.4,-143.0,-112.0,--
小计,,,,153547,20305474.160,214335.0,4484.0,,,,,,
IF2008                        ,4803.6,4807.6,4724.8,78970,11308575.588,48555,-13879.0,4729.4,4750.4,4799.2,-69.8,-48.8,--
IF2009                        ,4781.8,4791.6,4699,65873,9384979.11,98196,19935.0,4701.8,4725,4779.4,-77.6,-54.4,--
IF2012                        ,4735,4735,4632.2,13028,1831570.716,35055,462.0,4635.2,4660.4,4722,-86.8,-61.6,--
IF2103                        ,4682.2,4697.4,4591,1726,240370.398,4414,508.0,4595,4617.8,4682.2,-87.2,-64.4,--
小计,,,,159597,22765495.812,186220.0,7026.0,,,,,,
IH2008                        ,3356,3366.8,3294,28423,2844503.466,21542,-2829.0,3296.6,3314.4,3358.2,-61.6,-43.8,--
IH2009                        ,3359.8,3368.8,3292,23623,2362525.818,37320,5820.0,3294,3312.4,3355.2,-61.2,-42.8,--
IH2012                        ,3344.8,3353.6,3274.4,6923,688790.55,18467,476.0,3274.4,3295,3338.8,-64.4,-43.8,--
IH2103                        ,3335.6,3341.8,3266,981,97242.258,3028,87.0,3267.6,3284,3331.6,-64.0,-47.6,--
小计,,,,59950,5993062.092,80357.0,3554.0,,,,,,
IO2008-C-3400                 ,,,,0,0,43,0.0,1411.8,1350.6,1404,7.8,-53.4,0.9980
IO2008-C-3450                 ,1320.6,1324,1320.6,4,52.858,40,-1.0,1324,1300.4,1349.2,-25.2,-48.8,0.9980
IO2008-C-3500                 ,1270.4,1270.4,1253.2,9,114.684,23,0.0,1253.2,1250.4,1299.2,-46.0,-48.8,0.9980
IO2008-C-3550                 ,1220.4,1220.4,1220.4,3,36.612,37,3.0,1220.4,1200.4,1249,-28.6,-48.6,0.9980
IO2008-C-3600                 ,1170.6,1170.6,1153.2,15,175.398,34,0.0,1153.2,1150.4,1199,-45.8,-48.6,0.9980
IO2008-C-3650                 ,1120.8,1120.8,1103.2,9,101.376,39,0.0,1103.2,1100.4,1155.2,-52.0,-54.8,0.9980
IO2008-C-3700                 ,1070.6,1070.6,1070.6,3,32.118,29,-3.0,1070.6,1050.4,1099,-28.4,-48.6,0.9980
IO2008-C-3750                 ,1021,1021,1021,6,61.26,45,-6.0,1021,1000.4,1049,-28.0,-48.6,0.9980
