合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,隐含波动率(%),Delta
IC1702                        ,6162.8,6197.6,6152.6,4638,572800.476,16655,-238.0,6188.8,6180.6,6145.4,43.4,35.2,--,--
IC1703                        ,6104.4,6136,6098.8,642,78556.724,9411,-15.0,6120.2,6119.8,6090.4,29.8,29.4,--,--
IC1706                        ,5975.2,6000.4,5950.2,348,41557.332,5158,-8.0,5984.8,5977.8,5936.2,48.6,41.6,--,--
IC1709                        ,5852.6,5875.8,5832.4,122,14284.24,507,52.0,5870,5868,5825.2,44.8,42.8,--,--
小计,,,,5750,707198.772,31731.0,-209.0,,,,,,
IF1702                        ,3370.4,3394.8,3370,6096,618517.194,21579,-200.0,3377.6,3380.4,3363.8,13.8,16.6,--,--
IF1703                        ,3360,3379.8,3359,961,97144.77,13643,103.0,3370.4,3369,3351.4,19.0,17.6,--,--
IF1706                        ,3310,3334.8,3310,313,31208.376,2266,38.0,3327,3326,3296.4,30.6,29.6,--,--
IF1709                        ,3273.2,3317.2,3268,96,9458.148,279,50.0,3285.4,3283.2,3260,25.4,23.2,--,--
小计,,,,7466,756328.488,37767.0,-9.0,,,,,,
IH1702                        ,2359,2374.8,2359,2974,211142.88,15764,-78.0,2365,2365.8,2356.4,8.6,9.4,--,--
IH1703                        ,2360,2372.2,2353,701,49733.706,7829,233.0,2364.2,2363.8,2354,10.2,9.8,--,--
IH1706                        ,2332.2,2346.8,2330.6,143,10039.644,1822,12.0,2337,2339.8,2327,10.0,12.8,--,--
IH1709                        ,2292.8,2311.2,2292.8,81,5599.986,276,56.0,2303.2,2302.4,2292.6,10.6,9.8,--,--
小计,,,,3899,276516.216,25691.0,223.0,,,,,,
T1703                         ,96,96.15,95.77,9700,930850.505,25317,-643.0,95.885,95.89,95.945,-0.060,-0.055,--,--
T1706                         ,94.56,94.67,94.17,28293,2671445.54,44270,489.0,94.27,94.27,94.51,-0.24,-0.24,--,--
T1709                         ,93.765,93.955,93.24,200,18698.47,1623,75.0,93.405,93.34,93.585,-0.180,-0.245,--,--
小计,,,,38193,3620994.515,71210.0,-79.0,,,,,,
TF1703                        ,98.865,99.075,98.835,5436,537900.17,6899,-381.0,99.075,98.965,98.915,0.160,0.050,--,--
TF1706                        ,97.81,98.05,97.78,2354,230457.99,10432,555.0,97.88,97.86,97.93,-0.05,-0.07,--,--
TF1709                        ,97.355,97.36,97.145,26,2528.7,287,12.0,97.155,97.165,97.36,-0.205,-0.195,--,--
小计,,,,7816,770886.86,17618.0,186.0,,,,,,
合计,,,,63124,6131924.851,184017.0,112.0,,,,,,
