合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2106                        ,6680.4,6694,6638,51136,6820150.2,98542,-7841.0,6669.6,6668,6642.6,27.0,25.4,--
IC2107                        ,6610.8,6633.4,6579,5392,712661.636,17732,908.0,6608,6608,6584,24.0,24.0,--
IC2109                        ,6493.4,6511.6,6458,10930,1418418.992,80478,-98.0,6481.4,6484.6,6465.4,16.0,19.2,--
IC2112                        ,6342.4,6355,6300.6,4619,585020.82,38339,-529.0,6326.4,6329.8,6309.4,17.0,20.4,--
小计,,,,72077,9536251.648,235091.0,-7560.0,,,,,,
IF2106                        ,5273,5277.8,5224,81103,12776070.81,118677,-18701.0,5263.8,5258.6,5260.2,3.6,-1.6,--
IF2107                        ,5239,5244.8,5191,5606,877149.198,19354,586.0,5228.2,5221.8,5224.6,3.6,-2.8,--
IF2109                        ,5186,5196,5142.6,14466,2242421.982,63753,-2188.0,5177.8,5172,5173.6,4.2,-1.6,--
IF2112                        ,5156,5158.6,5111,2826,435077.61,12109,92.0,5138.6,5135,5142.6,-4.0,-7.6,--
小计,,,,104001,16330719.600,213893.0,-20211.0,,,,,,
IH2106                        ,3601.4,3606.8,3566.8,36623,3936960.858,46304,-7310.0,3593.4,3588,3596.2,-2.8,-8.2,--
IH2107                        ,3572,3575.6,3536,3880,413222.232,7597,785.0,3557.4,3554.6,3565.6,-8.2,-11.0,--
IH2109                        ,3534,3535.6,3501.2,8047,848634.822,21372,-179.0,3519.2,3514.8,3523.6,-4.4,-8.8,--
IH2112                        ,3505.8,3508.4,3474.4,1654,173053.476,4337,39.0,3488.6,3485.4,3496.2,-7.6,-10.8,--
小计,,,,50204,5371871.388,79610.0,-6665.0,,,,,,
IO2106-C-3600                 ,1659.2,1659.2,1643.8,20,330.968,30,-6.0,1643.8,1663,1659.6,-15.8,3.4,0.9840
IO2106-C-3700                 ,1554.4,1554.4,1551.2,12,186.432,43,0.0,1551.2,1563,1559.6,-8.4,3.4,0.9830
IO2106-C-3800                 ,,,,0,0,35,0.0,1456.6,1463.4,1459.4,-2.8,4.0,0.9810
IO2106-C-3900                 ,,,,0,0,40,0.0,1360.6,1358.8,1359.6,1.0,-0.8,0.9930
IO2106-C-4000                 ,,,,0,0,30,0.0,1279.4,1258.6,1269.2,10.2,-10.6,0.9940
IO2106-C-4100                 ,1157.6,1157.6,1157.6,6,69.456,53,-6.0,1157.6,1158.6,1169.8,-12.2,-11.2,0.9940
