合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,Delta
IC2106                        ,6656,6760.8,6645,59655,8012542.14,89526,-1681.0,6746.2,6742,6654.4,91.8,87.6,--
IC2107                        ,6593.8,6688.8,6580.8,9842,1308857.048,27656,4406.0,6677.4,6671.2,6588.4,89.0,82.8,--
IC2109                        ,6459.8,6551,6450,15294,1992279.424,84846,2434.0,6536.2,6535,6456.4,79.8,78.6,--
IC2112                        ,6291,6385,6285.4,7484,950114.128,39813,304.0,6372,6368.2,6291,81.0,77.2,--
小计,,,,92275,12263792.740,241841.0,5463.0,,,,,,
IF2106                        ,5230,5302,5221.2,111800,17681941.662,119526,6565.0,5268.6,5263,5224.4,44.2,38.6,--
IF2107                        ,5193.2,5262,5181.6,12638,1984496.502,27323,4607.0,5228.4,5223.8,5186,42.4,37.8,--
IF2109                        ,5130,5207,5130,23631,3671586.432,70944,2645.0,5174,5170.6,5134.4,39.6,36.2,--
IF2112                        ,5087.2,5158.2,5087.2,3747,576872.238,12929,449.0,5128.6,5125.6,5091,37.6,34.6,--
小计,,,,151816,23914896.834,230722.0,14266.0,,,,,,
IH2106                        ,3582.6,3634.2,3574,48966,5303586.624,46409,3295.0,3601.8,3601.4,3577.6,24.2,23.8,--
IH2107                        ,3548.6,3596,3537.4,6318,677836.062,12129,2086.0,3565.8,3564.6,3540.4,25.4,24.2,--
IH2109                        ,3495,3541.4,3489.6,10250,1082128.494,24956,2052.0,3511.6,3510.8,3492,19.6,18.8,--
IH2112                        ,3454.2,3505,3451.2,2638,275565.27,6013,766.0,3477.6,3476.4,3453.8,23.8,22.6,--
小计,,,,68172,7339116.450,89507.0,8199.0,,,,,,
IO2106-C-3600                 ,1657.8,1657.8,1657.8,6,99.468,39,0.0,1657.8,1662.6,1631.6,26.2,31.0,0.9970
IO2106-C-3700                 ,1566.8,1566.8,1566.8,2,31.336,48,-1.0,1566.8,1562.6,1523.8,43.0,38.8,0.9970
IO2106-C-3800                 ,1444.6,1444.6,1444.6,3,43.338,40,-3.0,1444.6,1462.6,1423.8,20.8,38.8,0.9980
IO2106-C-3900                 ,1360,1375,1347.8,14,190.382,36,2.0,1366.6,1362.6,1323.8,42.8,38.8,0.9980
IO2106-C-4000                 ,1244.6,1270,1244.6,9,112.63,33,4.0,1270,1262.6,1223.8,46.2,38.8,0.9980
IO2106-C-4100                 ,1163.6,1163.6,1163.6,1,11.636,53,0.0,1163.6,1162.6,1123.8,39.8,38.8,0.9980
IO2106-C-4200                 ,1084.8,1084.8,1084.8,1,10.848,57,0.0,1084.8,1062.6,1024,60.8,38.6,0.9980
IO2106-C-4300                 ,969,984.8,957,5,48.248,70,-1.0,957,962.6,924,33.0,38.6,0.9980
IO2106-C-4400                 ,862.6,884.4,860.4,19,165.096,91,11.0,865.2,862.6,824,41.2,38.6,0.9980
IO2106-C-4450                 ,832,832,826.6,2,16.586,41,2.0,826.6,812.6,774.2,52.4,38.4,0.9980
IO2106-C-4500                 ,757.6,796.2,757.6,17,129.104,70,2.0,796.2,762.8,724.2,72.0,38.6,0.9970
IO2106-C-4550                 ,735.4,735.4,735.4,6,44.124,44,6.0,735.4,712.8,674.4,61.0,38.4,0.9970
IO2106-C-4600                 ,663.6,663.6,657.6,9,57.916,77,0.0,657.6,663.2,624.4,33.2,38.8,0.9930
IO2106-C-4650                 ,610.6,614.6,610.6,3,18.358,25,3.0,614.6,613,574.6,40.0,38.4,0.9950
IO2106-C-4700                 ,572,596,544.4,30,168.79,205,-6.0,559,563,525,34.0,38.0,0.9940
IO2106-C-4750                 ,508,515,508,12,61.168,77,-1.0,510.6,513.2,475.4,35.2,37.8,0.9910
IO2106-C-4800                 ,437.8,499.6,437.8,112,528.7,297,-39.0,460.6,463.6,433.2,27.4,30.4,0.9880
IO2106-C-4850                 ,409.4,446.4,400.2,250,1044.824,268,-114.0,411.2,414,383.8,27.4,30.2,0.9820
IO2106-C-4900                 ,335,394.6,335,164,611.726,1069,-52.0,364.2,365,339.2,25.0,25.8,0.9710
IO2106-C-4950                 ,278.8,352,278.8,526,1728.276,1137,-210.0,311,316.2,281.8,29.2,34.4,0.9550
IO2106-C-5000                 ,232.6,304.8,231,3269,8966.476,2630,-1066.0,263.6,268.6,236.2,27.4,32.4,0.9290
IO2106-C-5100                 ,149.2,211,144.8,6541,11911.972,4973,-1218.0,170.2,170.2,149.2,21.0,21.0,0.8900
IO2106-C-5200                 ,86.6,129.8,80,13417,14302.798,12248,-860.0,94.4,94.4,86,8.4,8.4,0.6730
IO2106-C-5300                 ,42.2,66.6,35.2,26724,13712.708,11075,-4454.0,39.4,39.4,42.2,-2.8,-2.8,0.4010
IO2106-C-5400                 ,18.4,31.8,13.6,17884,4049.118,11262,-3140.0,15.8,15.8,20,-4.2,-4.2,0.1910
IO2106-C-5500                 ,8.2,14.8,5.4,7380,758.314,7711,-933.0,6.2,6.2,9.8,-3.6,-3.6,0.0830
IO2106-C-5600                 ,3.8,8,2.8,4467,226.07,8635,-631.0,3.2,3.2,5.2,-2.0,-2.0,0.0420
IO2106-C-5700                 ,2.2,4.6,1.6,2175,71.15,4361,-304.0,2,2,3.4,-1.4,-1.4,0.0250
IO2106-C-5800                 ,1.4,3.2,1.4,1404,33.658,4759,-443.0,1.6,1.6,2.4,-0.8,-0.8,0.0180
IO2106-C-5900                 ,1.4,2,.8,349,5.486,904,-58.0,1,1,1.6,-0.6,-0.6,0.0110
IO2106-C-6000                 ,1.2,1.6,.8,732,9.248,4190,-182.0,.8,.8,1.2,-0.4,-0.4,0.0090
IO2106-C-6200                 ,1,1.2,.4,365,2.826,2142,-295.0,.6,.6,.8,-0.2,-0.2,0.0060
IO2106-C-6400                 ,.6,.8,.2,152,0.696,1795,-122.0,.4,.4,.6,-0.2,-0.2,0.0040
IO2106-P-3600                 ,.2,.2,.2,1,0.002,684,-1.0,.2,.2,.2,0.0,0.0,-0.0010
IO2106-P-3700                 ,.2,.2,.2,1,0.002,279,-1.0,.2,.2,.2,0.0,0.0,-0.0020
IO2106-P-3800                 ,,,,0,0,218,0.0,.4,.2,.2,0.2,0.0,-0.0020
IO2106-P-3900                 ,,,,0,0,245,0.0,.2,.2,.2,0.0,0.0,-0.0020
IO2106-P-4000                 ,,,,0,0,205,0.0,.4,.2,.2,0.2,0.0,-0.0020
IO2106-P-4100                 ,.2,.4,.2,44,0.092,131,-31.0,.4,.2,.2,0.2,0.0,-0.0020
IO2106-P-4200                 ,.6,.6,.6,1,0.006,165,0.0,.6,.2,.4,0.2,-0.2,-0.0020
IO2106-P-4300                 ,.8,.8,.4,99,0.408,722,-41.0,.4,.4,.6,-0.2,-0.2,-0.0030
IO2106-P-4400                 ,.4,.6,.2,206,0.748,585,-128.0,.4,.4,.6,-0.2,-0.2,-0.0020
IO2106-P-4450                 ,.4,.4,.2,473,1.246,185,-250.0,.2,.4,.6,-0.4,-0.2,-0.0020
IO2106-P-4500                 ,.6,.8,.4,331,1.848,1288,-228.0,.4,.4,.8,-0.4,-0.4,-0.0040
IO2106-P-4550                 ,.6,.6,.4,32,0.198,397,-21.0,.6,.4,.8,-0.2,-0.4,-0.0050
IO2106-P-4600                 ,.6,.8,.6,28,0.19,1010,0.0,.6,.6,.8,-0.2,-0.2,-0.0060
IO2106-P-4650                 ,.6,.8,.6,11,0.068,471,-5.0,.8,.6,.8,0.0,-0.2,0.0000
IO2106-P-4700                 ,.6,.8,.4,84,0.634,982,-13.0,.8,.8,.8,0.0,0.0,0.0000
IO2106-P-4750                 ,.6,.8,.4,46,0.282,326,-3.0,.6,.8,1,-0.4,-0.2,-0.0010
IO2106-P-4800                 ,1.4,1.4,.6,228,2.296,2215,-93.0,.8,1,1.2,-0.4,-0.2,-0.0040
IO2106-P-4850                 ,1.2,1.4,.6,369,3.702,821,-120.0,.6,1,1.4,-0.8,-0.4,-0.0080
IO2106-P-4900                 ,1.8,2,1,597,8.406,2786,-119.0,1.2,1.2,2.2,-1.0,-1.0,-0.0180
IO2106-P-4950                 ,2.6,3,1.2,1518,30.256,2240,-326.0,1.4,1.4,3.8,-2.4,-2.4,-0.0230
IO2106-P-5000                 ,6.4,7,2.2,4870,174.08,5981,-1071.0,2.8,2.8,6.4,-3.6,-3.6,-0.0430
IO2106-P-5100                 ,20.2,21.4,7.4,7224,771.63,7172,93.0,9,9,20.2,-11.2,-11.2,-0.1240
IO2106-P-5200                 ,50.6,52.8,24.8,11451,3690.982,7704,-682.0,29.6,29.6,52,-22.4,-22.4,-0.3200
IO2106-P-5300                 ,115,115,62.8,10795,8400.438,5729,-661.0,75.6,75.6,109.2,-33.6,-33.6,-0.6000
IO2106-P-5400                 ,192,192,128.8,3711,5552.664,3370,-234.0,151.2,152,189.2,-38.0,-37.2,-0.8130
IO2106-P-5500                 ,267.2,267.2,212,652,1545.552,920,13.0,242.8,241.8,277.2,-34.4,-35.4,-0.9280
IO2106-P-5600                 ,332,357.2,308.6,106,355.826,700,-14.0,341.6,341.6,379,-37.4,-37.4,-0.9440
IO2106-P-5700                 ,431.8,445.8,418.6,22,96.188,174,1.0,441,441,477.2,-36.2,-36.2,-0.9560
IO2106-P-5800                 ,545,545,513.2,5,26.216,517,-1.0,537,537.4,576.4,-39.4,-39.0,-0.9900
IO2106-P-5900                 ,,,,0,0,66,0.0,654.4,637,676,-21.6,-39.0,-0.9940
IO2106-P-6000                 ,722.4,740.8,700,36,262.706,403,-6.0,740.8,737,775.8,-35.0,-38.8,-0.9950
IO2106-P-6200                 ,916.2,940.6,916.2,3,27.87,227,0.0,940.6,940.6,975.8,-35.2,-35.2,-0.9740
IO2106-P-6400                 ,,,,0,0,86,0.0,1167.4,1137,1176,-8.6,-39.0,-0.9940
IO2107-C-4450                 ,776.8,807.8,776.8,4,30.846,23,0.0,807.8,779,750,57.8,29.0,0.9630
IO2107-C-4500                 ,728,730.6,728,3,21.594,29,0.0,730.6,730.6,700.8,29.8,29.8,0.9550
IO2107-C-4550                 ,681.6,681.6,681.6,6,40.038,18,-3.0,681.6,682,653,28.6,29.0,0.9480
IO2107-C-4600                 ,628.6,632.8,628.6,7,42.868,37,1.0,632.8,632.8,589.4,43.4,43.4,0.9430
IO2107-C-4650                 ,570.4,584,570.4,10,56.838,16,-3.0,581.6,584.8,541.4,40.2,43.4,0.9320
IO2107-C-4700                 ,554.4,571.2,539.8,16,89.768,48,5.0,539.8,538,509.2,30.6,28.8,0.9170
IO2107-C-4750                 ,477,518,477,5,25.15,21,4.0,518,489.2,459.6,58.4,29.6,0.9070
IO2107-C-4800                 ,443.6,478,431.2,17,76.478,93,2.0,433.2,442.4,417.2,16.0,25.2,0.8900
IO2107-C-4850                 ,373.6,430.8,373.6,57,225.698,156,36.0,401.4,397.8,372.6,28.8,25.2,0.8650
IO2107-C-4900                 ,377,385.4,342.4,222,788.222,451,-56.0,345,355.8,332.8,12.2,23.0,0.8320
IO2107-C-4950                 ,330,340.6,305,28,89.354,497,6.0,310.6,311,292.2,18.4,18.8,0.8030
IO2107-C-5000                 ,266.6,307,265,505,1415.32,1213,-2.0,274.2,273,254.2,20.0,18.8,0.7580
IO2107-C-5100                 ,187,235.2,186.6,1057,2266.482,2295,23.0,203.6,206,191.4,12.2,14.6,0.6530
IO2107-C-5200                 ,143.4,174.6,135.8,3411,5328.454,3831,1534.0,149,149,138.6,10.4,10.4,0.5400
IO2107-C-5300                 ,100,125.8,97.4,4575,5102.65,6135,-30.0,103.4,103.4,98.6,4.8,4.8,0.4250
IO2107-C-5400                 ,66.4,86.2,66,3016,2336.662,3710,305.0,70,70,68.2,1.8,1.8,0.3200
IO2107-C-5500                 ,46,59.6,44,1836,961.606,3158,45.0,47.8,47.8,46.2,1.6,1.6,0.2360
IO2107-C-5600                 ,32.6,40.8,29.4,1414,500.55,2671,61.0,33,33,32.8,0.2,0.2,0.1720
IO2107-C-5700                 ,24.6,27.6,19.4,1524,365.924,2549,130.0,21.4,21.4,22.6,-1.2,-1.2,0.1190
IO2107-C-5800                 ,16.8,20.6,14,1448,250.896,4250,359.0,14.6,14.6,16.6,-2.0,-2.0,0.0850
IO2107-C-5900                 ,10.8,14.8,9.6,1453,180.796,3180,399.0,10.8,10.8,11,-0.2,-0.2,0.0630
IO2107-P-4450                 ,2,2,1.4,56,0.97,304,16.0,1.6,1.6,2,-0.4,-0.4,-0.0120
