合约代码,今开盘,最高价,最低价,成交量,成交金额,持仓量,持仓变化,今收盘,今结算,前结算,涨跌1,涨跌2,隐含波动率(%),Delta
IC1712                        ,6147.4,6276.8,6147.4,11769,1465370.54,24393,-219.0,6262.4,6263.4,6168.4,94.0,95.0,--,--
IC1801                        ,6115,6241.4,6115,393,48670.184,789,49.0,6225.8,6227.8,6145,80.8,82.8,--,--
IC1803                        ,6067,6185,6067,643,78890.172,4149,47.0,6172.4,6175,6082.8,89.6,92.2,--,--
IC1806                        ,6005.8,6115.2,5998.8,211,25589.636,1242,8.0,6105.6,6108,6008.2,97.4,99.8,--,--
小计,,,,13016,1618520.532,30573.0,-115.0,,,,,,
IF1712                        ,4021.6,4054.8,4015,16020,1939926.894,31313,136.0,4041.2,4040.8,4033.8,7.4,7.0,--,--
IF1801                        ,4014.8,4053.8,4014.8,571,69143.352,1286,210.0,4043.4,4043,4036.6,6.8,6.4,--,--
IF1803                        ,4022.2,4060,4021.2,1370,166204.992,6899,-147.0,4045.2,4046.4,4041.4,3.8,5.0,--,--
IF1806                        ,4030,4071.8,4030,382,46474.938,2005,26.0,4060.6,4058.8,4050,10.6,8.8,--,--
小计,,,,18343,2221750.176,41503.0,225.0,,,,,,
IH1712                        ,2909.4,2915,2882.6,10250,892235.034,18140,-187.0,2899.2,2898,2914.4,-15.2,-16.4,--,--
IH1801                        ,2912,2922.4,2892.4,508,44335.98,1114,160.0,2908,2906.4,2923.4,-15.4,-17.0,--,--
IH1803                        ,2933.2,2943.4,2911.4,690,60612.948,3381,-22.0,2928,2925.6,2939,-11.0,-13.4,--,--
IH1806                        ,2956.8,2965.8,2922.2,185,16360.656,1049,-21.0,2953.4,2952,2964.6,-11.2,-12.6,--,--
小计,,,,11633,1013544.618,23684.0,-70.0,,,,,,
T1712                         ,92.04,92.15,91.86,1250,115036.21,2865,-299.0,91.93,91.91,92.045,-0.115,-0.135,--,--
T1803                         ,92.45,92.575,92.22,44992,4156518.95,64871,1816.0,92.3,92.31,92.41,-0.11,-0.10,--,--
T1806                         ,92.78,92.795,92.51,72,6671.315,898,21.0,92.58,92.595,92.68,-0.10,-0.085,--,--
小计,,,,46314,4278226.475,68634.0,1538.0,,,,,,
TF1712                        ,95.775,95.895,95.695,195,18680.23,2306,-37.0,95.76,95.75,95.775,-0.015,-0.025,--,--
TF1803                        ,96.175,96.32,96.11,11799,1135113.32,45762,860.0,96.14,96.15,96.18,-0.04,-0.03,--,--
TF1806                        ,,,,0,0,14,0.0,96.455,96.615,96.64,-0.185,-0.025,--,--
小计,,,,11994,1153793.55,48082.0,823.0,,,,,,
合计,,,,101300,10285835.351,212476.0,2401.0,,,,,,
